wavelength;angle_0;angle_-15;angle_-30;angle_-45;angle_-60;angle_-75;angle_15;angle_30;angle_45;angle_60;angle_75
399;7.5466e-06;0.0;0.0;0.0;0.0;0.0;3.83396e-05;0.0;0.0;0.0;1.11603e-05
400;7.84158e-07;0.0;1.11824e-06;0.0;0.0;0.0;5.27428e-05;3.72745e-07;0.0;0.0;7.45491e-06
401;1.47566e-06;0.0;1.26395e-06;0.0;0.0;0.0;2.19039e-05;1.54185e-06;0.0;0.0;8.42631e-06
402;2.42475e-07;0.0;7.41977e-07;0.0;0.0;0.0;6.91557e-07;4.61038e-07;0.0;0.0;0.0
403;0.0;0.0;4.31695e-08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
404;3.90835e-06;0.0;0.0;9.64519e-07;1.42447e-07;0.0;0.0;0.0;0.0;0.0;0.0
405;3.37818e-06;0.0;0.0;9.61464e-07;6.34256e-07;0.0;6.54415e-07;0.0;0.0;0.0;0.0
406;1.89168e-06;0.0;5.13519e-07;4.49601e-07;0.0;0.0;8.99202e-07;1.54056e-06;0.0;0.0;0.0
407;7.43217e-07;0.0;2.66474e-07;0.0;0.0;0.0;7.06569e-07;2.21256e-06;0.0;0.0;0.0
408;8.18663e-08;0.0;0.0;0.0;8.8588e-07;0.0;7.78294e-08;1.55659e-07;0.0;0.0;0.0
409;0.0;0.0;0.0;1.09461e-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0
410;9.2827e-07;0.0;0.0;6.67336e-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0
411;1.50505e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
412;6.87498e-07;0.0;1.96079e-06;6.53598e-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0
413;2.74383e-06;0.0;3.19252e-07;1.06417e-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0
414;4.53201e-06;9.37477e-07;0.0;0.0;7.57688e-08;0.0;0.0;0.0;0.0;0.0;0.0
415;0.0;6.69483e-07;0.0;0.0;6.69483e-07;0.0;0.0;0.0;0.0;0.0;0.0
416;0.0;0.0;0.0;0.0;0.0;0.0;4.2427e-07;0.0;0.0;0.0;4.2427e-07
417;2.48151e-06;0.0;0.0;1.17957e-06;0.0;0.0;2.99398e-07;1.17957e-06;0.0;0.0;2.99398e-07
418;5.28011e-07;0.0;0.0;1.00794e-06;0.0;0.0;0.0;2.50987e-07;0.0;0.0;0.0
419;7.76575e-06;1.68595e-06;4.53205e-08;2.46094e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0
420;0.0;6.43131e-07;6.43131e-07;2.11024e-07;0.0;0.0;0.0;0.0;4.22048e-07;0.0;0.0
421;0.0;7.42535e-07;0.0;4.6901e-07;0.0;0.0;0.0;0.0;9.3802e-07;0.0;0.0
422;1.6697e-06;6.03637e-07;0.0;0.0;0.0;0.0;2.11649e-06;0.0;0.0;0.0;0.0
423;3.28927e-06;6.78879e-07;0.0;6.78879e-07;6.78879e-07;0.0;5.48747e-07;0.0;0.0;0.0;0.0
424;3.27445e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
425;0.0;0.0;1.7494e-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
426;0.0;0.0;4.45087e-07;0.0;0.0;0.0;0.0;3.19545e-07;0.0;0.0;0.0
427;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.86324e-07;4.54603e-07;0.0;0.0
428;0.0;0.0;0.0;0.0;5.81261e-07;0.0;0.0;0.0;1.36942e-07;0.0;0.0
429;5.13388e-06;0.0;1.3945e-06;6.97248e-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0
430;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.41056e-07;0.0;0.0
431;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.19394e-07;0.0;0.0
432;1.71419e-06;0.0;0.0;4.07416e-07;0.0;0.0;0.0;1.22225e-06;0.0;0.0;0.0
433;5.90611e-07;0.0;0.0;6.68261e-07;0.0;0.0;0.0;4.21116e-07;0.0;0.0;0.0
434;0.0;0.0;0.0;8.71939e-09;0.0;0.0;0.0;0.0;0.0;0.0;0.0
435;2.46854e-06;1.50689e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
436;1.6401e-06;2.25947e-07;0.0;2.25947e-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0
437;2.61703e-06;2.45e-07;6.65996e-07;5.57297e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0
438;2.65437e-06;0.0;2.57672e-07;9.93848e-06;0.0;0.0;0.0;8.75234e-07;0.0;0.0;0.0
439;7.22051e-08;2.15338e-06;5.38346e-07;6.2307e-06;0.0;0.0;0.0;3.43223e-08;0.0;0.0;0.0
440;3.62936e-06;0.0;9.02871e-08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
441;1.0824e-06;0.0;3.43009e-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
442;1.24945e-06;0.0;0.0;0.0;0.0;0.0;8.90881e-07;0.0;0.0;0.0;0.0
443;5.37583e-07;0.0;3.97387e-07;0.0;0.0;0.0;3.83306e-07;0.0;0.0;0.0;0.0
444;3.63432e-06;0.0;2.384e-08;1.97435e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0
445;4.5354e-07;0.0;0.0;2.04505e-06;0.0;0.0;0.0;0.0;0.0;0.0;4.31176e-07
446;0.0;0.0;1.72914e-07;7.46943e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0
447;0.0;0.0;1.0143e-06;1.1442e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0
448;0.0;0.0;3.63328e-07;1.21109e-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0
449;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.40545e-07
450;0.0;0.0;0.0;0.0;6.47506e-08;0.0;0.0;0.0;0.0;0.0;0.0
451;8.15731e-07;0.0;6.20405e-07;0.0;3.03693e-07;0.0;4.80814e-06;0.0;0.0;0.0;0.0
452;2.12985e-06;0.0;5.70719e-06;2.43293e-07;0.0;0.0;1.16294e-05;0.0;0.0;0.0;0.0
453;5.02535e-07;0.0;1.23119e-05;1.19439e-07;0.0;0.0;1.64005e-05;0.0;0.0;0.0;0.0
454;0.0;0.0;2.14635e-06;4.171e-07;0.0;0.0;1.25307e-06;0.0;0.0;0.0;0.0
455;0.0;0.0;0.0;0.0;0.0;0.0;1.17152e-07;0.0;0.0;0.0;0.0
456;0.0;0.0;4.38154e-07;0.0;0.0;0.0;5.91056e-07;0.0;0.0;0.0;0.0
457;0.0;2.33336e-07;8.5496e-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
458;0.0;1.1935e-07;1.1935e-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
459;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.04466e-07;0.0;0.0
460;0.0;3.77127e-07;3.77127e-07;4.32067e-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0
461;0.0;0.0;4.23619e-07;4.32404e-07;0.0;0.0;4.23619e-07;0.0;0.0;0.0;0.0
462;0.0;0.0;6.17102e-07;2.05701e-07;0.0;0.0;8.45444e-07;0.0;0.0;0.0;0.0
463;0.0;0.0;0.0;0.0;3.15696e-07;0.0;1.1929e-07;0.0;0.0;0.0;3.15696e-07
464;2.12695e-06;0.0;8.08827e-07;0.0;3.24452e-08;0.0;0.0;0.0;0.0;0.0;3.24452e-08
465;0.0;0.0;5.48356e-08;3.81453e-07;0.0;0.0;0.0;3.81453e-07;0.0;0.0;0.0
466;1.19162e-06;0.0;6.80706e-06;0.0;0.0;1.41608e-07;0.0;0.0;0.0;0.0;0.0
467;3.40613e-06;2.27871e-07;9.44767e-06;2.27871e-07;2.27871e-07;2.05384e-07;0.0;0.0;2.27871e-07;0.0;0.0
468;8.74422e-07;4.33908e-07;1.54424e-05;1.18758e-07;4.33908e-07;0.0;7.24847e-06;0.0;1.18758e-07;0.0;0.0
469;4.2295e-07;1.23806e-06;1.40218e-05;8.04189e-07;3.1774e-08;0.0;7.30802e-07;0.0;0.0;0.0;0.0
470;0.0;0.0;6.50779e-06;0.0;0.0;0.0;2.0289e-05;3.82811e-07;0.0;0.0;0.0
471;0.0;0.0;3.91032e-06;0.0;1.44827e-07;0.0;4.05515e-06;0.0;0.0;0.0;0.0
472;0.0;1.41549e-06;5.6724e-06;0.0;2.10089e-07;0.0;5.88249e-06;0.0;4.7183e-07;0.0;2.35915e-07
473;0.0;7.27161e-07;1.50684e-05;0.0;0.0;0.0;5.56877e-06;0.0;2.42387e-07;0.0;1.21194e-07
474;0.0;0.0;1.42761e-06;0.0;0.0;0.0;3.04877e-06;0.0;0.0;0.0;0.0
475;4.15688e-07;0.0;3.28225e-06;0.0;0.0;0.0;2.6324e-05;0.0;1.20724e-07;0.0;0.0
476;9.71739e-07;0.0;7.68195e-07;0.0;0.0;0.0;3.53801e-06;0.0;6.14225e-07;0.0;0.0
477;2.41982e-06;0.0;3.71539e-06;0.0;0.0;0.0;3.25228e-06;0.0;0.0;0.0;0.0
478;5.18003e-07;0.0;1.72361e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
479;0.0;0.0;3.38624e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
480;4.8593e-07;0.0;1.5179e-06;0.0;0.0;0.0;5.34103e-07;0.0;0.0;0.0;0.0
481;3.9433e-06;0.0;7.19206e-06;0.0;0.0;0.0;1.73766e-06;0.0;0.0;0.0;0.0
482;2.21205e-06;0.0;1.23445e-06;0.0;0.0;0.0;2.24019e-06;0.0;0.0;0.0;0.0
483;0.0;0.0;4.63909e-07;0.0;0.0;0.0;2.3751e-05;0.0;0.0;0.0;0.0
484;2.88377e-06;0.0;0.0;9.13857e-07;0.0;0.0;1.36584e-05;0.0;0.0;0.0;0.0
485;0.0;0.0;4.03552e-07;0.0;0.0;0.0;9.2817e-06;0.0;0.0;0.0;0.0
486;0.0;0.0;0.0;1.7904e-07;0.0;0.0;2.6856e-06;0.0;0.0;0.0;0.0
487;2.35253e-06;0.0;1.11826e-06;2.08889e-07;0.0;0.0;1.54342e-05;0.0;0.0;0.0;0.0
488;9.07738e-07;0.0;8.08195e-07;3.76706e-07;0.0;0.0;2.81022e-05;0.0;0.0;0.0;0.0
489;0.0;0.0;8.4834e-09;8.4834e-09;0.0;0.0;5.25971e-07;0.0;0.0;4.77124e-07;0.0
490;2.47613e-06;0.0;0.0;9.07365e-08;0.0;0.0;1.26775e-06;0.0;3.92339e-07;0.0;0.0
491;0.0;0.0;0.0;2.93527e-07;0.0;0.0;2.93527e-07;0.0;0.0;0.0;0.0
492;0.0;0.0;0.0;0.0;0.0;0.0;2.92165e-07;0.0;0.0;0.0;0.0
493;4.1848e-07;0.0;7.95689e-07;3.97844e-07;0.0;0.0;4.94386e-07;0.0;0.0;0.0;0.0
494;5.5022e-09;0.0;1.16306e-06;0.0;5.23088e-09;0.0;0.0;0.0;5.23088e-09;0.0;0.0
495;6.33556e-07;0.0;1.35757e-05;0.0;3.87877e-07;0.0;2.14438e-07;0.0;3.87877e-07;0.0;0.0
496;1.2487e-06;0.0;4.14203e-07;0.0;0.0;0.0;3.05104e-06;2.07101e-07;0.0;0.0;0.0
497;5.69954e-07;0.0;3.61233e-07;0.0;0.0;0.0;5.53415e-06;1.80617e-07;0.0;0.0;3.06068e-07
498;0.0;0.0;8.05924e-07;4.02962e-07;0.0;0.0;2.3037e-05;0.0;0.0;0.0;4.82428e-07
499;9.65756e-07;9.58217e-07;0.0;0.0;0.0;0.0;1.39724e-05;0.0;0.0;0.0;0.0
500;0.0;7.21862e-07;0.0;0.0;0.0;0.0;8.02502e-06;0.0;0.0;0.0;0.0
501;9.21515e-07;4.38037e-07;0.0;0.0;0.0;0.0;9.69061e-06;0.0;0.0;0.0;0.0
502;1.02149e-06;3.2578e-07;6.39122e-07;0.0;0.0;0.0;2.55649e-06;0.0;3.19561e-07;0.0;0.0
503;6.59998e-08;0.0;1.25491e-07;7.9391e-06;0.0;0.0;5.01962e-07;0.0;6.27453e-08;0.0;0.0
504;2.30217e-07;4.3908e-07;1.45612e-05;4.75422e-06;0.0;0.0;1.31724e-06;3.64775e-08;3.64775e-08;0.0;0.0
505;2.38684e-06;0.0;7.72359e-06;9.86586e-06;0.0;0.0;0.0;3.34028e-07;4.66515e-07;0.0;0.0
506;8.06947e-06;2.25176e-07;6.25878e-06;5.10176e-06;2.25176e-07;0.0;0.0;0.0;2.3296e-07;0.0;0.0
507;5.24403e-06;1.36037e-07;8.60282e-07;4.0811e-07;1.36037e-07;0.0;1.89681e-06;0.0;3.16136e-07;0.0;0.0
508;4.3152e-05;1.21607e-06;4.15818e-08;8.10714e-07;0.0;0.0;2.49491e-07;0.0;4.15818e-08;0.0;0.0
509;4.05597e-06;7.91166e-07;0.0;5.07364e-08;3.95583e-07;0.0;0.0;1.01473e-07;1.01473e-07;0.0;0.0
510;2.94292e-05;0.0;0.0;3.05943e-07;0.0;0.0;7.16115e-07;6.11886e-07;7.55109e-07;0.0;0.0
511;2.1833e-05;7.08022e-07;2.36007e-07;0.0;0.0;0.0;1.07091e-06;4.72014e-07;2.14182e-07;0.0;0.0
512;3.5988e-05;3.63847e-07;2.4135e-06;0.0;0.0;0.0;2.29221e-06;2.42565e-07;0.0;0.0;0.0
513;3.14449e-05;0.0;2.01925e-07;0.0;0.0;0.0;2.70193e-06;0.0;0.0;0.0;0.0
514;2.78646e-05;0.0;6.19494e-08;0.0;0.0;0.0;2.41877e-05;0.0;0.0;0.0;0.0
515;1.39177e-06;5.51159e-06;2.80414e-07;0.0;0.0;0.0;4.15268e-05;0.0;0.0;0.0;0.0
516;1.63022e-06;1.58049e-05;2.32708e-07;0.0;0.0;0.0;1.77118e-05;0.0;0.0;0.0;0.0
517;1.99404e-05;2.79918e-05;9.97742e-08;3.1429e-07;0.0;0.0;8.97967e-07;0.0;3.1429e-07;0.0;0.0
518;4.94203e-05;1.0907e-06;7.88606e-07;1.4165e-08;0.0;0.0;1.18291e-06;0.0;1.4165e-08;0.0;0.0
519;9.15902e-06;7.79534e-06;6.96591e-08;0.0;0.0;0.0;2.17951e-06;1.39318e-07;0.0;0.0;0.0
520;3.30335e-05;2.51237e-07;2.51237e-07;0.0;0.0;0.0;8.36896e-06;5.02474e-07;0.0;0.0;0.0
521;6.19534e-06;0.0;9.42375e-07;0.0;0.0;0.0;3.19979e-05;4.71187e-07;0.0;0.0;0.0
522;2.84595e-05;6.32416e-07;3.3212e-07;0.0;0.0;0.0;3.13509e-05;7.98476e-07;3.16208e-07;0.0;0.0
523;4.57129e-05;1.18518e-06;0.0;0.0;0.0;0.0;3.00319e-05;7.56951e-10;3.78475e-10;0.0;0.0
524;2.26737e-05;8.01526e-08;8.01526e-08;0.0;0.0;0.0;1.91953e-05;0.0;0.0;0.0;0.0
525;1.49993e-05;6.95915e-07;3.8093e-07;0.0;0.0;0.0;4.46875e-06;4.72478e-07;0.0;0.0;0.0
526;5.97851e-07;8.91726e-07;1.42093e-07;0.0;0.0;0.0;1.02399e-05;1.12445e-06;2.32724e-07;0.0;0.0
527;1.61274e-06;1.48459e-05;6.13285e-07;0.0;0.0;0.0;6.78084e-06;1.90533e-07;6.3511e-08;0.0;0.0
528;1.39214e-08;1.80877e-05;3.04404e-07;0.0;0.0;0.0;2.50037e-05;0.0;0.0;0.0;0.0
529;7.58414e-07;4.9495e-06;8.30099e-06;8.90579e-08;0.0;0.0;2.40637e-05;0.0;0.0;0.0;0.0
530;1.22811e-06;8.40826e-06;1.00347e-05;2.00419e-07;0.0;0.0;2.59816e-05;0.0;1.65456e-07;0.0;0.0
531;3.82081e-07;7.4025e-07;1.16306e-05;0.0;0.0;0.0;1.36946e-05;0.0;1.23375e-07;0.0;0.0
532;3.79269e-07;0.0;8.35873e-06;3.13206e-07;0.0;0.0;1.87924e-05;1.78527e-05;0.0;0.0;0.0
533;1.81712e-05;6.59825e-07;3.65189e-06;0.0;0.0;0.0;1.30185e-05;7.74409e-06;0.0;0.0;0.0
534;4.12087e-05;9.15255e-06;5.37988e-06;0.0;0.0;0.0;3.43984e-05;7.54411e-06;0.0;0.0;0.0
535;3.25871e-05;1.62323e-05;1.51102e-05;0.0;0.0;0.0;2.15921e-05;0.0;0.0;0.0;0.0
536;1.99904e-05;8.07511e-06;3.65261e-06;0.0;0.0;0.0;4.95624e-06;0.0;2.40435e-07;0.0;0.0
537;2.55188e-05;2.08007e-07;9.27629e-07;3.0921e-07;0.0;0.0;1.34446e-05;0.0;2.97154e-08;0.0;0.0
538;2.84121e-05;2.1478e-05;9.82229e-07;0.0;0.0;0.0;1.64313e-05;4.09262e-08;2.95523e-07;0.0;0.0
539;1.51986e-05;1.17828e-05;6.84567e-06;0.0;0.0;0.0;8.51983e-06;2.24951e-07;0.0;0.0;0.0
540;2.45635e-05;2.13861e-05;7.28663e-06;3.63842e-07;0.0;0.0;2.24503e-05;6.18532e-06;1.81921e-07;0.0;0.0
541;5.03968e-05;2.60951e-05;1.37609e-05;4.4472e-06;0.0;0.0;4.06114e-05;5.11821e-06;3.3563e-07;0.0;0.0
542;6.98466e-05;3.27455e-05;1.89089e-05;1.14676e-05;0.0;0.0;4.92337e-05;2.54886e-05;2.26121e-06;0.0;3.21107e-07
543;0.000139416;0.000108098;5.13961e-05;1.27814e-05;0.0;0.0;0.000127795;4.19048e-05;1.21531e-05;2.82608e-07;0.0
544;0.000407458;0.000258577;8.76328e-05;2.33535e-05;2.0112e-06;0.0;0.000295883;0.000121934;3.86525e-05;2.03163e-06;0.0
545;0.000897436;0.000543094;0.000196695;5.2243e-05;6.80238e-06;1.93708e-07;0.000627403;0.000269731;8.51354e-05;5.91939e-06;0.0
546;0.0016377;0.00101923;0.000376222;9.93191e-05;9.38966e-06;6.50353e-08;0.00115975;0.000522167;0.000166949;1.46739e-05;3.39248e-06
547;0.00292633;0.00179934;0.000686405;0.000182046;1.79266e-05;0.0;0.00207481;0.000937275;0.000283269;2.60454e-05;2.63552e-06
548;0.00486813;0.00304358;0.00114255;0.000307343;3.01796e-05;3.60248e-07;0.00351857;0.00155378;0.000474531;4.45287e-05;6.20959e-06
549;0.00735938;0.00455883;0.00171067;0.000468378;4.1622e-05;2.16368e-06;0.00532236;0.00237641;0.000732019;6.88849e-05;6.71254e-06
550;0.00991216;0.00616937;0.00230857;0.000630144;5.84666e-05;4.54495e-06;0.00720034;0.00324624;0.000978559;9.02622e-05;8.95072e-06
551;0.0122656;0.00763547;0.00287263;0.000782433;6.85783e-05;8.74488e-06;0.00895441;0.00403146;0.00121922;0.000112728;1.56147e-05
552;0.0140841;0.00880768;0.00331062;0.000899714;8.12217e-05;1.39061e-05;0.0103655;0.00466952;0.00139782;0.000133973;1.31963e-05
553;0.0150461;0.00936864;0.00349448;0.000956026;8.76158e-05;8.74963e-06;0.0109067;0.00494051;0.00148042;0.000136422;1.3665e-05
554;0.0148415;0.00924313;0.0034177;0.000935033;8.35151e-05;1.00214e-05;0.0107445;0.00486194;0.00145934;0.000138077;1.19299e-05
555;0.0135114;0.00849989;0.00311924;0.000844585;7.4877e-05;6.3075e-06;0.00982164;0.00442245;0.0013254;0.00012338;1.24632e-05
556;0.0116038;0.00721335;0.00262944;0.000713055;7.06171e-05;6.22801e-06;0.00825794;0.00371872;0.00110223;0.000102831;1.11974e-05
557;0.00906321;0.00567118;0.00201926;0.000551253;5.02962e-05;6.30633e-06;0.00639476;0.00286563;0.000862715;7.69601e-05;9.92804e-06
558;0.00637022;0.0040502;0.00142106;0.000386143;3.3984e-05;2.68875e-06;0.00449996;0.00204565;0.000602724;5.28285e-05;7.72963e-06
559;0.00407978;0.00256656;0.000880173;0.000242288;2.05168e-05;0.0;0.00281703;0.00128585;0.000376485;3.27714e-05;7.94201e-06
560;0.0022715;0.00143923;0.000480215;0.000134383;1.15675e-05;0.0;0.00155746;0.000705422;0.000203713;2.04116e-05;2.05814e-06
561;0.00115519;0.000711564;0.00023359;6.18026e-05;4.93635e-06;0.0;0.000734808;0.000340072;9.0429e-05;7.9097e-06;0.0
562;0.000550628;0.000366936;0.000106622;3.27681e-05;1.00007e-06;0.0;0.000356657;0.000169483;3.88703e-05;5.19471e-06;0.0
563;0.000216325;0.000142865;4.49548e-05;9.5893e-06;1.61108e-06;0.0;0.000163121;6.73555e-05;1.50585e-05;0.0;0.0
564;9.49535e-05;5.47473e-05;1.62898e-05;3.87877e-06;2.39222e-07;0.0;7.24439e-05;3.25339e-05;6.84624e-06;0.0;0.0
565;5.2933e-05;2.26854e-05;9.82711e-06;7.32624e-07;0.0;0.0;4.96996e-05;3.15223e-05;4.36895e-06;0.0;0.0
566;3.39502e-05;5.37788e-06;4.46963e-08;0.0;0.0;0.0;3.59912e-05;1.86504e-05;6.16917e-07;0.0;0.0
567;1.92227e-05;1.42405e-06;4.74682e-07;0.0;0.0;0.0;1.88779e-05;1.4146e-05;0.0;0.0;0.0
568;1.87862e-05;1.28631e-05;4.12277e-06;0.0;0.0;0.0;3.77616e-05;1.77429e-05;0.0;0.0;0.0
569;2.41864e-05;1.26321e-05;9.4786e-06;0.0;0.0;0.0;2.11266e-05;1.01508e-05;0.0;0.0;0.0
570;2.38651e-05;1.44813e-05;1.62229e-05;0.0;0.0;0.0;7.49131e-06;1.11652e-05;0.0;0.0;0.0
571;3.57001e-07;1.83169e-05;2.13514e-05;5.75585e-07;0.0;0.0;2.03706e-05;7.7704e-06;0.0;0.0;0.0
572;1.85074e-06;1.75403e-05;2.81512e-06;0.0;1.21822e-07;0.0;1.75137e-05;0.0;0.0;0.0;0.0
573;7.16923e-07;4.71136e-06;3.92613e-07;0.0;1.44479e-07;0.0;1.51312e-05;3.92613e-07;0.0;0.0;0.0
574;1.00638e-06;1.17525e-05;1.42392e-07;0.0;0.0;0.0;1.58598e-05;4.13847e-07;0.0;0.0;0.0
575;1.0813e-06;2.21579e-06;6.84336e-07;0.0;0.0;0.0;1.23417e-05;4.73539e-08;8.87887e-09;0.0;0.0
576;8.90685e-07;1.63116e-05;2.67825e-07;0.0;0.0;0.0;1.03857e-05;4.59632e-06;8.03475e-07;0.0;0.0
577;1.618e-06;6.98112e-06;0.0;0.0;0.0;0.0;1.30965e-05;5.36209e-06;0.0;0.0;0.0
578;6.24482e-07;3.91835e-06;4.57907e-07;0.0;0.0;0.0;1.34071e-05;4.47795e-06;0.0;0.0;0.0
579;9.31523e-06;5.80214e-06;1.00298e-06;0.0;0.0;0.0;1.04178e-05;7.84452e-07;3.05376e-07;0.0;0.0
580;2.56604e-05;4.59333e-06;0.0;0.0;0.0;0.0;2.16424e-05;3.25417e-08;6.37472e-07;0.0;0.0
581;3.17308e-05;1.61999e-05;0.0;0.0;0.0;0.0;2.36264e-05;2.43715e-07;0.0;0.0;0.0
582;2.06061e-05;1.17873e-05;5.62369e-07;1.87456e-07;0.0;0.0;2.44941e-05;1.49965e-06;3.74913e-07;0.0;0.0
583;9.96648e-06;3.29677e-06;2.74731e-07;9.15771e-08;0.0;0.0;3.02204e-06;7.96144e-06;1.83154e-07;0.0;0.0
584;9.93222e-08;0.0;0.0;0.0;0.0;0.0;1.47382e-05;1.51024e-05;0.0;0.0;0.0
585;2.78946e-07;1.43541e-05;0.0;6.00112e-07;0.0;0.0;2.15697e-05;7.29565e-06;0.0;0.0;0.0
586;1.6361e-05;1.749e-05;1.46708e-07;0.0;0.0;0.0;2.39848e-05;6.3937e-06;0.0;0.0;0.0
587;3.06826e-05;1.76797e-05;1.41222e-07;0.0;0.0;0.0;1.12499e-05;1.07174e-05;2.27992e-07;0.0;0.0
588;3.13908e-05;2.47667e-06;6.15622e-07;0.0;0.0;0.0;2.59423e-05;9.13348e-06;3.68218e-07;0.0;0.0
589;0.0;2.35685e-05;3.88593e-07;3.48355e-07;0.0;0.0;6.91532e-06;1.02431e-05;0.0;0.0;0.0
590;1.27863e-06;1.75478e-05;5.38329e-07;0.0;0.0;0.0;2.8789e-05;6.34128e-06;0.0;0.0;0.0
591;2.78031e-06;1.13257e-05;0.0;0.0;0.0;0.0;2.07661e-05;8.34237e-06;1.84011e-07;0.0;0.0
592;2.27611e-07;1.56721e-05;0.0;2.67242e-07;0.0;0.0;1.82373e-05;1.01552e-05;6.42678e-07;0.0;0.0
593;3.69835e-07;2.18208e-05;1.58219e-05;2.59652e-08;0.0;0.0;2.90226e-05;1.01282e-05;1.10673e-06;0.0;0.0
594;2.41307e-07;1.20061e-05;6.21169e-06;0.0;4.4126e-06;0.0;2.03725e-05;5.7317e-06;0.0;0.0;0.0
595;1.01433e-06;1.37599e-06;1.25361e-05;0.0;5.03481e-06;0.0;1.00845e-05;9.16097e-06;0.0;0.0;0.0
596;9.58524e-07;1.94803e-06;4.55629e-06;0.0;1.58074e-06;0.0;2.7612e-05;4.55629e-07;0.0;0.0;2.27815e-07
597;1.30262e-06;1.81558e-05;1.47219e-06;0.0;0.0;0.0;2.96274e-05;1.47219e-07;0.0;0.0;7.36097e-08
598;2.52364e-08;3.89485e-06;1.34702e-05;1.1996e-08;0.0;0.0;2.78491e-05;4.7984e-08;1.1996e-08;0.0;2.3992e-08
599;7.22431e-07;2.31471e-05;1.61857e-05;2.94091e-07;0.0;0.0;2.32332e-05;1.17636e-06;2.94091e-07;0.0;5.88182e-07
