wavelength;angle_0;angle_-15;angle_-30;angle_-45;angle_-60;angle_-75;angle_15;angle_30;angle_45;angle_60;angle_75
590;9.87515e-06;0.0;2.02597e-07;0.0;0.0;0.0;0.0;9.08791e-07;1.01298e-07;0.0;0.0
591;1.71917e-05;4.7843e-06;3.79199e-07;0.0;0.0;0.0;0.0;1.89599e-07;1.89599e-07;0.0;0.0
592;1.82308e-05;1.05631e-05;0.0;0.0;0.0;0.0;7.48279e-06;0.0;2.67242e-07;0.0;0.0
593;1.36042e-05;1.48169e-05;0.0;0.0;0.0;0.0;2.04166e-05;0.0;2.59652e-08;3.51599e-06;0.0
594;1.42366e-05;1.08352e-06;7.60581e-07;5.73521e-08;0.0;0.0;7.8714e-06;0.0;0.0;4.01465e-07;0.0
595;6.82157e-06;7.71724e-06;4.82156e-07;2.41078e-07;0.0;0.0;4.72235e-06;1.41864e-07;1.41864e-07;1.68755e-06;0.0
596;1.00796e-05;1.07955e-05;0.0;3.41722e-06;0.0;0.0;3.85889e-07;1.58074e-07;1.58074e-07;2.27815e-07;0.0
597;2.54518e-05;6.54698e-06;0.0;1.41879e-06;0.0;0.0;3.88258e-07;0.0;0.0;7.36097e-08;0.0
598;1.66713e-05;1.17316e-05;0.0;0.0;0.0;0.0;7.81777e-07;1.1996e-08;1.1996e-08;0.0;0.0
599;7.89002e-07;2.208e-05;9.86253e-08;0.0;0.0;0.0;3.94144e-06;3.92716e-07;9.84468e-07;0.0;0.0
600;9.6801e-06;1.83834e-05;2.08635e-07;0.0;0.0;0.0;1.02607e-05;2.08635e-07;5.74541e-06;0.0;1.86303e-07
601;2.06045e-05;6.69927e-06;2.74408e-07;0.0;0.0;0.0;8.10766e-06;0.0;7.19204e-06;0.0;1.21805e-07
602;2.64549e-06;7.25804e-07;3.42802e-08;0.0;3.62902e-07;0.0;2.20577e-06;0.0;5.48483e-07;3.62902e-07;0.0
603;7.57469e-06;0.0;0.0;3.43489e-07;0.0;5.35342e-08;8.25297e-07;0.0;4.63493e-06;0.0;0.0
604;1.00857e-05;0.0;0.0;0.0;0.0;2.56802e-07;5.86206e-06;0.0;6.38137e-06;0.0;0.0
605;1.28262e-05;6.92721e-07;0.0;0.0;0.0;0.0;1.69204e-05;4.61814e-07;2.93205e-06;0.0;0.0
606;2.46046e-05;1.52793e-06;3.21479e-07;0.0;0.0;0.0;1.05449e-05;1.61339e-07;7.23628e-07;0.0;0.0
607;9.99654e-06;1.83905e-05;6.3103e-06;0.0;0.0;0.0;2.603e-05;0.0;8.56594e-09;0.0;0.0
608;2.53114e-05;1.1747e-05;4.23852e-06;0.0;0.0;0.0;7.88562e-07;0.0;3.06498e-07;0.0;0.0
609;2.9983e-05;8.56842e-06;9.33784e-06;0.0;0.0;0.0;1.00635e-05;5.677e-07;0.0;0.0;0.0
610;2.28889e-05;1.52724e-06;5.61437e-07;0.0;0.0;0.0;1.59865e-05;6.62529e-07;2.80719e-07;2.80719e-07;2.80719e-07
611;8.99435e-06;1.1145e-06;7.27597e-08;0.0;0.0;0.0;1.69491e-05;3.63799e-08;3.63799e-08;3.63799e-08;3.63799e-08
612;7.9559e-06;0.0;5.44504e-08;0.0;0.0;0.0;6.87133e-06;0.0;1.08901e-07;0.0;0.0
613;1.27612e-05;2.91781e-07;2.63055e-07;0.0;0.0;0.0;1.3756e-05;0.0;6.72e-07;1.45891e-07;0.0
614;1.5267e-05;5.81221e-07;0.0;0.0;0.0;0.0;1.88517e-05;0.0;1.71931e-07;1.71931e-07;0.0
615;1.96263e-05;8.06666e-08;0.0;0.0;0.0;0.0;8.89276e-06;3.2934e-07;0.0;0.0;0.0
616;8.55651e-06;8.18039e-07;0.0;0.0;0.0;0.0;1.07693e-05;3.98051e-07;3.98051e-07;3.98051e-07;0.0
617;8.02194e-06;1.8536e-06;0.0;0.0;0.0;0.0;2.67841e-06;0.0;0.0;1.85581e-06;0.0
618;1.02408e-05;4.53604e-06;0.0;0.0;0.0;0.0;1.01573e-05;0.0;3.89585e-07;6.21969e-06;0.0
619;1.96441e-05;2.10575e-06;5.75983e-07;0.0;0.0;0.0;1.29411e-05;0.0;2.48355e-07;5.23402e-06;0.0
620;1.62465e-05;4.74988e-07;6.32661e-08;0.0;0.0;0.0;2.15253e-06;0.0;5.70134e-06;4.1123e-07;0.0
621;1.1992e-05;4.13899e-07;0.0;0.0;0.0;0.0;3.52706e-07;0.0;4.49169e-06;0.0;0.0
622;0.0;2.59935e-07;0.0;0.0;0.0;0.0;0.0;0.0;2.75367e-06;0.0;1.54325e-07
623;9.88737e-07;0.0;0.0;0.0;0.0;0.0;2.47184e-07;0.0;4.13726e-07;0.0;1.66542e-07
624;2.32759e-06;1.15325e-05;0.0;0.0;0.0;0.0;1.36408e-05;0.0;7.31111e-08;0.0;0.0
625;5.14488e-06;9.86507e-07;7.84766e-07;0.0;0.0;0.0;1.4345e-05;0.0;0.0;0.0;0.0
626;1.8109e-05;1.49796e-05;0.0;0.0;0.0;0.0;9.28734e-06;0.0;1.12779e-06;0.0;1.12779e-07
627;1.29332e-05;0.0;0.0;2.04788e-07;0.0;0.0;4.09576e-07;0.0;7.78839e-06;0.0;2.05432e-07
628;2.08022e-05;0.0;0.0;1.12142e-07;0.0;0.0;1.11193e-06;0.0;8.46583e-06;0.0;0.0
629;6.31238e-06;3.86695e-07;7.73391e-07;0.0;0.0;0.0;7.01984e-06;7.73391e-07;1.12933e-06;0.0;0.0
630;8.78677e-06;6.64608e-07;0.0;0.0;0.0;0.0;7.20751e-06;7.17849e-08;6.64608e-07;7.17849e-08;0.0
631;2.77213e-05;0.0;3.24876e-07;0.0;0.0;0.0;3.02509e-05;4.01867e-07;0.0;2.39429e-07;0.0
632;2.07864e-05;2.52801e-07;2.95704e-07;0.0;0.0;0.0;2.94001e-05;1.47852e-07;2.52801e-07;0.0;0.0
633;8.54459e-06;7.41954e-07;0.0;0.0;0.0;0.0;1.05981e-05;0.0;3.99358e-07;0.0;0.0
634;1.36487e-05;1.0883e-06;0.0;0.0;0.0;0.0;6.86537e-06;7.92953e-07;3.37104e-08;0.0;0.0
635;1.21879e-05;0.0;2.46649e-07;0.0;0.0;0.0;1.98106e-05;5.42805e-07;2.71403e-07;0.0;0.0
636;1.36635e-05;0.0;5.76538e-07;0.0;0.0;0.0;1.28971e-05;4.26493e-07;2.13246e-07;0.0;0.0
637;3.07845e-05;9.05098e-07;9.12902e-08;0.0;0.0;0.0;9.94385e-06;4.8428e-07;9.12902e-08;3.01699e-07;0.0
638;1.02986e-05;4.94053e-09;0.0;3.90654e-07;0.0;0.0;6.68394e-06;1.64684e-09;0.0;1.64684e-09;3.90654e-07
639;4.97913e-06;1.00758e-05;3.0268e-07;0.0;0.0;0.0;1.63286e-05;8.73532e-08;0.0;0.0;0.0
640;2.0275e-05;2.13418e-07;0.0;1.76309e-07;0.0;0.0;1.29631e-05;2.13418e-07;0.0;0.0;0.0
641;1.99794e-05;0.0;0.0;1.23916e-07;0.0;0.0;1.29228e-05;0.0;0.0;0.0;0.0
642;6.46579e-06;7.0432e-07;7.0432e-07;3.5216e-07;0.0;0.0;1.11864e-06;0.0;0.0;0.0;0.0
643;1.49477e-06;1.05618e-05;3.31066e-07;6.62132e-07;0.0;0.0;1.82505e-05;3.31066e-07;0.0;0.0;0.0
644;7.49088e-06;8.31441e-06;2.39978e-06;0.0;0.0;0.0;2.75899e-05;0.0;0.0;1.41164e-07;0.0
645;7.69909e-07;6.60109e-06;3.07561e-06;0.0;0.0;0.0;2.21598e-05;4.5792e-07;2.2896e-07;1.53982e-07;0.0
646;0.0;6.54468e-07;8.00335e-06;0.0;0.0;0.0;1.77453e-05;1.30894e-07;6.54468e-08;0.0;0.0
647;1.61621e-05;1.77937e-05;0.0;0.0;0.0;0.0;1.69395e-05;0.0;0.0;0.0;0.0
648;8.77407e-06;6.45198e-06;0.0;0.0;0.0;0.0;1.1485e-05;0.0;0.0;0.0;0.0
649;1.56061e-05;9.59233e-06;1.95898e-07;0.0;0.0;0.0;1.1621e-05;3.91795e-07;0.0;0.0;0.0
650;7.05029e-06;2.25443e-06;6.58843e-07;0.0;0.0;0.0;5.35557e-06;1.87869e-07;0.0;0.0;0.0
651;2.68848e-05;1.02906e-05;1.38996e-08;0.0;2.94018e-06;0.0;1.38996e-08;0.0;0.0;0.0;0.0
652;2.63524e-06;1.10335e-05;0.0;0.0;4.88124e-06;0.0;6.6671e-07;6.6671e-07;7.93882e-08;0.0;0.0
653;9.83576e-06;1.3375e-05;1.64615e-07;0.0;1.56384e-06;0.0;3.33346e-06;2.05769e-07;2.05769e-07;0.0;0.0
654;9.9642e-06;1.04564e-05;3.68154e-07;0.0;2.38387e-07;0.0;8.4887e-06;2.48961e-07;3.48545e-06;0.0;0.0
655;1.25936e-05;8.40585e-06;9.02477e-06;0.0;0.0;0.0;1.51601e-05;3.36369e-08;4.13397e-06;0.0;0.0
656;1.29608e-05;1.0604e-05;5.62353e-06;3.13045e-07;0.0;0.0;7.59862e-06;0.0;5.86841e-06;0.0;0.0
657;2.08888e-05;1.66662e-05;2.98945e-06;0.0;1.34851e-07;0.0;4.93747e-06;2.69701e-07;6.97728e-06;0.0;0.0
658;1.05554e-05;7.49879e-06;2.82973e-07;0.0;1.41487e-07;0.0;4.2446e-07;2.82973e-07;5.20698e-06;0.0;0.0
659;1.75127e-05;7.78753e-06;0.0;0.0;0.0;0.0;5.99041e-07;0.0;1.26834e-06;0.0;0.0
660;1.42913e-05;5.58535e-07;4.04345e-07;0.0;0.0;0.0;1.31272e-06;6.56361e-07;0.0;0.0;0.0
661;1.18274e-05;1.0389e-05;7.31015e-07;0.0;0.0;0.0;0.0;2.13969e-07;1.06984e-07;0.0;0.0
662;1.97301e-05;1.19228e-05;1.88531e-07;0.0;0.0;0.0;5.65592e-07;3.22834e-07;1.61417e-07;0.0;1.88531e-07
663;2.13366e-05;5.5799e-06;7.90873e-08;0.0;0.0;0.0;5.8786e-06;0.0;5.3727e-07;0.0;7.90873e-08
664;9.99218e-06;1.17487e-05;3.43152e-07;0.0;0.0;0.0;1.5187e-05;0.0;2.03783e-08;0.0;0.0
665;4.7036e-06;1.11501e-05;8.29959e-08;0.0;0.0;0.0;1.66648e-05;0.0;2.3518e-06;0.0;0.0
666;4.89178e-07;8.99369e-06;3.42859e-07;0.0;0.0;0.0;1.94053e-05;3.26119e-07;3.26119e-06;0.0;0.0
667;1.65357e-05;3.16363e-06;3.41238e-07;0.0;0.0;0.0;1.22304e-05;1.97727e-07;1.97727e-06;0.0;0.0
668;8.95528e-06;3.2122e-07;1.8597e-08;0.0;3.2122e-07;0.0;6.47005e-06;0.0;5.78196e-06;3.2122e-07;3.2122e-07
669;2.36636e-05;3.0988e-06;6.11361e-08;0.0;0.0;0.0;5.49682e-06;1.25558e-06;2.77397e-07;0.0;0.0
670;9.96398e-06;1.33642e-05;4.77293e-07;0.0;0.0;0.0;1.32021e-05;8.89875e-06;1.40229e-07;0.0;0.0
671;1.09003e-05;1.24802e-05;2.34313e-07;0.0;0.0;0.0;2.4622e-05;1.37922e-05;1.17156e-07;0.0;0.0
672;8.67874e-07;5.49173e-06;0.0;0.0;0.0;0.0;1.51011e-05;1.54708e-06;0.0;0.0;0.0
673;2.28871e-06;3.76072e-07;4.14462e-08;0.0;0.0;0.0;1.2091e-05;0.0;0.0;0.0;0.0
674;1.4377e-05;4.27526e-07;2.13763e-07;0.0;0.0;0.0;1.02686e-05;1.20492e-07;0.0;0.0;0.0
675;8.33096e-06;3.58722e-06;0.0;1.9929e-07;0.0;0.0;1.30711e-05;3.33737e-07;0.0;0.0;0.0
676;8.44806e-06;7.66531e-06;2.77916e-07;3.33212e-07;0.0;0.0;6.32386e-06;3.33212e-07;0.0;2.77916e-07;0.0
677;1.54053e-05;7.31119e-06;1.3766e-06;2.36444e-08;0.0;0.0;1.62341e-05;3.32327e-07;0.0;0.0;0.0
678;1.64186e-05;1.02746e-05;2.50412e-06;2.29526e-07;0.0;0.0;2.00338e-05;3.31978e-07;0.0;0.0;1.02452e-07
679;1.9759e-05;1.67111e-05;1.83415e-06;0.0;0.0;0.0;1.31318e-05;1.50293e-07;5.42768e-07;0.0;1.50293e-07
680;1.17886e-05;6.66842e-06;8.47845e-07;0.0;0.0;0.0;2.24333e-05;2.58868e-07;2.1372e-07;0.0;0.0
681;7.61902e-06;1.27319e-05;7.35023e-09;3.22314e-07;0.0;0.0;1.36485e-05;0.0;0.0;0.0;0.0
682;7.04085e-06;5.33069e-06;2.42304e-07;0.0;0.0;0.0;1.99352e-05;0.0;0.0;0.0;0.0
683;4.07693e-06;3.26071e-07;1.63036e-07;1.63036e-07;0.0;0.0;1.20874e-05;0.0;0.0;0.0;0.0
684;1.41106e-05;1.70089e-07;8.50444e-08;3.25037e-07;0.0;0.0;1.86798e-05;4.79985e-07;2.39992e-07;0.0;0.0
685;1.30007e-05;0.0;0.0;7.25645e-09;0.0;0.0;1.38064e-05;1.27757e-06;7.25645e-09;0.0;0.0
686;5.99783e-06;3.92119e-07;0.0;0.0;0.0;0.0;1.84744e-05;0.0;0.0;0.0;2.52327e-07
687;5.56216e-06;2.40388e-06;0.0;0.0;0.0;0.0;6.68041e-06;0.0;1.46755e-07;0.0;0.0
688;1.27907e-05;1.58413e-06;0.0;0.0;0.0;0.0;5.73087e-06;0.0;3.20327e-07;0.0;0.0
689;1.828e-05;6.18483e-07;0.0;0.0;0.0;0.0;2.26367e-05;2.99125e-07;2.02334e-08;0.0;0.0
690;1.73632e-05;5.64929e-08;5.24708e-07;5.64929e-08;0.0;0.0;1.91308e-05;7.87061e-07;5.64929e-08;0.0;0.0
691;8.77276e-06;3.51175e-06;1.33056e-07;1.85343e-07;0.0;0.0;1.41809e-05;0.0;3.18399e-07;0.0;0.0
692;6.23538e-06;1.0894e-05;1.08551e-07;4.61446e-06;0.0;0.0;2.49668e-06;0.0;1.08551e-07;0.0;0.0
693;1.24906e-05;1.1852e-05;0.0;6.99391e-07;0.0;0.0;8.31762e-06;5.73629e-07;2.86814e-07;0.0;0.0
694;4.43199e-06;1.14071e-05;3.62739e-07;2.72735e-07;0.0;0.0;1.26563e-05;0.0;0.0;0.0;0.0
695;2.09059e-05;3.90771e-06;6.36229e-07;0.0;0.0;0.0;1.30104e-05;0.0;0.0;0.0;0.0
696;1.60453e-05;1.46262e-05;2.38732e-07;0.0;0.0;0.0;1.21565e-05;3.98691e-07;0.0;0.0;0.0
697;3.03133e-06;9.96589e-06;0.0;0.0;0.0;0.0;1.49501e-05;3.61364e-07;2.77733e-07;0.0;0.0
698;1.88692e-05;1.17121e-05;0.0;0.0;2.81503e-07;0.0;5.42148e-06;2.20964e-06;0.0;0.0;7.29205e-08
699;1.87069e-05;1.31379e-05;2.29633e-07;0.0;0.0;0.0;6.36783e-07;7.80833e-06;1.14817e-07;0.0;4.0715e-07
700;1.95744e-05;7.8323e-06;4.43396e-07;0.0;0.0;0.0;2.502e-07;9.42378e-06;1.251e-07;0.0;0.0
701;1.40075e-05;7.15078e-06;4.66947e-08;0.0;0.0;0.0;8.70315e-06;1.40084e-06;0.0;0.0;0.0
702;1.64845e-05;9.21893e-06;2.8694e-07;0.0;0.0;3.19901e-08;1.60454e-05;2.8694e-07;3.19901e-08;0.0;0.0
703;7.4856e-06;1.04859e-05;0.0;0.0;0.0;2.08649e-07;2.21311e-05;1.11004e-07;2.08649e-07;0.0;0.0
704;2.07122e-05;1.05066e-05;0.0;1.89461e-07;0.0;0.0;1.42879e-05;3.18655e-07;0.0;0.0;0.0
705;8.59779e-06;2.51788e-06;5.37552e-07;5.03575e-08;0.0;0.0;2.11981e-05;5.03575e-08;0.0;0.0;0.0
706;6.70801e-06;6.99601e-06;7.59042e-06;0.0;0.0;0.0;8.57882e-06;2.87998e-08;0.0;0.0;0.0
707;1.85191e-05;1.67659e-05;4.58015e-06;0.0;0.0;0.0;7.697e-06;2.12967e-07;0.0;0.0;0.0
708;1.5051e-05;4.76235e-06;1.36067e-07;0.0;0.0;0.0;8.19784e-06;0.0;1.8587e-07;0.0;0.0
709;1.9661e-06;1.66993e-05;0.0;0.0;0.0;0.0;7.20881e-06;0.0;5.86561e-08;0.0;0.0
710;1.09603e-05;3.90707e-06;9.20146e-07;0.0;0.0;0.0;2.50112e-05;0.0;0.0;0.0;0.0
711;1.49343e-05;8.54594e-06;9.90768e-08;1.98154e-07;0.0;0.0;6.47352e-06;0.0;9.90768e-08;0.0;0.0
712;2.54696e-06;6.46397e-06;3.29087e-07;2.99642e-07;0.0;0.0;9.74446e-06;3.58533e-07;1.49821e-07;0.0;0.0
713;9.92238e-06;1.49677e-05;7.05363e-08;0.0;0.0;0.0;1.44726e-05;4.02188e-07;2.61115e-07;0.0;0.0
714;1.40678e-05;3.85631e-06;2.00256e-08;3.33279e-07;0.0;0.0;1.47944e-05;1.00128e-08;1.00128e-08;0.0;0.0
715;1.58367e-05;7.47425e-06;4.86106e-07;2.43053e-07;0.0;0.0;1.3854e-05;2.43053e-07;2.43053e-07;0.0;0.0
716;1.27275e-05;3.25244e-07;0.0;0.0;0.0;0.0;0.0;1.7378e-07;0.0;0.0;0.0
717;1.03885e-05;2.57083e-07;0.0;0.0;0.0;0.0;0.0;8.10908e-08;0.0;0.0;0.0
718;7.23854e-06;3.42583e-07;6.79258e-07;0.0;0.0;0.0;1.02184e-06;3.4406e-07;0.0;0.0;0.0
719;2.63134e-05;5.13637e-07;0.0;0.0;0.0;0.0;5.13637e-07;7.70455e-07;0.0;8.50263e-08;0.0
720;2.41828e-05;1.69677e-07;0.0;0.0;0.0;0.0;5.09031e-07;1.52709e-06;1.69677e-07;3.22852e-06;0.0
721;1.04671e-05;6.00701e-07;2.55091e-07;0.0;0.0;0.0;5.26647e-07;1.06976e-06;6.00701e-07;2.39461e-06;2.55091e-07
722;1.24983e-05;1.17278e-08;3.49129e-07;0.0;0.0;0.0;3.49129e-07;1.37892e-06;5.1607e-06;1.75918e-08;5.86392e-09
723;1.26576e-05;2.39882e-07;1.59922e-07;1.51925e-06;0.0;0.0;2.69682e-07;1.07873e-06;1.59922e-07;0.0;0.0
724;1.70046e-05;5.53666e-07;7.0233e-07;7.00536e-06;0.0;0.0;0.0;3.3322e-07;3.6911e-07;0.0;0.0
725;8.50791e-06;2.54829e-07;1.21693e-06;5.89736e-06;0.0;0.0;0.0;1.97612e-07;0.0;0.0;0.0
726;1.73144e-05;1.16848e-08;3.89755e-07;1.75272e-07;0.0;0.0;1.02905e-06;0.0;0.0;0.0;0.0
727;5.96502e-06;2.80454e-07;2.80454e-07;2.80454e-07;0.0;0.0;2.471e-06;0.0;0.0;0.0;0.0
728;5.47886e-06;5.00511e-07;0.0;0.0;0.0;0.0;9.14809e-06;0.0;0.0;0.0;0.0
729;8.67475e-06;3.05965e-07;5.18229e-07;0.0;0.0;0.0;7.83398e-06;0.0;2.59114e-07;0.0;0.0
730;2.07923e-05;0.0;3.7488e-07;2.47627e-06;0.0;0.0;1.27253e-06;1.06126e-06;1.05635e-08;0.0;0.0
731;1.05752e-05;0.0;8.2332e-08;6.67927e-06;2.84165e-07;0.0;3.66497e-07;0.0;8.2332e-08;0.0;0.0
732;1.03209e-05;5.28396e-07;1.91763e-07;4.87642e-06;0.0;0.0;3.67895e-07;0.0;1.91763e-07;0.0;0.0
733;1.09169e-05;1.46928e-05;2.71628e-07;6.91851e-07;0.0;0.0;9.13721e-07;0.0;0.0;0.0;0.0
734;2.18388e-05;1.16498e-05;4.45249e-09;6.62737e-06;0.0;0.0;1.33575e-08;0.0;3.68187e-07;0.0;0.0
735;9.8339e-06;5.66361e-07;0.0;5.49909e-06;0.0;0.0;1.34138e-05;2.83181e-07;0.0;0.0;0.0
736;1.37545e-05;5.62696e-07;0.0;5.65234e-06;0.0;0.0;1.01933e-05;0.0;1.87565e-07;0.0;0.0
737;9.05598e-06;2.78465e-07;0.0;1.49724e-06;2.84511e-07;0.0;1.08054e-05;0.0;9.28218e-08;0.0;0.0
738;8.34232e-06;1.98647e-07;0.0;3.79367e-07;0.0;0.0;1.1306e-06;3.74805e-09;0.0;0.0;0.0
739;1.08269e-05;1.81882e-05;1.00775e-07;2.80426e-07;0.0;0.0;2.80426e-07;2.80426e-07;1.00775e-07;0.0;0.0
740;1.80297e-05;1.38716e-05;1.8529e-07;0.0;0.0;0.0;3.97797e-07;0.0;1.8529e-07;0.0;0.0
741;3.97217e-06;3.44255e-06;0.0;0.0;0.0;0.0;1.76541e-07;0.0;2.9778e-07;0.0;0.0
742;1.92111e-06;4.27373e-07;0.0;0.0;0.0;0.0;3.88146e-07;7.56677e-07;9.80691e-09;0.0;9.80691e-09
743;1.17423e-06;1.40965e-06;0.0;0.0;0.0;0.0;2.81929e-07;0.0;2.81929e-07;0.0;2.81929e-07
744;5.50936e-07;0.0;4.21409e-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
745;2.51564e-06;3.14455e-07;1.67925e-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
746;7.95619e-06;0.0;0.0;0.0;0.0;0.0;1.55546e-06;0.0;0.0;0.0;0.0
747;2.10799e-05;0.0;0.0;0.0;0.0;1.21657e-07;2.83741e-07;0.0;0.0;0.0;0.0
748;6.90326e-06;0.0;2.27567e-07;0.0;0.0;1.81665e-07;0.0;0.0;2.27567e-07;0.0;0.0
749;1.71375e-05;0.0;7.7616e-08;0.0;0.0;0.0;1.00809e-06;0.0;7.7616e-08;0.0;0.0
750;5.46051e-06;1.24232e-06;0.0;0.0;0.0;0.0;5.77808e-08;0.0;0.0;0.0;0.0
751;4.13016e-07;7.44704e-06;0.0;0.0;0.0;0.0;7.07162e-07;0.0;1.37672e-07;1.37672e-07;0.0
752;5.33886e-07;4.23555e-06;0.0;0.0;0.0;0.0;1.77962e-07;0.0;1.77962e-07;1.77962e-07;0.0
753;8.34262e-06;1.3713e-07;0.0;0.0;3.62723e-07;0.0;0.0;0.0;0.0;0.0;0.0
754;9.52578e-06;1.28744e-07;4.29146e-08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
755;2.25179e-05;8.47821e-07;2.82607e-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
756;6.62808e-06;4.90596e-06;0.0;2.72553e-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0
757;1.99236e-05;1.7856e-06;0.0;5.57936e-08;0.0;0.0;1.17197e-06;0.0;0.0;0.0;0.0
758;1.21049e-07;7.79237e-07;0.0;0.0;0.0;0.0;7.79237e-07;0.0;0.0;0.0;0.0
759;5.48402e-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
760;0.0;0.0;2.98386e-07;0.0;0.0;0.0;8.95157e-07;0.0;0.0;2.98386e-07;0.0
761;0.0;4.22052e-07;4.61379e-07;0.0;0.0;0.0;1.1798e-07;0.0;0.0;3.93267e-08;0.0
762;5.1598e-06;3.82071e-07;0.0;0.0;6.51208e-07;0.0;5.44873e-07;0.0;0.0;0.0;0.0
763;1.42518e-05;0.0;0.0;0.0;2.11137e-06;0.0;5.27843e-07;0.0;0.0;0.0;0.0
764;1.49826e-05;0.0;0.0;0.0;3.32947e-07;0.0;8.32366e-06;0.0;0.0;3.32947e-07;0.0
765;9.86974e-06;0.0;0.0;0.0;1.21074e-08;0.0;1.23518e-06;0.0;0.0;1.21074e-08;0.0
766;9.18252e-06;1.19679e-07;0.0;0.0;0.0;0.0;1.4566e-06;0.0;0.0;0.0;0.0
767;1.42658e-05;2.3465e-07;2.54531e-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
768;1.9437e-05;3.91979e-07;1.01997e-07;0.0;0.0;0.0;3.91979e-07;0.0;0.0;0.0;0.0
769;7.39074e-07;4.65315e-07;1.00783e-07;0.0;0.0;0.0;0.0;0.0;0.0;3.35943e-08;0.0
770;7.62665e-06;0.0;9.9321e-07;0.0;0.0;0.0;0.0;0.0;0.0;3.3107e-07;0.0
771;3.88567e-07;0.0;0.0;0.0;0.0;0.0;1.24524e-06;0.0;0.0;0.0;0.0
772;0.0;0.0;4.53265e-07;0.0;4.53265e-07;0.0;6.76313e-07;0.0;0.0;0.0;0.0
773;4.28945e-07;0.0;0.0;0.0;0.0;0.0;4.28945e-07;0.0;1.63682e-07;0.0;0.0
774;4.38072e-07;6.57108e-07;2.19036e-07;0.0;0.0;0.0;0.0;0.0;1.46471e-06;0.0;0.0
775;3.15233e-07;8.29744e-07;1.2283e-06;0.0;0.0;0.0;7.1379e-07;0.0;5.98389e-06;0.0;0.0
776;0.0;2.01457e-08;6.04372e-08;0.0;0.0;0.0;4.02915e-08;0.0;7.97772e-07;0.0;0.0
777;8.02429e-07;4.01215e-07;2.40729e-06;0.0;0.0;0.0;4.01215e-07;0.0;0.0;0.0;0.0
778;0.0;0.0;1.01896e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
779;0.0;4.07369e-07;4.8715e-06;0.0;0.0;0.0;0.0;0.0;4.07369e-07;0.0;0.0
780;1.04364e-06;1.56546e-06;1.56546e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
