wavelength;intensity;divided by 50
236,591;354,83;7,885111111
236,972;333,6;7,413333333
237,354;370,88;8,241777778
237,736;357,94;7,954222222
238,117;389,53;8,656222222
238,498;369,33;8,207333333
238,88;374,51;8,322444444
239,261;344,99;7,666444444
239,643;357,94;7,954222222
240,024;355,35;7,896666667
240,405;372,96;8,288
240,787;394,19;8,759777778
241,168;395,22;8,782666667
241,549;408,17;9,070444444
241,93;407,13;9,047333333
242,311;427,33;9,496222222
242,692;405,58;9,012888889
243,073;392,63;8,725111111
243,455;456,85;10,15222222
243,836;437,17;9,714888889
244,217;486,88;10,81955556
244,597;464,62;10,32488889
244,978;525,72;11,68266667
245,359;549,55;12,21222222
245,74;532,97;11,84377778
246,121;594,6;13,21333333
246,502;611,69;13,59311111
246,883;604,44;13,432
247,263;691,44;15,36533333
247,644;774,3;17,20666667
248,025;893,92;19,86488889
248,405;1105,73;24,57177778
248,786;1981,94;44,04311111
249,166;4055,45;90,12111111
249,547;7925,4;176,12
249,927;13269,19;294,8708889
250,308;20029,83;445,1073333
250,688;26078,42;579,5204444
251,069;30642,31;680,9402222
251,449;33896,53;753,2562222
251,83;35904,78;797,884
252,21;37470,27;832,6726667
252,59;38110,86;846,908
252,97;39276,56;872,8124444
253,351;40500,78;900,0173333
253,731;41377,51;919,5002222
254,111;42705,3;949,0066667
254,491;43412,18;964,7151111
254,871;43785,04;973,0008889
255,251;44410,09;986,8908889
255,631;45299,26;1006,650222
256,011;45444,77;1009,883778
256,391;46153,72;1025,638222
256,771;45848,19;1018,848667
257,151;45461,86;1010,263556
257,531;44249,56;983,3235556
257,911;41752,96;927,8435556
258,291;36949,3;821,0955556
258,67;30352,3;674,4955556
259,05;22978;510,6222222
259,43;16342,68;363,1706667
259,81;10290,46;228,6768889
260,189;5568,11;123,7357778
260,569;2349,62;52,21377778
260,948;1342,9;29,84222222
261,328;1080,87;24,01933333
261,707;960,21;21,338
262,087;879,42;19,54266667
262,466;843,69;18,74866667
262,846;807,96;17,95466667
263,225;742,19;16,49311111
263,605;709,56;15,768
263,984;734,42;16,32044444
264,363;661,4;14,69777778
264,742;645,87;14,35266667
265,122;661,92;14,70933333
265,501;609,1;13,53555556
265,88;629,81;13,99577778
266,259;609,62;13,54711111
266,638;593,56;13,19022222
267,017;578,03;12,84511111
267,396;580,1;12,89111111
267,775;543,33;12,074
268,154;596,67;13,25933333
268,533;567,15;12,60333333
268,912;574,4;12,76444444
269,291;586,83;13,04066667
269,67;576,47;12,81044444
270,049;598,22;13,29377778
270,427;520,54;11,56755556
270,806;540,22;12,00488889
271,185;543,33;12,074
271,563;536,6;11,92444444
271,942;561,97;12,48822222
272,321;526,76;11,70577778
272,699;561,46;12,47688889
273,078;544,88;12,10844444
273,456;567,15;12,60333333
273,835;569,74;12,66088889
274,213;577,51;12,83355556
274,592;573,37;12,74155556
274,97;574,92;12,776
275,348;546,96;12,15466667
275,727;593,05;13,17888889
276,105;563,53;12,52288889
276,483;580,62;12,90266667
276,861;566,63;12,59177778
277,24;598,74;13,30533333
277,618;645,35;14,34111111
277,996;608,58;13,524
278,374;617,38;13,71955556
278,752;659,85;14,66333333
279,13;639,13;14,20288889
279,508;636,03;14,134
279,886;636,03;14,134
280,264;627,74;13,94977778
280,642;636,55;14,14555556
281,02;602,37;13,386
281,397;680,05;15,11222222
281,775;619,97;13,77711111
282,153;635,51;14,12244444
282,531;619,97;13,77711111
282,908;599,78;13,32844444
283,286;622,05;13,82333333
283,664;589,42;13,09822222
284,041;588,9;13,08666667
284,419;616,35;13,69666667
284,796;613,24;13,62755556
285,174;657,26;14,60577778
285,551;628,78;13,97288889
285,929;639,65;14,21444444
286,306;613,24;13,62755556
286,683;626,71;13,92688889
287,061;606,51;13,478
287,438;630,33;14,00733333
287,815;634,99;14,11088889
288,192;619,97;13,77711111
288,569;593,56;13,19022222
288,947;624,63;13,88066667
289,324;588,9;13,08666667
289,701;570,78;12,684
290,078;600,81;13,35133333
290,455;614,28;13,65066667
290,832;620,49;13,78866667
291,209;588,38;13,07511111
291,586;630,33;14,00733333
291,963;648,97;14,42155556
292,339;801,74;17,81644444
292,716;941,05;20,91222222
293,093;1081,9;24,04222222
293,47;1203,6;26,74666667
293,846;1308,73;29,08288889
294,223;1312,35;29,16333333
294,6;1331,51;29,58911111
294,976;1387,44;30,832
295,353;1384,33;30,76288889
295,729;1355,33;30,11844444
296,106;1402,46;31,16577778
296,482;1402,46;31,16577778
296,859;1431,98;31,82177778
297,235;1445,96;32,13244444
297,612;1449,07;32,20155556
297,988;1485,83;33,01844444
298,364;1483,76;32,97244444
298,741;1509,65;33,54777778
299,117;1560,92;34,68711111
299,493;1517,94;33,732
299,869;1567,14;34,82533333
300,245;1500,33;33,34066667
300,621;1401,94;31,15422222
300,997;1383,3;30,74
301,373;1205,67;26,79266667
301,749;1138,35;25,29666667
302,125;990,76;22,01688889
302,501;879,42;19,54266667
302,877;785,69;17,45977778
303,253;725,1;16,11333333
303,629;652,6;14,50222222
304,005;636,03;14,134
304,38;656,74;14,59422222
304,756;634,99;14,11088889
305,132;626,19;13,91533333
305,508;616,35;13,69666667
305,883;603,92;13,42044444
306,259;597,71;13,28244444
306,634;599,26;13,31688889
307,01;570,78;12,684
307,385;619,97;13,77711111
307,761;720,44;16,00977778
308,136;1067,4;23,72
308,512;1609,08;35,75733333
308,887;2301,46;51,14355556
309,262;3043,55;67,63444444
309,637;3703,3;82,29555556
310,013;4141,41;92,03133333
310,388;4492,52;99,83377778
310,763;4707,43;104,6095556
311,138;4792,88;106,5084444
311,513;4925,45;109,4544444
311,888;5027,47;111,7215556
312,263;5074,08;112,7573333
312,638;5146,06;114,3568889
313,013;5111,36;113,5857778
313,388;5147,61;114,3913333
313,763;5161,59;114,702
314,138;5108,25;113,5166667
314,513;5118,61;113,7468889
314,888;5079,77;112,8837778
315,262;5076,15;112,8033333
315,637;4934,25;109,65
316,012;4936,84;109,7075556
316,386;4724,52;104,9893333
316,761;4414,32;98,096
317,136;3988,13;88,62511111
317,51;3391,03;75,35622222
317,885;2797,57;62,16822222
318,259;2141,44;47,58755556
318,634;1646,37;36,586
319,008;1235,71;27,46022222
319,382;876,31;19,47355556
319,757;632,92;14,06488889
320,131;545,4;12,12
320,505;474,46;10,54355556
320,88;469,28;10,42844444
321,254;452,19;10,04866667
321,628;440,79;9,795333333
322,002;415,42;9,231555556
322,376;380,72;8,460444444
322,75;431,99;9,599777778
323,124;418,53;9,300666667
323,498;417,49;9,277555556
323,872;428,37;9,519333333
324,246;410,76;9,128
324,62;399,37;8,874888889
324,994;417,49;9,277555556
325,368;391,08;8,690666667
325,741;410,24;9,116444444
326,115;395,74;8,794222222
326,489;415,42;9,231555556
326,862;417,49;9,277555556
327,236;401,44;8,920888889
327,61;401,96;8,932444444
327,983;411,28;9,139555556
328,357;410,76;9,128
328,73;418,01;9,289111111
329,104;420,6;9,346666667
329,477;439,76;9,772444444
329,851;450,12;10,00266667
330,224;498,28;11,07288889
330,597;490,51;10,90022222
330,97;559,38;12,43066667
331,344;537,63;11,94733333
331,717;550,58;12,23511111
332,09;555,24;12,33866667
332,463;554,72;12,32711111
332,836;556,8;12,37333333
333,209;567,67;12,61488889
333,582;578,03;12,84511111
333,955;543,33;12,074
334,328;556,8;12,37333333
334,701;560,94;12,46533333
335,074;579,06;12,868
335,447;559,9;12,44222222
335,82;587,87;13,06377778
336,193;560,42;12,45377778
336,565;551,62;12,25822222
336,938;574,4;12,76444444
337,311;554,72;12,32711111
337,683;549,55;12,21222222
338,056;547,99;12,17755556
338,429;522,62;11,61377778
338,801;524,69;11,65977778
339,174;517,44;11,49866667
339,546;474,97;10,55488889
339,918;440,79;9,795333333
340,291;450,63;10,014
340,663;429,92;9,553777778
341,036;420,08;9,335111111
341,408;386,94;8,598666667
341,78;419,04;9,312
342,152;395,74;8,794222222
342,524;437,69;9,726444444
342,897;409,72;9,104888889
343,269;442,87;9,841555556
343,641;399,88;8,886222222
344,013;438,72;9,749333333
344,385;402,99;8,955333333
344,757;419,56;9,323555556
345,129;395,74;8,794222222
345,501;455,29;10,11755556
345,872;442,87;9,841555556
346,244;454,78;10,10622222
346,616;441,31;9,806888889
346,988;465,65;10,34777778
347,359;458,4;10,18666667
347,731;472,9;10,50888889
348,103;460,47;10,23266667
348,474;452,71;10,06022222
348,846;453,22;10,07155556
349,217;443,38;9,852888889
349,589;431,99;9,599777778
349,96;458,4;10,18666667
350,332;463,06;10,29022222
350,703;481,19;10,69311111
351,074;485,85;10,79666667
351,446;487,4;10,83111111
351,817;476,01;10,578
352,188;487,4;10,83111111
352,559;481,19;10,69311111
352,931;490,51;10,90022222
353,302;508,12;11,29155556
353,673;513,29;11,40644444
354,044;514,33;11,42955556
354,415;548,51;12,18911111
354,786;526,76;11,70577778
355,157;570,78;12,684
355,528;575,96;12,79911111
355,898;580,62;12,90266667
356,269;619,46;13,76577778
356,64;624,63;13,88066667
357,011;615,83;13,68511111
357,382;637,06;14,15688889
357,752;608,06;13,51244444
358,123;689,37;15,31933333
358,493;688,85;15,30777778
358,864;714,22;15,87155556
359,235;738,56;16,41244444
359,605;831,78;18,484
359,976;1081,39;24,03088889
360,346;1643,26;36,51688889
360,716;2499,8;55,55111111
361,087;3574,36;79,43022222
361,457;4728,66;105,0813333
361,827;5777,84;128,3964444
362,198;6510,61;144,6802222
362,568;7231,47;160,6993333
362,938;7529,24;167,3164444
363,308;7871,55;174,9233333
363,678;7913,49;175,8553333
364,048;8013,96;178,088
364,418;8051,24;178,9164444
364,788;8077,65;179,5033333
365,158;8146,53;181,034
365,528;8166,21;181,4713333
365,898;8040,89;178,6864444
366,268;8191,58;182,0351111
366,637;8115,46;180,3435556
367,007;8130,99;180,6886667
367,377;8114,42;180,3204444
367,747;8125,3;180,5622222
368,116;8087,49;179,722
368,486;7904,69;175,6597778
368,855;7352,65;163,3922222
369,225;6686,69;148,5931111
369,595;5987,58;133,0573333
369,964;5130,52;114,0115556
370,333;4256,89;94,59755556
370,703;3630,29;80,67311111
371,072;2978,82;66,196
371,441;2472,35;54,94111111
371,811;2052,37;45,60822222
372,18;1805,35;40,11888889
372,549;1652,07;36,71266667
372,918;1569,73;34,88288889
373,287;1533,48;34,07733333
373,656;1559,89;34,66422222
374,026;1491,53;33,14511111
374,395;1526,74;33,92755556
374,764;1536,07;34,13488889
375,132;1605,46;35,67688889
375,501;1623,58;36,07955556
375,87;1620,99;36,022
376,239;1651,03;36,68955556
376,608;1667,6;37,05777778
376,977;1724,05;38,31222222
377,345;1688,83;37,52955556
377,714;1747,35;38,83
378,083;1743,73;38,74955556
378,451;1742,69;38,72644444
378,82;1806,91;40,15355556
379,188;1827,1;40,60222222
379,557;1836,42;40,80933333
379,925;1864,91;41,44244444
380,294;1889,76;41,99466667
380,662;1926,53;42,81177778
381,03;1902,71;42,28244444
381,399;1922,39;42,71977778
381,767;1943,1;43,18
382,135;2022,85;44,95222222
382,503;2011,98;44,71066667
382,871;2013,53;44,74511111
383,24;2042,01;45,378
383,608;2054,44;45,65422222
383,976;2097,94;46,62088889
384,344;2082,41;46,27577778
384,712;2134,19;47,42644444
385,079;2141,96;47,59911111
385,447;2126,42;47,25377778
385,815;2178,73;48,41622222
386,183;2156,46;47,92133333
386,551;2209,28;49,09511111
386,918;2225,34;49,452
387,286;2161,12;48,02488889
387,654;2247,6;49,94666667
388,021;2239,32;49,76266667
388,389;2217,57;49,27933333
388,757;2228,44;49,52088889
389,124;2290,07;50,89044444
389,491;2275,57;50,56822222
389,859;2293,69;50,97088889
390,226;2244,5;49,87777778
390,594;2267,8;50,39555556
390,961;2333,05;51,84555556
391,328;2332,01;51,82244444
391,695;2322,69;51,61533333
392,063;2255,37;50,11933333
392,43;2305,6;51,23555556
392,797;2307,67;51,28155556
393,164;2365,16;52,55911111
393,531;2332,01;51,82244444
393,898;2318,03;51,51177778
394,265;2350,66;52,23688889
394,632;2363,6;52,52444444
394,999;2388,46;53,07688889
395,366;2340,3;52,00666667
395,732;2349,62;52,21377778
396,099;2402,96;53,39911111
396,466;2335,12;51,89155556
396,833;2328,39;51,742
397,199;2368,26;52,628
397,566;2372,92;52,73155556
397,932;2333,05;51,84555556
398,299;2400,37;53,34155556
398,665;2444,39;54,31977778
399,032;2478,05;55,06777778
399,398;2685,19;59,67088889
399,765;3148,16;69,95911111
400,131;4284,34;95,20755556
400,497;5572,77;123,8393333
400,864;7113,4;158,0755556
401,23;8326,23;185,0273333
401,596;9266,66;205,9257778
401,962;9772,61;217,1691111
402,328;10064,68;223,6595556
402,694;10283,21;228,5157778
403,06;10394,04;230,9786667
403,426;10354,68;230,104
403,792;10674,72;237,216
404,158;10724,95;238,3322222
404,524;10828,52;240,6337778
404,89;10886,52;241,9226667
405,256;10659,7;236,8822222
405,622;10696,98;237,7106667
405,987;10732,72;238,5048889
406,353;10667,47;237,0548889
406,719;10471,71;232,7046667
407,084;10558,72;234,6382222
407,45;10382,13;230,714
407,815;10202,95;226,7322222
408,181;9680,43;215,1206667
408,546;9130,46;202,8991111
408,912;8158,44;181,2986667
409,277;6988,6;155,3022222
409,642;6002,6;133,3911111
410,008;5137,25;114,1611111
410,373;4510,13;100,2251111
410,738;3968,45;88,18777778
411,103;3493,05;77,62333333
411,468;3104,14;68,98088889
411,834;2837,44;63,05422222
412,199;2546,41;56,58688889
412,564;2419,53;53,76733333
412,929;2269,35;50,43
413,294;2256,41;50,14244444
413,658;2202,03;48,934
414,023;2127,98;47,28844444
414,388;2096,39;46,58644444
414,753;2134,71;47,438
415,118;2063,25;45,85
415,482;2097,42;46,60933333
415,847;1994,37;44,31933333
416,212;1983,5;44,07777778
416,576;1990,75;44,23888889
416,941;2028,03;45,06733333
417,305;1910,48;42,45511111
417,67;1888,21;41,96022222
418,034;1955,01;43,44466667
418,399;1935,33;43,00733333
418,763;1918,76;42,63911111
419,127;1934,82;42,996
419,491;1894,94;42,10977778
419,856;1884,07;41,86822222
420,22;1859,73;41,32733333
420,584;1835,39;40,78644444
420,948;1835,39;40,78644444
421,312;1847,3;41,05111111
421,676;1814,16;40,31466667
422,04;1798,62;39,96933333
422,404;1776,35;39,47444444
422,768;1788,78;39,75066667
423,132;1709,03;37,97844444
423,496;1770,14;39,33644444
423,86;1750,98;38,91066667
424,223;1766,51;39,25577778
424,587;1663,98;36,97733333
424,951;1670,19;37,11533333
425,314;1678,99;37,31088889
425,678;1661,39;36,91977778
426,041;1665,01;37,00022222
426,405;1635,49;36,34422222
426,768;1641,71;36,48244444
427,132;1636,01;36,35577778
427,495;1615,3;35,89555556
427,859;1626,69;36,14866667
428,222;1591,99;35,37755556
428,585;1578,53;35,07844444
428,948;1665,53;37,01177778
429,312;1627,21;36,16022222
429,675;1642,23;36,494
430,038;1712,66;38,05911111
430,401;2027;45,04444444
430,764;2894,93;64,33177778
431,127;5410,68;120,2373333
431,49;9195,19;204,3375556
431,853;13505,33;300,1184444
432,216;17385,64;386,3475556
432,579;20328,12;451,736
432,941;22770,34;506,0075556
433,304;24222,41;538,2757778
433,667;24897,7;553,2822222
434,029;25555,9;567,9088889
434,392;25754,24;572,3164444
434,755;25871,79;574,9286667
435,117;25882,67;575,1704444
435,48;25659,47;570,2104444
435,842;25649,11;569,9802222
436,205;26086,7;579,7044444
436,567;25670,86;570,4635556
436,929;25335,81;563,018
437,292;25242,08;560,9351111
437,654;25192,88;559,8417778
438,016;25288,17;561,9593333
438,378;24525,88;545,0195556
438,74;24195,48;537,6773333
439,103;23679,18;526,204
439,465;22317,21;495,938
439,827;19797,83;439,9517778
440,189;16272,25;361,6055556
440,551;12788,61;284,1913333
440,913;10188,96;226,4213333
441,274;8192,1;182,0466667
441,636;6440,7;143,1266667
441,998;5140,88;114,2417778
442,36;3960,16;88,00355556
442,721;3015,59;67,01311111
443,083;2246,05;49,91222222
443,445;1609,08;35,75733333
443,806;1350,67;30,01488889
444,168;1268,85;28,19666667
444,529;1218,62;27,08044444
444,891;1143,53;25,41177778
445,252;1165,28;25,89511111
445,614;1169,42;25,98711111
445,975;1158,55;25,74555556
446,336;1138,87;25,30822222
446,697;1114,01;24,75577778
447,059;1106,76;24,59466667
447,42;1076,21;23,91577778
447,781;1104,17;24,53711111
448,142;1066,37;23,69711111
448,503;1042,03;23,15622222
448,864;1016,65;22,59222222
449,225;1038,92;23,08711111
449,586;1055,49;23,45533333
449,947;1035,81;23,018
450,308;1034,78;22,99511111
450,668;987,14;21,93644444
451,029;980,92;21,79822222
451,39;960,72;21,34933333
451,751;995,42;22,12044444
452,111;969,01;21,53355556
452,472;1015,1;22,55777778
452,832;1002,15;22,27
453,193;964,87;21,44155556
453,553;940,53;20,90066667
453,914;913,6;20,30222222
454,274;960,72;21,34933333
454,634;937,94;20,84311111
454,995;914,64;20,32533333
455,355;921,37;20,47488889
455,715;879,94;19,55422222
456,075;928,62;20,636
456,436;890,81;19,79577778
456,796;918,26;20,40577778
457,156;901,17;20,026
457,516;877,35;19,49666667
457,876;859,22;19,09377778
458,236;916,19;20,35977778
458,596;875,28;19,45066667
458,955;854,05;18,97888889
459,315;869,58;19,324
459,675;837,47;18,61044444
460,035;855,6;19,01333333
460,394;871,14;19,35866667
460,754;845,24;18,78311111
461,114;867,51;19,278
461,473;832,3;18,49555556
461,833;837,47;18,61044444
462,192;825,05;18,33444444
462,552;826,6;18,36888889
462,911;793,97;17,64377778
463,27;812,1;18,04666667
463,63;834,37;18,54155556
463,989;785,69;17,45977778
464,348;798,12;17,736
464,707;811,58;18,03511111
465,066;821,42;18,25377778
465,425;811,06;18,02355556
465,785;782,06;17,37911111
466,144;778,96;17,31022222
466,503;822,97;18,28822222
466,861;790,35;17,56333333
467,22;825,05;18,33444444
467,579;844,21;18,76022222
467,938;830,74;18,46088889
468,297;808,47;17,966
468,655;801,22;17,80488889
469,014;799,67;17,77044444
469,373;786,21;17,47133333
469,731;784,13;17,42511111
470,09;811,58;18,03511111
470,448;742,71;16,50466667
470,807;779,47;17,32155556
471,165;770,15;17,11444444
471,524;817,28;18,16177778
471,882;801,22;17,80488889
472,24;780,51;17,34466667
472,599;768,08;17,06844444
472,957;822,46;18,27688889
473,315;800,19;17,782
473,673;819,35;18,20777778
474,031;791,9;17,59777778
474,389;788,28;17,51733333
474,747;788,8;17,52888889
475,105;786,21;17,47133333
475,463;756,69;16,81533333
475,821;805,89;17,90866667
476,179;784,13;17,42511111
476,537;790,35;17,56333333
476,894;784,13;17,42511111
477,252;777,4;17,27555556
477,61;818,83;18,19622222
477,967;777,4;17,27555556
478,325;793,46;17,63244444
478,683;783,1;17,40222222
479,04;787,76;17,50577778
479,398;775,33;17,22955556
479,755;817,28;18,16177778
480,112;851,46;18,92133333
480,47;781,03;17,35622222
480,827;781,55;17,36777778
481,184;822,97;18,28822222
481,541;805,37;17,89711111
481,899;867,51;19,278
482,256;816,24;18,13866667
482,613;790,35;17,56333333
482,97;823,49;18,29977778
483,327;764,46;16,988
483,684;805,37;17,89711111
484,041;831,78;18,484
484,397;806,4;17,92
484,754;811,58;18,03511111
485,111;821,94;18,26533333
485,468;788,28;17,51733333
485,824;805,89;17,90866667
486,181;816,76;18,15022222
486,538;829,19;18,42644444
486,894;831,26;18,47244444
487,251;794,49;17,65533333
487,607;805,37;17,89711111
487,964;819,87;18,21933333
488,32;858,71;19,08244444
488,676;840,58;18,67955556
489,033;840,58;18,67955556
489,389;865,96;19,24355556
489,745;875,8;19,46222222
490,101;862,85;19,17444444
490,457;871,65;19,37
490,814;866,47;19,25488889
491,17;857,15;19,04777778
491,526;852,49;18,94422222
491,882;829,71;18,438
492,237;834,89;18,55311111
492,593;846,28;18,80622222
492,949;859,74;19,10533333
493,305;849,9;18,88666667
493,661;842,65;18,72555556
494,016;862,33;19,16288889
494,372;844,21;18,76022222
494,728;820,39;18,23088889
495,083;852,49;18,94422222
495,439;806,92;17,93155556
495,794;796,56;17,70133333
496,15;808,99;17,97755556
496,505;802,26;17,828
496,86;800,71;17,79355556
497,216;788,8;17,52888889
497,571;784,65;17,43666667
497,926;767,56;17,05688889
498,281;751,51;16,70022222
498,637;773,78;17,19511111
498,992;734,42;16,32044444
499,347;752,03;16,71177778
499,702;747,88;16,61955556
500,057;744,26;16,53911111
500,412;699,21;15,538
500,766;734,94;16,332
501,121;718,88;15,97511111
501,476;732,35;16,27444444
501,831;759,28;16,87288889
502,185;704,38;15,65288889
502,54;718,37;15,96377778
502,895;703,35;15,63
503,249;736,49;16,36644444
503,604;760,83;16,90733333
503,958;764,97;16,99933333
504,313;714,22;15,87155556
504,667;751,51;16,70022222
505,022;706,46;15,69911111
505,376;732,35;16,27444444
505,73;715,78;15,90622222
506,084;704,9;15,66444444
506,438;729,76;16,21688889
506,793;730,28;16,22844444
507,147;745,81;16,57355556
507,501;735,97;16,35488889
507,855;725,1;16,11333333
508,209;699,21;15,538
508,563;697,65;15,50333333
508,917;718,88;15,97511111
509,27;721,47;16,03266667
509,624;738,05;16,40111111
509,978;737,53;16,38955556
510,332;701,28;15,584
510,685;707,49;15,722
511,039;712,15;15,82555556
511,392;701,8;15,59555556
511,746;685,74;15,23866667
512,099;727,69;16,17088889
512,453;696,1;15,46888889
512,806;716,81;15,92911111
513,16;702,83;15,61844444
513,513;737,53;16,38955556
513,866;721,47;16,03266667
514,219;744,26;16,53911111
514,572;718,37;15,96377778
514,926;726,65;16,14777778
515,279;719,92;15,99822222
515,632;746,85;16,59666667
515,985;704,38;15,65288889
516,338;753,58;16,74622222
516,69;727,69;16,17088889
517,043;744,26;16,53911111
517,396;701,28;15,584
517,749;736,49;16,36644444
518,102;713,19;15,84866667
518,454;732,35;16,27444444
518,807;753,58;16,74622222
519,16;699,21;15,538
519,512;727,69;16,17088889
519,865;726,13;16,13622222
520,217;742,19;16,49311111
520,569;742,19;16,49311111
520,922;735,97;16,35488889
521,274;738,05;16,40111111
521,626;700,76;15,57244444
521,979;702,31;15,60688889
522,331;719,92;15,99822222
522,683;725,1;16,11333333
523,035;705,94;15,68755556
523,387;694,55;15,43444444
523,739;718,37;15,96377778
524,091;722,51;16,05577778
524,443;716,3;15,91777778
524,795;715,26;15,89466667
525,147;720,44;16,00977778
525,499;690,92;15,35377778
525,85;697,65;15,50333333
526,202;738,56;16,41244444
526,554;737,53;16,38955556
526,905;699,72;15,54933333
527,257;689,88;15,33066667
527,608;701,8;15,59555556
527,96;707,49;15,722
528,311;720,44;16,00977778
528,663;710,6;15,79111111
529,014;696,62;15,48044444
529,365;684,71;15,21577778
529,717;732,35;16,27444444
530,068;708,01;15,73355556
530,419;705,94;15,68755556
530,77;714,22;15,87155556
531,121;708,53;15,74511111
531,472;715,78;15,90622222
531,823;699,21;15,538
532,174;746,85;16,59666667
532,525;710,6;15,79111111
532,876;717,33;15,94066667
533,227;749,96;16,66577778
533,577;723,55;16,07888889
533,928;685,22;15,22711111
534,279;704,38;15,65288889
534,629;726,13;16,13622222
534,98;708,53;15,74511111
535,33;708,53;15,74511111
535,681;744,26;16,53911111
536,031;702,31;15,60688889
