wavelength;intensity;divided by 50
324,246;344,93;6,8986
324,62;347,52;6,9504
324,994;377,03;7,5406
325,368;363,57;7,2714
325,741;338,71;6,7742
326,115;382,21;7,6442
326,489;319,55;6,391
326,862;350,1;7,002
327,236;320,59;6,4118
327,61;316,96;6,3392
327,983;344,93;6,8986
328,357;344,93;6,8986
328,73;327,32;6,5464
329,104;379,62;7,5924
329,477;372,89;7,4578
329,851;341,3;6,826
330,224;341,82;6,8364
330,597;386,87;7,7374
330,97;454,71;9,0942
331,344;418,98;8,3796
331,717;415,87;8,3174
332,09;392,57;7,8514
332,463;430,37;8,6074
332,836;406,03;8,1206
333,209;420,53;8,4106
333,582;420,02;8,4004
333,955;379,1;7,582
334,328;400,85;8,017
334,701;417,43;8,3486
335,074;403,96;8,0792
335,447;424,16;8,4832
335,82;439,69;8,7938
336,193;419,5;8,39
336,565;402,41;8,0482
336,938;421,57;8,4314
337,311;392,57;7,8514
337,683;398,78;7,9756
338,056;423,64;8,4728
338,429;408,62;8,1724
338,801;386,35;7,727
339,174;373,41;7,4682
339,546;374,96;7,4992
339,918;339,75;6,795
340,291;382,73;7,6546
340,663;352,18;7,0436
341,036;325,25;6,505
341,408;356,84;7,1368
341,78;341,82;6,8364
342,152;347,52;6,9504
342,524;362,53;7,2506
342,897;352,18;7,0436
343,269;336,64;6,7328
343,641;345,96;6,9192
344,013;350,1;7,002
344,385;345,96;6,9192
344,757;331,98;6,6396
345,129;359,94;7,1988
345,501;326,8;6,536
345,872;367,71;7,3542
346,244;380,14;7,6028
346,616;320,59;6,4118
346,988;348,55;6,971
347,359;349,07;6,9814
347,731;378,59;7,5718
348,103;338,71;6,7742
348,474;355,8;7,116
348,846;368,75;7,375
349,217;361,5;7,23
349,589;348,03;6,9606
349,96;377,55;7,551
350,332;355,28;7,1056
350,703;347;6,94
351,074;385,32;7,7064
351,446;371,34;7,4268
351,817;362,02;7,2404
352,188;358,91;7,1782
352,559;374,44;7,4888
352,931;356,32;7,1264
353,302;372,37;7,4474
353,673;366,68;7,3336
354,044;394,12;7,8824
354,415;370,3;7,406
354,786;371,34;7,4268
355,157;403,96;8,0792
355,528;373,93;7,4786
355,898;401,89;8,0378
356,269;370,3;7,406
356,64;398,78;7,9756
357,011;395,16;7,9032
357,382;422,09;8,4418
357,752;389,46;7,7892
358,123;421,57;8,4314
358,493;419,5;8,39
358,864;412,77;8,2554
359,235;445,91;8,9182
359,605;468,18;9,3636
359,976;602,3;12,046
360,346;787,18;15,7436
360,716;1179,2;23,584
361,087;1710,52;34,2104
361,457;2110,31;42,2062
361,827;2505,95;50,119
362,198;2851,36;57,0272
362,568;3064,72;61,2944
362,938;3227,33;64,5466
363,308;3317,95;66,359
363,678;3390,97;67,8194
364,048;3417,38;68,3476
364,418;3392,52;67,8504
364,788;3442,76;68,8552
365,158;3472,79;69,4558
365,528;3479,52;69,5904
365,898;3470,2;69,404
366,268;3467,1;69,342
366,637;3462,43;69,2486
367,007;3440,68;68,8136
367,377;3446,9;68,938
367,747;3446,38;68,9276
368,116;3367,67;67,3534
368,486;3291,02;65,8204
368,855;3097,86;61,9572
369,225;2879,84;57,5968
369,595;2557,74;51,1548
369,964;2241,84;44,8368
370,333;1877,79;37,5558
370,703;1628,18;32,5636
371,072;1365,63;27,3126
371,441;1116,54;22,3308
371,811;959,11;19,1822
372,18;842,59;16,8518
372,549;755,59;15,1118
372,918;722,45;14,449
373,287;708,98;14,1796
373,656;686,19;13,7238
374,026;740,05;14,801
374,395;728,66;14,5732
374,764;754,55;15,091
375,132;732,8;14,656
375,501;787,18;15,7436
375,87;768,02;15,3604
376,239;763,87;15,2774
376,608;762,32;15,2464
376,977;766,98;15,3396
377,345;795,98;15,9196
377,714;766,46;15,3292
378,083;768,53;15,3706
378,451;805,3;16,106
378,82;785,11;15,7022
379,188;826,02;16,5204
379,557;826,02;16,5204
379,925;848,8;16,976
380,294;838,96;16,7792
380,662;876,77;17,5354
381,03;890,23;17,8046
381,399;836,89;16,7378
381,767;897,48;17,9496
382,135;885,05;17,701
382,503;888,68;17,7736
382,871;909,91;18,1982
383,24;908,36;18,1672
383,608;887,64;17,7528
383,976;916,64;18,3328
384,344;921,82;18,4364
384,712;946,68;18,9336
385,079;931,66;18,6332
385,447;947,71;18,9542
385,815;962,21;19,2442
386,183;939,43;18,7886
386,551;942,53;18,8506
386,918;935,8;18,716
387,286;959,11;19,1822
387,654;979,82;19,5964
388,021;947,71;18,9542
388,389;969,46;19,3892
388,757;986,04;19,7208
389,124;1008,82;20,1764
389,491;1015,04;20,3008
389,859;978,79;19,5758
390,226;1005,71;20,1142
390,594;962,73;19,2546
390,961;990,18;19,8036
391,328;1047,14;20,9428
391,695;989,14;19,7828
392,063;998,98;19,9796
392,43;998,98;19,9796
392,797;997,95;19,959
393,164;1012,96;20,2592
393,531;1034,71;20,6942
393,898;979,3;19,586
394,265;1011,93;20,2386
394,632;1021,77;20,4354
394,999;980,34;19,6068
395,366;1022,8;20,456
395,732;1049,21;20,9842
396,099;1004,68;20,0936
396,466;1012,45;20,249
396,833;995,36;19,9072
397,199;1026,43;20,5286
397,566;1028,5;20,57
397,932;1035,23;20,7046
398,299;1033,16;20,6632
398,665;1045,59;20,9118
399,032;1061,12;21,2224
399,398;1139,84;22,7968
399,765;1359,41;27,1882
400,131;1847,23;36,9446
400,497;2388,4;47,768
400,864;2998,95;59,979
401,23;3489,36;69,7872
401,596;3927,47;78,5494
401,962;4191,58;83,8316
402,328;4295,67;85,9134
402,694;4337,1;86,742
403,06;4486,76;89,7352
403,426;4416,33;88,3266
403,792;4554,08;91,0816
404,158;4474,85;89,497
404,524;4480,03;89,6006
404,89;4519,38;90,3876
405,256;4518,35;90,367
405,622;4557,71;91,1542
405,987;4376,97;87,5394
406,353;4434,97;88,6994
406,719;4397,17;87,9434
407,084;4402,35;88,047
407,45;4325,7;86,514
407,815;4245,44;84,9088
408,181;4060,56;81,2112
408,546;3802,67;76,0534
408,912;3425,15;68,503
409,277;2919,72;58,3944
409,642;2557,74;51,1548
410,008;2202,48;44,0496
410,373;1871,06;37,4212
410,738;1685,14;33,7028
411,103;1438,13;28,7626
411,468;1305,55;26,111
411,834;1193,7;23,874
412,199;1086,5;21,73
412,564;1034,71;20,6942
412,929;970,5;19,41
413,294;969,46;19,3892
413,658;963,77;19,2754
414,023;907,32;18,1464
414,388;940,46;18,8092
414,753;923,37;18,4674
415,118;935,28;18,7056
415,482;924,93;18,4986
415,847;980,86;19,6172
416,212;923,37;18,4674
416,576;885,57;17,7114
416,941;903,7;18,074
417,305;893,86;17,8772
417,67;894,89;17,8978
418,034;874,7;17,494
418,399;880,91;17,6182
418,763;895,93;17,9186
419,127;856,57;17,1314
419,491;913,53;18,2706
419,856;859,68;17,1936
420,22;868,48;17,3696
420,584;872,62;17,4524
420,948;855,02;17,1004
421,312;862,27;17,2454
421,676;839,48;16,7896
422,04;859,16;17,1832
422,404;817,73;16,3546
422,768;830,68;16,6136
423,132;816,18;16,3236
423,496;807,89;16,1578
423,86;832,23;16,6446
424,223;827,57;16,5514
424,587;780,45;15,609
424,951;795,46;15,9092
425,314;827,05;16,541
425,678;808,93;16,1786
426,041;788,21;15,7642
426,405;773,71;15,4742
426,768;782;15,64
427,132;808,41;16,1682
427,495;805,3;16,106
427,859;768,53;15,3706
428,222;785,62;15,7124
428,585;805,82;16,1164
428,948;814,11;16,2822
429,312;823,95;16,479
429,675;814,62;16,2924
430,038;821,87;16,4374
430,401;994,32;19,8864
430,764;1510,63;30,2126
431,127;2828,58;56,5716
431,49;5005,14;100,1028
431,853;7164,61;143,2922
432,216;9417,81;188,3562
432,579;10983,29;219,6658
432,941;12265,51;245,3102
433,304;13131,89;262,6378
433,667;13379,94;267,5988
434,029;13894,7;277,894
434,392;13941,82;278,8364
434,755;13884,86;277,6972
435,117;14127,21;282,5442
435,48;13851,71;277,0342
435,842;13914,89;278,2978
436,205;13996,2;279,924
436,567;13947;278,94
436,929;13853,78;277,0756
437,292;13646,12;272,9224
437,654;13570,52;271,4104
438,016;13670,98;273,4196
438,378;13348,87;266,9774
438,74;13169,18;263,3836
439,103;12799,94;255,9988
439,465;12105,49;242,1098
439,827;10620,79;212,4158
440,189;8863,18;177,2636
440,551;6989,05;139,781
440,913;5620,87;112,4174
441,274;4509,54;90,1908
441,636;3595,01;71,9002
441,998;2806,31;56,1262
442,36;2108,75;42,175
442,721;1619,38;32,3876
443,083;1211,82;24,2364
443,445;897,48;17,9496
443,806;738,5;14,77
444,168;649,94;12,9988
444,529;648,39;12,9678
444,891;612,66;12,2532
445,252;622,5;12,45
445,614;611,62;12,2324
445,975;606,44;12,1288
446,336;637;12,74
446,697;595,05;11,901
447,059;629,23;12,5846
447,42;608;12,16
447,781;618,36;12,3672
448,142;591,43;11,8286
448,503;560,36;11,2072
448,864;599,19;11,9838
449,225;593,5;11,87
449,586;558,8;11,176
449,947;554,14;11,0828
450,308;562,43;11,2486
450,668;588,32;11,7664
451,029;597,12;11,9424
451,39;585,21;11,7042
451,751;584,18;11,6836
452,111;545,34;10,9068
452,472;562,94;11,2588
452,832;575,37;11,5074
453,193;548,96;10,9792
453,553;548,96;10,9792
453,914;565,53;11,3106
454,274;575,89;11,5178
454,634;570,71;11,4142
454,995;558,8;11,176
455,355;528,25;10,565
455,715;526,69;10,5338
456,075;502,36;10,0472
456,436;525,66;10,5132
456,796;541,71;10,8342
457,156;526,69;10,5338
457,516;489,41;9,7882
457,876;492,52;9,8504
458,236;565,02;11,3004
458,596;542,23;10,8446
458,955;498,73;9,9746
459,315;540,68;10,8136
459,675;524,62;10,4924
460,035;517,89;10,3578
460,394;513,23;10,2646
460,754;525,66;10,5132
461,114;512,71;10,2542
461,473;544,82;10,8964
461,833;547,93;10,9586
462,192;548,96;10,9792
462,552;528,77;10,5754
462,911;525,66;10,5132
463,27;509,61;10,1922
463,63;545,34;10,9068
463,989;474,91;9,4982
464,348;483,71;9,6742
464,707;493,55;9,871
465,066;492,52;9,8504
465,425;511,68;10,2336
465,785;539,12;10,7824
466,144;512,19;10,2438
466,503;495,62;9,9124
466,861;500,8;10,016
467,22;495,62;9,9124
467,579;504,43;10,0886
467,938;508,05;10,161
468,297;481,64;9,6328
468,655;515,82;10,3164
469,014;499,25;9,985
469,373;475,43;9,5086
469,731;495,62;9,9124
470,09;504,94;10,0988
470,448;498,73;9,9746
470,807;510,64;10,2128
471,165;490,96;9,8192
471,524;513,75;10,275
471,882;469,73;9,3946
472,24;459,89;9,1978
472,599;490,44;9,8088
472,957;514,78;10,2956
473,315;467,66;9,3532
473,673;515,82;10,3164
474,031;490,96;9,8192
474,389;470,25;9,405
474,747;508,05;10,161
475,105;490,96;9,8192
475,463;499,77;9,9954
475,821;476,46;9,5292
476,179;514,27;10,2854
476,537;481,12;9,6224
476,894;526,69;10,5338
477,252;499,77;9,9954
477,61;490,96;9,8192
477,967;481,64;9,6328
478,325;519,44;10,3888
478,683;483,71;9,6742
479,04;525,66;10,5132
479,398;503,91;10,0782
479,755;501,32;10,0264
480,112;523,59;10,4718
480,47;488,89;9,7778
480,827;519,96;10,3992
481,184;497,69;9,9538
481,541;484,23;9,6846
481,899;509,61;10,1922
482,256;497,69;9,9538
482,613;500,8;10,016
482,97;507,53;10,1506
483,327;519,96;10,3992
483,684;501,84;10,0368
484,041;510,12;10,2024
484,397;497,18;9,9436
484,754;536,53;10,7306
485,111;518,41;10,3682
485,468;505,98;10,1196
485,824;519,44;10,3888
486,181;526,69;10,5338
486,538;508,57;10,1714
486,894;526,69;10,5338
487,251;522,03;10,4406
487,607;508,57;10,1714
487,964;541,71;10,8342
488,32;493,55;9,871
488,676;504,43;10,0886
489,033;529,8;10,596
489,389;518,93;10,3786
489,745;545,86;10,9172
490,101;558,28;11,1656
490,457;523,07;10,4614
490,814;550,52;11,0104
491,17;515,82;10,3164
491,526;497,18;9,9436
491,882;540,68;10,8136
492,237;566,57;11,3314
492,593;559,32;11,1864
492,949;511,68;10,2336
493,305;531,36;10,6272
493,661;546,37;10,9274
494,016;519,44;10,3888
494,372;534,46;10,6892
494,728;536,02;10,7204
495,083;547,41;10,9482
495,439;511,16;10,2232
495,794;503,91;10,0782
496,15;532,91;10,6582
496,505;524,62;10,4924
496,86;482,68;9,6536
497,216;481,12;9,6224
497,571;485,27;9,7054
497,926;501,32;10,0264
498,281;505,98;10,1196
498,637;531,36;10,6272
498,992;486,82;9,7364
499,347;500,8;10,016
499,702;494,59;9,8918
500,057;501,32;10,0264
500,412;495,11;9,9022
500,766;520,48;10,4096
501,121;524,62;10,4924
501,476;510,64;10,2128
501,831;495,62;9,9124
502,185;524,62;10,4924
502,54;488,89;9,7778
502,895;494,59;9,8918
503,249;473,36;9,4672
503,604;512,19;10,2438
503,958;472,84;9,4568
504,313;478,53;9,5706
504,667;485,27;9,7054
505,022;462,48;9,2496
505,376;486,82;9,7364
505,73;478,02;9,5604
506,084;491,48;9,8296
506,438;511,68;10,2336
506,793;505,98;10,1196
507,147;525,14;10,5028
507,501;497,18;9,9436
507,855;491,48;9,8296
508,209;462,48;9,2496
508,563;487,86;9,7572
508,917;480,09;9,6018
509,27;500,8;10,016
509,624;491,48;9,8296
509,978;465,07;9,3014
510,332;489,41;9,7882
510,685;483,71;9,6742
511,039;500,28;10,0056
511,392;476,98;9,5396
511,746;460,41;9,2082
512,099;505,46;10,1092
512,453;475,43;9,5086
512,806;511,16;10,2232
513,16;490,96;9,8192
513,513;504,94;10,0988
513,866;501,84;10,0368
514,219;484,23;9,6846
514,572;501,32;10,0264
514,926;494,59;9,8918
515,279;517,89;10,3578
515,632;494,07;9,8814
515,985;503,39;10,0678
516,338;498,73;9,9746
516,69;522,03;10,4406
517,043;511,16;10,2232
517,396;497,18;9,9436
517,749;504,43;10,0886
518,102;522,55;10,451
518,454;499,25;9,985
518,807;523,07;10,4614
519,16;504,94;10,0988
519,512;485,27;9,7054
519,865;510,12;10,2024
520,217;483,71;9,6742
520,569;508,57;10,1714
520,922;495,62;9,9124
521,274;510,64;10,2128
521,626;482,16;9,6432
521,979;500,8;10,016
522,331;499,25;9,985
522,683;503,91;10,0782
523,035;504,43;10,0886
523,387;514,78;10,2956
523,739;492;9,84
524,091;496,14;9,9228
524,443;471,28;9,4256
524,795;494,59;9,8918
525,147;546,37;10,9274
525,499;498,21;9,9642
525,85;485,27;9,7054
526,202;500,8;10,016
526,554;468,69;9,3738
526,905;480,09;9,6018
527,257;494,59;9,8918
527,608;473,36;9,4672
527,96;498,21;9,9642
528,311;491,48;9,8296
528,663;499,25;9,985
529,014;489,93;9,7986
529,365;491,48;9,8296
529,717;484,23;9,6846
530,068;486,3;9,726
530,419;517,89;10,3578
530,77;502,36;10,0472
531,121;491,48;9,8296
531,472;449,53;8,9906
531,823;464,03;9,2806
532,174;508,05;10,161
532,525;490,96;9,8192
532,876;474,39;9,4878
533,227;503,39;10,0678
533,577;515,82;10,3164
533,928;511,68;10,2336
534,279;487,86;9,7572
534,629;480,61;9,6122
534,98;476,98;9,5396
535,33;500,8;10,016
535,681;501,32;10,0264
536,031;502,87;10,0574
536,382;494,59;9,8918
536,732;492;9,84
537,082;509,61;10,1922
537,433;536,53;10,7306
537,783;502,36;10,0472
538,133;520,48;10,4096
538,483;497,69;9,9538
538,833;517,37;10,3474
539,183;534,98;10,6996
539,533;543,27;10,8654
539,883;584,18;11,6836
540,233;593,5;11,87
540,583;658,23;13,1646
540,933;838,96;16,7792
541,282;2280,68;45,6136
541,632;6195,17;123,9034
541,982;10687,08;213,7416
542,331;14413,07;288,2614
542,681;18111,62;362,2324
543,031;20863,52;417,2704
543,38;23019,36;460,3872
543,729;24797,17;495,9434
544,079;25921,96;518,4392
544,428;26738,62;534,7724
544,778;27011,02;540,2204
545,127;27288,59;545,7718
545,476;27679,05;553,581
545,825;27478,64;549,5728
546,174;27505,05;550,101
546,523;27196,93;543,9386
546,872;27072,12;541,4424
547,221;27058,14;541,1628
547,57;26890,36;537,8072
547,919;26685,8;533,716
548,268;26108,91;522,1782
548,617;25951,48;519,0296
548,966;25418,6;508,372
549,314;25049,89;500,9978
549,663;24508,21;490,1642
550,012;22120,36;442,4072
550,36;17861,49;357,2298
550,709;14072,84;281,4568
551,057;11231,35;224,627
551,406;9122,11;182,4422
551,754;7381,59;147,6318
552,102;6054,83;121,0966
552,451;4862,21;97,2442
552,799;3880,86;77,6172
553,147;3035,2;60,704
553,495;2226,31;44,5262
553,843;1603,84;32,0768
554,191;1128,45;22,569
554,539;741,61;14,8322
554,887;605,93;12,1186
555,235;566,57;11,3314
555,583;527,21;10,5442
555,931;562,94;11,2588
556,279;535,5;10,71
556,626;535,5;10,71
556,974;500,28;10,0056
557,322;518,41;10,3682
557,669;475,43;9,5086
558,017;493,55;9,871
558,364;499,77;9,9954
558,712;516,34;10,3268
559,059;518,41;10,3682
559,407;508,05;10,161
559,754;516,34;10,3268
560,101;494,07;9,8814
560,449;470,77;9,4154
560,796;499,25;9,985
561,143;471,28;9,4256
561,49;489,41;9,7882
561,837;497,69;9,9538
562,184;507,53;10,1506
562,531;479,05;9,581
562,878;490,44;9,8088
563,225;489,93;9,7986
563,572;496,66;9,9332
563,918;488,89;9,7778
564,265;492,52;9,8504
564,612;498,73;9,9746
564,958;475,94;9,5188
565,305;504,43;10,0886
565,651;482,68;9,6536
565,998;480,09;9,6018
