wavelength;intensity;divided by 50
252,59;38350,53;852,234
252,97;39135,61;869,6802222
253,351;40637,4;903,0533333
253,731;41391,92;919,8204444
254,111;42335,45;940,7877778
254,491;43455,06;965,668
254,871;43920,1;976,0022222
255,251;44374,78;986,1062222
255,631;45306,41;1006,809111
256,011;45740,37;1016,452667
256,391;45908,68;1020,192889
256,771;45879,68;1019,548444
257,151;45323,5;1007,188889
257,531;44408,44;986,8542222
257,911;41691,24;926,472
258,291;36736,89;816,3753333
258,67;30373,44;674,9653333
259,05;22963,4;510,2977778
259,43;16284,06;361,868
259,81;10307,97;229,066
260,189;5539,53;123,1006667
260,569;2342,79;52,062
260,948;1370,25;30,45
261,328;1079,22;23,98266667
261,707;957,52;21,27822222
262,087;934,22;20,76044444
262,466;854,98;18,99955556
262,846;777,31;17,27355556
263,225;770,57;17,12377778
263,605;762,29;16,93977778
263,984;714,64;15,88088889
264,363;679,95;15,11
264,742;630,75;14,01666667
265,122;610,56;13,568
265,501;658,2;14,62666667
265,88;613,14;13,62533333
266,259;583,63;12,96955556
266,638;562,91;12,50911111
267,017;577,41;12,83133333
267,396;585,7;13,01555556
267,775;584,66;12,99244444
268,154;598,13;13,29177778
268,533;573,79;12,75088889
268,912;594,5;13,21111111
269,291;575,34;12,78533333
269,67;573,27;12,73933333
270,049;564,47;12,54377778
270,427;573,27;12,73933333
270,806;544,27;12,09488889
271,185;527,18;11,71511111
271,563;551,52;12,256
271,942;501,8;11,15111111
272,321;540,64;12,01422222
272,699;547,38;12,164
273,078;522;11,6
273,456;541,16;12,02577778
273,835;555,14;12,33644444
274,213;572,75;12,72777778
274,592;539,61;11,99133333
274,97;602,27;13,38377778
275,348;578,45;12,85444444
275,727;580;12,88888889
276,105;596,06;13,24577778
276,483;596,57;13,25711111
276,861;612,63;13,614
277,24;647,84;14,39644444
277,618;636,97;14,15488889
277,996;647,32;14,38488889
278,374;631,27;14,02822222
278,752;643,18;14,29288889
279,13;618,84;13,752
279,508;650,43;14,454
279,886;648,36;14,408
280,264;613,66;13,63688889
280,642;623,5;13,85555556
281,02;615,73;13,68288889
281,397;622,47;13,83266667
281,775;612,11;13,60244444
282,153;610,56;13,568
282,531;624,54;13,87866667
282,908;610,04;13,55644444
283,286;643,18;14,29288889
283,664;580;12,88888889
284,041;602,79;13,39533333
284,419;601,23;13,36066667
284,796;624,02;13,86711111
285,174;609,52;13,54488889
285,551;612,11;13,60244444
285,929;630,75;14,01666667
286,306;668,56;14,85688889
286,683;643,18;14,29288889
287,061;650,43;14,454
287,438;641,11;14,24688889
287,815;614,18;13,64844444
288,192;631,27;14,02822222
288,569;647,32;14,38488889
288,947;612,11;13,60244444
289,324;607,45;13,49888889
289,701;615,22;13,67155556
290,078;654,06;14,53466667
290,455;611,59;13,59088889
290,832;592,43;13,16511111
291,209;651,47;14,47711111
291,586;606,93;13,48733333
291,963;687,2;15,27111111
292,339;794,91;17,66466667
292,716;946,13;21,02511111
293,093;1061,61;23,59133333
293,47;1223,7;27,19333333
293,846;1314,33;29,20733333
294,223;1325,2;29,44888889
294,6;1387,86;30,84133333
294,976;1374,91;30,55355556
295,353;1441,2;32,02666667
295,729;1396,15;31,02555556
296,106;1402,36;31,16355556
296,482;1408,06;31,29022222
296,859;1470,72;32,68266667
297,235;1465,02;32,556
297,612;1450,52;32,23377778
297,988;1469,68;32,65955556
298,364;1483,15;32,95888889
298,741;1512,15;33,60333333
299,117;1577,4;35,05333333
299,493;1520,95;33,79888889
299,869;1511,11;33,58022222
300,245;1519,91;33,77577778
300,621;1518,36;33,74133333
300,997;1403,91;31,198
301,373;1264,09;28,09088889
301,749;1065,75;23,68333333
302,125;993,25;22,07222222
302,501;875,7;19,46
302,877;791,29;17,58422222
303,253;718,27;15,96155556
303,629;662,86;14,73022222
304,005;651,98;14,48844444
304,38;640,59;14,23533333
304,756;649,39;14,43088889
305,132;641,63;14,25844444
305,508;603,82;13,41822222
305,883;658,2;14,62666667
306,259;613,14;13,62533333
306,634;605,89;13,46422222
307,01;595,54;13,23422222
307,385;617,29;13,71755556
307,761;725;16,11111111
308,136;1083,36;24,07466667
308,512;1592,93;35,39844444
308,887;2338,13;51,95844444
309,262;3148,06;69,95688889
309,637;3787,1;84,15777778
310,013;4203,98;93,42177778
310,388;4483,62;99,636
310,763;4757,05;105,7122222
311,138;4820,75;107,1277778
311,513;4880,82;108,4626667
311,888;4987,5;110,8333333
312,263;5124,73;113,8828889
312,638;5160,98;114,6884444
313,013;5158,91;114,6424444
313,388;5195,16;115,448
313,763;5191,01;115,3557778
314,138;5135,6;114,1244444
314,513;5160,98;114,6884444
314,888;5179,62;115,1026667
315,262;5139,23;114,2051111
315,637;5106,6;113,48
316,012;5042,39;112,0531111
316,386;4844,57;107,6571111
316,761;4428,73;98,41622222
317,136;4017,55;89,27888889
317,51;3498,65;77,74777778
317,885;2807,31;62,38466667
318,259;2184,33;48,54066667
318,634;1668,54;37,07866667
319,008;1233,02;27,40044444
319,382;891,23;19,80511111
319,757;636,97;14,15488889
320,131;535,98;11,91066667
320,505;483,16;10,73688889
320,88;460,38;10,23066667
321,254;439,66;9,770222222
321,628;383,73;8,527333333
322,002;432,41;9,609111111
322,376;431,38;9,586222222
322,75;429,3;9,54
323,124;424,13;9,425111111
323,498;425,16;9,448
323,872;412,73;9,171777778
324,246;399,79;8,884222222
324,62;426,2;9,471111111
324,994;421,02;9,356
325,368;432,41;9,609111111
325,741;400,3;8,895555556
326,115;414,29;9,206444444
326,489;452,61;10,058
326,862;418,43;9,298444444
327,236;400,82;8,907111111
327,61;440,18;9,781777778
327,983;393,05;8,734444444
328,357;402,89;8,953111111
328,73;432,93;9,620666667
329,104;420,5;9,344444444
329,477;419,98;9,332888889
329,851;498,18;11,07066667
330,224;497,14;11,04755556
330,597;533,91;11,86466667
330,97;553,07;12,29044444
331,344;535,98;11,91066667
331,717;536,5;11,92222222
332,09;546,86;12,15244444
332,463;534,95;11,88777778
332,836;572,75;12,72777778
333,209;562,39;12,49755556
333,582;570,16;12,67022222
333,955;544,79;12,10644444
334,328;574,82;12,77377778
334,701;563,95;12,53222222
335,074;587,77;13,06155556
335,447;585,18;13,004
335,82;562,39;12,49755556
336,193;584,66;12,99244444
336,565;562,39;12,49755556
336,938;577,93;12,84288889
337,311;581,56;12,92355556
337,683;558,25;12,40555556
338,056;561,36;12,47466667
338,429;545,31;12,118
338,801;520,97;11,57711111
339,174;486,27;10,806
339,546;464;10,31111111
339,918;474,36;10,54133333
340,291;435;9,666666667
340,663;459,34;10,20755556
341,036;429,3;9,54
341,408;419,98;9,332888889
341,78;455,2;10,11555556
342,152;410,14;9,114222222
342,524;427,23;9,494
342,897;435;9,666666667
343,269;417,39;9,275333333
343,641;421,02;9,356
344,013;450,54;10,012
344,385;412,73;9,171777778
344,757;426,72;9,482666667
345,129;432,41;9,609111111
345,501;433,45;9,632222222
345,872;425,16;9,448
346,244;463,48;10,29955556
346,616;477,98;10,62177778
346,988;439,14;9,758666667
347,359;402,89;8,953111111
347,731;460,38;10,23066667
348,103;476,95;10,59888889
348,474;451,05;10,02333333
348,846;488,86;10,86355556
349,217;473,32;10,51822222
349,589;450,54;10,012
349,96;467,63;10,39177778
350,332;460,38;10,23066667
350,703;480,57;10,67933333
351,074;495,59;11,01311111
351,446;495,59;11,01311111
351,817;508,02;11,28933333
352,188;512,68;11,39288889
352,559;506,47;11,25488889
352,931;512,16;11,38133333
353,302;530,81;11,79577778
353,673;539,09;11,97977778
354,044;508,54;11,30088889
354,415;529,25;11,76111111
354,786;551,52;12,256
355,157;583,11;12,958
355,528;575,86;12,79688889
355,898;595,02;13,22266667
356,269;628,68;13,97066667
356,64;625,06;13,89022222
357,011;614,7;13,66
357,382;695,48;15,45511111
357,752;655,09;14,55755556
358,123;664,93;14,77622222
358,493;687,2;15,27111111
358,864;749,34;16,652
359,235;736,91;16,37577778
359,605;785,59;17,45755556
359,976;1041,41;23,14244444
360,346;1626,08;36,13511111
360,716;2485,2;55,22666667
361,087;3677,31;81,718
361,457;4816,08;107,024
361,827;5803,12;128,9582222
362,198;6638,43;147,5206667
362,568;7204,45;160,0988889
362,938;7571,61;168,258
363,308;7800,5;173,3444444
363,678;7993,15;177,6255556
364,048;8124,16;180,5368889
364,418;8117,43;180,3873333
364,788;8198,22;182,1826667
365,158;8261,92;183,5982222
365,528;8246,9;183,2644444
365,898;8197,7;182,1711111
366,268;8237,06;183,0457778
366,637;8158,86;181,308
367,007;8219,97;182,666
367,377;8222,04;182,712
367,747;8215,31;182,5624444
368,116;8129,34;180,652
368,486;7866,27;174,806
368,855;7388,29;164,1842222
369,225;6792,23;150,9384444
369,595;6022,18;133,8262222
369,964;5065,17;112,5593333
370,333;4267,67;94,83711111
370,703;3585,65;79,68111111
371,072;3023,26;67,18355556
371,441;2496,08;55,46844444
371,811;2159,47;47,98822222
372,18;1807,84;40,17422222
372,549;1649,38;36,65288889
372,918;1550,99;34,46644444
373,287;1562,9;34,73111111
373,656;1520,43;33,78733333
374,026;1521,47;33,81044444
374,395;1525,61;33,90244444
374,764;1563,93;34,754
375,132;1562,38;34,71955556
375,501;1617,79;35,95088889
375,87;1651,45;36,69888889
376,239;1682,52;37,38933333
376,608;1645,24;36,56088889
376,977;1687,7;37,50444444
377,345;1718,25;38,18333333
377,714;1708,42;37,96488889
378,083;1792,31;39,82911111
378,451;1800,59;40,01311111
378,82;1803,18;40,07066667
379,188;1818,2;40,40444444
379,557;1872,58;41,61288889
379,925;1921,26;42,69466667
380,294;1874,13;41,64733333
380,662;1941,45;43,14333333
381,03;1937,83;43,06288889
381,399;1948,7;43,30444444
381,767;1965,79;43,68422222
382,135;1977,18;43,93733333
382,503;2080,24;46,22755556
382,871;2040,36;45,34133333
383,24;2037,77;45,28377778
383,608;2046,58;45,47955556
383,976;2121,67;47,14822222
384,344;2145,49;47,67755556
384,712;2097,85;46,61888889
385,079;2161,54;48,03422222
385,447;2169,83;48,21844444
385,815;2143,42;47,63155556
386,183;2139,79;47,55088889
386,551;2208,67;49,08155556
386,918;2184,33;48,54066667
387,286;2208,67;49,08155556
387,654;2244,4;49,87555556
388,021;2220,58;49,34622222
388,389;2290,49;50,89977778
388,757;2329,85;51,77444444
389,124;2258,38;50,18622222
389,491;2279,1;50,64666667
389,859;2272,88;50,50844444
390,226;2294,63;50,99177778
390,594;2317,93;51,50955556
390,961;2366,1;52,58
391,328;2308,61;51,30244444
391,695;2311,72;51,37155556
392,063;2365,58;52,56844444
392,43;2299,81;51,10688889
392,797;2321,56;51,59022222
393,164;2328,29;51,73977778
393,531;2341,24;52,02755556
393,898;2374,9;52,77555556
394,265;2374,38;52,764
394,632;2354,7;52,32666667
394,999;2342,79;52,062
395,366;2401,83;53,374
395,732;2346,93;52,154
396,099;2402,86;53,39688889
396,466;2372,83;52,72955556
396,833;2366,1;52,58
397,199;2417,36;53,71911111
397,566;2373,86;52,75244444
397,932;2396,65;53,25888889
398,299;2379,56;52,87911111
398,665;2468,11;54,84688889
399,032;2453,61;54,52466667
399,398;2650,92;58,90933333
399,765;3147,54;69,94533333
400,131;4348,98;96,644
400,497;5678,84;126,1964444
400,864;7144,89;158,7753333
401,23;8278,49;183,9664444
401,596;9211,15;204,6922222
401,962;9773,54;217,1897778
402,328;10229,26;227,3168889
402,694;10366,49;230,3664444
403,06;10467,47;232,6104444
403,426;10481,97;232,9326667
403,792;10681,87;237,3748889
404,158;10863,12;241,4026667
404,524;10702,06;237,8235556
404,89;10937,17;243,0482222
405,256;10871,4;241,5866667
405,622;10795,8;239,9066667
405,987;10735,73;238,5717778
406,353;10846,55;241,0344444
406,719;10556,55;234,59
407,084;10599,53;235,5451111
407,45;10490,26;233,1168889
407,815;10182,65;226,2811111
408,181;9738,85;216,4188889
408,546;9279,51;206,2113333
408,912;8120,02;180,4448889
409,277;7035,63;156,3473333
409,642;6098,3;135,5177778
410,008;5245,39;116,5642222
410,373;4514,17;100,3148889
410,738;4008,23;89,07177778
411,103;3505,38;77,89733333
411,468;3162,56;70,27911111
411,834;2843,56;63,19022222
412,199;2570,65;57,12555556
412,564;2412,7;53,61555556
412,929;2354,7;52,32666667
413,294;2281,17;50,69266667
413,658;2217,99;49,28866667
414,023;2130,47;47,34377778
414,388;2155,85;47,90777778
414,753;2086,45;46,36555556
415,118;2059,52;45,76711111
415,482;2019,65;44,88111111
415,847;2017,06;44,82355556
416,212;2032,08;45,15733333
416,576;2011,88;44,70844444
416,941;1977,7;43,94888889
417,305;1949,74;43,32755556
417,67;1943,52;43,18933333
418,034;1926,95;42,82111111
418,399;1940,42;43,12044444
418,763;1897,95;42,17666667
419,127;1932,65;42,94777778
419,491;1919,18;42,64844444
419,856;1853,42;41,18711111
420,22;1836,84;40,81866667
420,584;1867,4;41,49777778
420,948;1799,56;39,99022222
421,312;1866,36;41,47466667
421,676;1793,86;39,86355556
422,04;1779,88;39,55288889
422,404;1815,09;40,33533333
422,768;1780,4;39,56444444
423,132;1798;39,95555556
423,496;1724,99;38,33311111
423,86;1708,42;37,96488889
424,223;1760,72;39,12711111
424,587;1684,08;37,424
424,951;1715,15;38,11444444
425,314;1717,74;38,172
425,678;1674,24;37,20533333
426,041;1693,4;37,63111111
426,405;1688,22;37,516
426,768;1682,52;37,38933333
427,132;1613,13;35,84733333
427,495;1629,7;36,21555556
427,859;1664,4;36,98666667
428,222;1632,81;36,28466667
428,585;1625,56;36,12355556
428,948;1633,33;36,29622222
429,312;1646,79;36,59533333
429,675;1639,54;36,43422222
430,038;1675,79;37,23977778
430,401;2001,01;44,46688889
430,764;2982,87;66,286
431,127;5457,19;121,2708889
431,49;9488,72;210,8604444
431,853;13718,59;304,8575556
432,216;17528,99;389,5331111
432,579;20606,63;457,9251111
432,941;22989,81;510,8846667
433,304;24402,01;542,2668889
433,667;25129,6;558,4355556
434,029;25761,39;572,4753333
434,392;25874,8;574,9955556
434,755;26064,86;579,2191111
435,117;26070,04;579,3342222
435,48;26079,36;579,5413333
435,842;25993,91;577,6424444
436,205;26282,88;584,064
436,567;25992,87;577,6193333
436,929;25800,23;573,3384444
437,292;25552,69;567,8375556
437,654;25469,32;565,9848889
438,016;25385,94;564,132
438,378;24997,55;555,5011111
438,74;24439,3;543,0955556
439,103;24028,12;533,9582222
439,465;22644,4;503,2088889
439,827;20071,68;446,0373333
440,189;16362,78;363,6173333
440,551;12878,62;286,1915556
440,913;10285,19;228,5597778
441,274;8247,42;183,276
441,636;6536,93;145,2651111
441,998;5221,57;116,0348889
442,36;3966,8;88,15111111
442,721;2984,42;66,32044444
443,083;2211,26;49,13911111
443,445;1669,06;37,09022222
443,806;1359,9;30,22
444,168;1256,32;27,91822222
444,529;1239,75;27,55
444,891;1182,27;26,27266667
445,252;1184,34;26,31866667
445,614;1173,47;26,07711111
445,975;1117,54;24,83422222
446,336;1136,18;25,24844444
446,697;1129,97;25,11044444
447,059;1096,31;24,36244444
447,42;1076,11;23,91355556
447,781;1102;24,48888889
448,142;1086,99;24,15533333
448,503;1102;24,48888889
448,864;1092,16;24,27022222
449,225;1055,4;23,45333333
449,586;1047,63;23,28066667
449,947;1027,95;22,84333333
450,308;1021,22;22,69377778
450,668;1031,57;22,92377778
451,029;1010,34;22,452
451,39;1015;22,55555556
451,751;974,61;21,658
452,111;1008,79;22,41755556
452,472;977,2;21,71555556
452,832;980,31;21,78466667
453,193;965,81;21,46244444
453,553;980,82;21,796
453,914;942,5;20,94444444
454,274;936,81;20,818
454,634;950,27;21,11711111
454,995;936,81;20,818
455,355;915,57;20,346
455,715;902,63;20,05844444
456,075;921,27;20,47266667
456,436;917,13;20,38066667
456,796;953,38;21,18622222
457,156;905,22;20,116
457,516;876,73;19,48288889
457,876;875,7;19,46
458,236;916,61;20,36911111
458,596;861,72;19,14933333
458,955;887,09;19,71311111
459,315;870,52;19,34488889
459,675;862,75;19,17222222
460,035;849,81;18,88466667
460,394;866,38;19,25288889
460,754;859,65;19,10333333
461,114;850,32;18,896
461,473;864,82;19,21822222
461,833;856,02;19,02266667
462,192;817,7;18,17111111
462,552;820,29;18,22866667
462,911;803,2;17,84888889
463,27;834,79;18,55088889
463,63;852,91;18,95355556
463,989;850,84;18,90755556
464,348;798,02;17,73377778
464,707;828,57;18,41266667
465,066;819,77;18,21711111
465,425;809,93;17,99844444
465,785;802,68;17,83733333
466,144;775,23;17,22733333
466,503;804,75;17,88333333
466,861;809,93;17,99844444
467,22;821,32;18,25155556
467,579;817,7;18,17111111
467,938;802,68;17,83733333
468,297;822,88;18,28622222
468,655;800,61;17,79133333
469,014;818,22;18,18266667
469,373;795,43;17,67622222
469,731;812,52;18,056
470,09;788,7;17,52666667
470,448;782,48;17,38844444
470,807;803,2;17,84888889
471,165;777,82;17,28488889
471,524;778,34;17,29644444
471,882;784,04;17,42311111
472,24;775,75;17,23888889
472,599;793,88;17,64177778
472,957;780,93;17,354
473,315;800,09;17,77977778
473,673;787,15;17,49222222
474,031;781,97;17,37711111
474,389;801,65;17,81444444
474,747;809,93;17,99844444
475,105;790,25;17,56111111
475,463;807,86;17,95244444
475,821;795,95;17,68777778
476,179;812;18,04444444
476,537;829,61;18,43577778
476,894;799,57;17,76822222
477,252;794,4;17,65333333
477,61;819,77;18,21711111
477,967;801,13;17,80288889
478,325;804,75;17,88333333
478,683;839,45;18,65444444
479,04;809,41;17,98688889
479,398;832,2;18,49333333
479,755;843,07;18,73488889
480,112;804,75;17,88333333
480,47;802,16;17,82577778
480,827;833,23;18,51622222
481,184;885,54;19,67866667
481,541;786,63;17,48066667
481,899;836,34;18,58533333
482,256;853,43;18,96511111
482,613;831,16;18,47022222
482,97;786,11;17,46911111
483,327;799,06;17,75688889
483,684;796,47;17,69933333
484,041;812,52;18,056
484,397;808,9;17,97555556
484,754;833,75;18,52777778
485,111;789,73;17,54955556
485,468;789,22;17,53822222
485,824;812,52;18,056
486,181;787,66;17,50355556
486,538;807,86;17,95244444
486,894;825,47;18,34377778
487,251;851,36;18,91911111
487,607;817,18;18,15955556
487,964;836,86;18,59688889
488,32;850,32;18,896
488,676;841;18,68888889
489,033;870,52;19,34488889
489,389;836,86;18,59688889
489,745;856,02;19,02266667
490,101;859,65;19,10333333
490,457;871,04;19,35644444
490,814;885,02;19,66711111
491,17;858,61;19,08022222
491,526;838,41;18,63133333
491,882;870,52;19,34488889
492,237;823,91;18,30911111
492,593;882,95;19,62111111
492,949;839,45;18,65444444
493,305;835,82;18,57377778
493,661;843,59;18,74644444
494,016;821,84;18,26311111
494,372;845,15;18,78111111
494,728;838,41;18,63133333
495,083;829,61;18,43577778
495,439;809,41;17,98688889
495,794;813,56;18,07911111
496,15;830,13;18,44733333
496,505;791,81;17,59577778
496,86;770,57;17,12377778
497,216;761,77;16,92822222
497,571;774,2;17,20444444
497,926;743,64;16,52533333
498,281;781,97;17,37711111
498,637;760,22;16,89377778
498,992;748,82;16,64044444
499,347;755,56;16,79022222
499,702;756,07;16,80155556
500,057;721,38;16,03066667
500,412;714,13;15,86955556
500,766;746,23;16,58288889
501,121;749,86;16,66355556
501,476;737,95;16,39888889
501,831;719,82;15,996
502,185;750,89;16,68644444
502,54;738,98;16,42177778
502,895;738,98;16,42177778
503,249;722,41;16,05355556
503,604;744,16;16,53688889
503,958;687,2;15,27111111
504,313;746,75;16,59444444
504,667;703,25;15,62777778
505,022;733,81;16,30688889
505,376;739,5;16,43333333
505,73;727,59;16,16866667
506,084;714,64;15,88088889
506,438;717,75;15,95
506,793;725;16,11111111
507,147;737,95;16,39888889
507,501;686,16;15,248
507,855;707,91;15,73133333
508,209;703,77;15,63933333
508,563;703,25;15,62777778
508,917;693,41;15,40911111
509,27;738,47;16,41044444
509,624;714,13;15,86955556
509,978;713,09;15,84644444
510,332;748,31;16,62911111
510,685;718,27;15,96155556
511,039;679,43;15,09844444
511,392;723,45;16,07666667
511,746;700,66;15,57022222
512,099;741,57;16,47933333
512,453;754,52;16,76711111
512,806;714,64;15,88088889
513,16;736,39;16,36422222
513,513;770,06;17,11244444
513,866;724,48;16,09955556
514,219;713,09;15,84644444
514,572;748,82;16,64044444
514,926;749,86;16,66355556
515,279;730,7;16,23777778
515,632;715,16;15,89244444
515,985;723,97;16,08822222
516,338;702,22;15,60488889
516,69;718,27;15,96155556
517,043;764,36;16,98577778
517,396;738,98;16,42177778
517,749;742,61;16,50244444
518,102;712,06;15,82355556
518,454;739,5;16,43333333
518,807;776,79;17,262
519,16;715,16;15,89244444
519,512;747,79;16,61755556
519,865;748,82;16,64044444
520,217;767,47;17,05488889
520,569;754,52;16,76711111
520,922;701,18;15,58177778
521,274;761,77;16,92822222
521,626;765,39;17,00866667
521,979;746,75;16,59444444
522,331;733,81;16,30688889
522,683;767,47;17,05488889
523,035;719,31;15,98466667
523,387;721,89;16,042
523,739;663,38;14,74177778
524,091;712,57;15,83488889
524,443;719,31;15,98466667
524,795;752,45;16,72111111
525,147;731,73;16,26066667
525,499;706,36;15,69688889
525,85;719,31;15,98466667
526,202;708,95;15,75444444
526,554;697,04;15,48977778
526,905;691,86;15,37466667
527,257;705,84;15,68533333
527,608;720,86;16,01911111
527,96;704,29;15,65088889
528,311;726,04;16,13422222
528,663;725;16,11111111
529,014;716,72;15,92711111
529,365;720,34;16,00755556
529,717;698,59;15,52422222
530,068;765,39;17,00866667
530,419;714,64;15,88088889
530,77;719,82;15,996
531,121;679,95;15,11
531,472;739,5;16,43333333
531,823;722,93;16,06511111
532,174;700,14;15,55866667
532,525;734,84;16,32977778
532,876;723,45;16,07666667
533,227;745,2;16,56
533,577;730,7;16,23777778
533,928;722,93;16,06511111
534,279;706,36;15,69688889
534,629;723,45;16,07666667
534,98;733,29;16,29533333
535,33;731,22;16,24933333
535,681;729,66;16,21466667
536,031;764,88;16,99733333
536,382;762,29;16,93977778
536,732;705,84;15,68533333
537,082;733,81;16,30688889
