wavelength;intensity;divided by 50
562,878;682,25;13,645
563,225;687,42;13,7484
563,572;687,42;13,7484
563,918;656,87;13,1374
564,265;699,34;13,9868
564,612;687,42;13,7484
564,958;684,32;13,6864
565,305;713,32;14,2664
565,651;714,35;14,287
565,998;729,37;14,5874
566,344;725,23;14,5046
566,691;678,1;13,562
567,037;670,85;13,417
567,383;679,66;13,5932
567,73;712,8;14,256
568,076;706,59;14,1318
568,422;683,8;13,676
568,768;675;13,5
569,114;699,85;13,997
569,46;679,66;13,5932
569,806;695,19;13,9038
570,152;685,35;13,707
570,498;718,5;14,37
570,844;696,23;13,9246
571,19;710,21;14,2042
571,535;758,37;15,1674
571,881;744,39;14,8878
572,227;1046,3;20,926
572,572;1910,09;38,2018
572,918;2876,41;57,5282
573,263;3704,99;74,0998
573,609;4437,76;88,7552
573,954;5046,24;100,9248
574,3;5735,51;114,7102
574,645;7067,96;141,3592
574,99;8657,27;173,1454
575,335;9778,43;195,5686
575,68;10718,86;214,3772
576,026;11554,17;231,0834
576,371;12107,24;242,1448
576,716;12433,49;248,6698
577,061;12926,49;258,5298
577,406;13021,26;260,4252
577,75;13266,21;265,3242
578,095;13171,44;263,4288
578,44;13158,49;263,1698
578,785;13179,21;263,5842
579,13;13069,42;261,3884
579,474;12932,71;258,6542
579,819;12898,01;257,9602
580,163;12847,26;256,9452
580,508;12600,76;252,0152
580,852;12104,13;242,0826
581,197;11352,2;227,044
581,541;10208,77;204,1754
581,885;9430,95;188,619
582,23;8795,02;175,9004
582,574;8398,86;167,9772
582,918;7600,84;152,0168
583,262;6529,39;130,5878
583,606;5261,67;105,2334
583,95;4235,79;84,7158
584,294;3423,79;68,4758
584,638;2794,59;55,8918
584,982;2345,09;46,9018
585,326;1946,34;38,9268
585,67;1632;32,64
586,014;1349,77;26,9954
586,357;1160,23;23,2046
586,701;981,05;19,621
587,044;855,73;
587,388;752,16;
587,732;700,37;
588,075;644,96;
588,418;619,07;
588,762;645,48;
589,105;638,23;
589,448;626,84;
589,792;614,92;
590,135;605,09;
590,478;629,42;
590,821;608,71;
591,164;614,41;
591,507;615,96;
591,85;587,48;
592,193;608,19;
592,536;647,03;
592,878;646,51;
593,221;635,12;
593,564;641,85;
593,907;634,09;
594,249;598,87;
594,592;635,64;
594,934;621,14;
595,277;607,67;
595,619;574,01;
595,961;589,03;
596,304;603,53;
596,646;596,28;
596,988;648,59;
597,33;585,92;
597,672;596,28;
598,014;630,46;
598,357;626,32;
598,698;600,94;
599,04;571,42;
599,382;599,91;
599,724;582,82;
600,066;564,17;
600,408;620,62;
600,749;597,84;
601,091;605,6;
601,432;564,69;
601,774;602,5;
602,116;553,3;
602,457;590,59;
602,798;573,5;
603,14;547,09;
603,481;596,8;
603,822;581,78;
604,163;595,76;
604,505;562,62;
604,846;558,48;
605,187;583,34;
605,528;584,89;
605,869;612,85;
606,21;567,8;
606,55;604,57;
606,891;569,87;
607,232;558,48;
607,573;566,25;
607,913;586,44;
608,254;580,23;
608,594;553,82;
608,935;575,05;
609,275;567,28;
609,616;573,5;
609,956;569,87;
610,297;568,84;
610,637;514,46;
610,977;555,89;
611,317;553,82;
611,657;598,87;
611,997;576,6;
612,337;549,16;
612,677;574,01;
613,017;560,55;
613,357;572,98;
613,697;548,64;
614,037;566,25;
614,377;552,78;
614,716;553,3;
615,056;547,09;
615,395;532,07;
615,735;535,69;
616,074;540,35;
616,414;532,07;
616,753;538,28;
617,093;562,1;
617,432;554,34;
617,771;542,94;
618,11;543,98;
618,449;526,37;
618,789;497,37;
619,128;546,05;
619,467;565,73;
619,805;536,73;
620,144;522,75;
620,483;523,26;
620,822;531,55;
621,161;508,25;
621,499;503,59;
621,838;529,48;
622,177;516,53;
622,515;514,98;
622,854;521,71;
623,192;531,03;
623,531;556,92;
623,869;514,98;
624,207;521,19;
624,545;530;
624,884;494,26;
625,222;489,6;
625,56;524,3;
625,898;499,96;
626,236;527,41;
626,574;513,94;
626,912;478,73;
627,25;488,05;
627,587;514,98;
627,925;504,1;
628,263;514,98;
628,6;483,91;
628,938;515,5;
629,276;523,26;
629,613;538,28;
629,951;513,94;
630,288;484,94;
630,625;491,67;
630,963;494,78;
631,3;482,87;
631,637;511,87;
631,974;493,75;
632,311;504,62;
632,648;501,51;
632,985;507,73;
633,322;504,62;
633,659;492,19;
633,996;519,64;
634,333;497,89;
634,67;534,66;
635,006;487,53;
635,343;473,03;
635,68;514,98;
636,016;478,73;
636,353;501;
636,689;464,75;
637,025;503,59;
637,362;473,03;
637,698;500,48;
638,034;482,35;
638,371;509,8;
638,707;469,41;
639,043;470,44;
639,379;511,35;
639,715;487,53;
640,051;501,51;
640,387;465,78;
640,723;471,48;
641,058;497,37;
641,394;475,1;
641,73;446,62;
642,065;495,82;
642,401;472;
642,736;462,16;
643,072;462,67;
643,407;437,82;
643,743;465,26;
644,078;480,28;
644,413;480,8;
644,749;511,87;
645,084;484,42;
645,419;478,21;
645,754;487,53;
646,089;479,76;
646,424;481,84;
646,759;490,12;
647,094;443,51;
647,429;459,05;
647,764;470,96;
648,098;470,44;
648,433;476,66;
648,768;466,3;
649,102;459,05;
649,437;447,66;
649,771;451,8;
650,106;471,48;
650,44;444,03;
650,774;447,66;
651,108;453,87;
651,443;455,42;
651,777;477,69;
652,111;462,16;
652,445;495,82;
652,779;436,26;
653,113;420,21;
653,447;447,66;
653,781;423,83;
654,115;460,6;
654,448;464,75;
654,782;437,3;
655,116;468,89;
655,449;463,71;
655,783;437,82;
656,116;433,16;
656,45;427,98;
656,783;436,78;
657,117;448,17;
657,45;406,23;
657,783;440,41;
658,116;423,83;
658,449;442,48;
658,783;452,83;
659,116;457,5;
659,449;446,62;
659,782;454,39;
660,114;437,82;
660,447;439,89;
660,78;446,1;
661,113;447,14;
661,445;423,83;
661,778;447,14;
662,111;451,28;
662,443;443;
662,776;457,5;
663,108;426,94;
663,44;455,94;
663,773;431,6;
664,105;447,66;
664,437;415,03;
664,769;423,83;
665,102;453,87;
665,434;446,62;
665,766;408,3;
666,098;429,01;
666,429;425,39;
666,761;416,58;
667,093;422,8;
667,425;470,44;
667,757;424,87;
668,088;466,3;
668,42;449,73;
668,751;440,41;
669,083;443,51;
669,414;409,85;
669,746;423,32;
670,077;403,12;
670,408;412,44;
670,739;443;
671,071;451,28;
671,402;411,92;
671,733;430,05;
672,064;409,85;
672,395;409,33;
672,726;417,62;
673,057;417,62;
673,387;439,37;
673,718;454,91;
674,049;441,44;
674,38;440,41;
674,71;454,39;
675,041;389,14;
675,371;397,94;
675,702;409,85;
676,032;405,19;
676,362;405,71;
676,693;426,94;
677,023;421,76;
677,353;434,71;
677,683;380,33;
678,013;354,44;
678,343;410,37;
678,673;409,33;
679,003;386,03;
679,333;437,3;
679,663;398,98;
679,993;411,41;
680,322;409,85;
680,652;399,5;
680,982;417,62;
681,311;394,83;
681,641;385,51;
681,97;388,1;
682,3;348,23;
682,629;407,78;
682,958;419,69;
683,287;396,39;
683,617;411,41;
683,946;433,67;
684,275;410,37;
684,604;390,69;
684,933;398,98;
685,262;423,83;
685,591;405,71;
685,919;384,48;
686,248;405,19;
686,577;402,6;
686,906;410,89;
687,234;424,87;
687,563;433,16;
687,891;404,67;
688,22;403,12;
688,548;399,5;
688,876;424,87;
689,205;414,51;
689,533;398,46;
689,861;443;
690,189;416,07;
690,517;422,8;
690,845;399,5;
691,173;402,6;
691,501;432,64;
691,829;430,57;
692,157;457,5;
692,485;464,75;
692,812;464,23;
693,14;530,51;
693,468;546,57;
693,795;509,8;
694,123;530,51;
694,45;531,55;
694,778;551,75;
695,105;528,44;
695,432;548,12;
695,759;546,57;
696,087;528,96;
696,414;536,21;
696,741;539,84;
697,068;551,23;
697,395;541,39;
697,722;534,14;
698,048;512,39;
698,375;558,48;
698,702;549,16;
699,029;557,96;
699,355;510,32;
699,682;516,53;
700,008;522,23;
700,335;533,1;
700,661;494,26;
700,988;452,32;
701,314;447,14;
701,64;444,55;
701,966;413,48;
702,293;418,66;
702,619;405,71;
702,945;395,35;
703,271;376,71;
703,597;421,76;
703,923;404,16;
704,248;434,19;
704,574;408,82;
704,9;369,46;
705,226;417,1;
705,551;388,1;
705,877;393,8;
706,202;445,58;
706,528;375,16;
706,853;406,75;
707,179;411,92;
707,504;399,5;
707,829;401,57;
708,154;425,39;
708,479;417,62;
708,804;418,66;
709,129;397,42;
709,454;429,53;
709,779;392,76;
710,104;366,35;
710,429;400,01;
710,754;378,78;
711,078;395,35;
711,403;343,05;
711,728;370,5;
712,052;403,64;
712,377;389,66;
712,701;383,96;
713,026;368,42;
713,35;370,5;
713,674;337,87;
713,998;366,87;
714,322;381,89;
714,647;352,89;
714,971;400,01;
715,295;361,69;
715,619;365,32;
715,942;382,92;
716,266;369,98;
716,59;382,41;
716,914;388,1;
717,237;382,92;
717,561;392,76;
717,885;359,1;
718,208;404,16;
718,532;343,57;
718,855;342,53;
719,178;388,62;
719,502;354,44;
719,825;351,33;
720,148;387,07;
720,471;352,89;
720,794;408,82;
721,117;377,23;
721,44;380,33;
721,763;336,83;
722,086;377,23;
722,409;361,69;
722,731;371,53;
723,054;367,39;
723,377;387,07;
723,699;372,05;
724,022;359,62;
724,344;360,66;
724,667;370,5;
724,989;400,53;
725,311;372,57;
725,634;401,57;
725,956;387,07;
726,278;389,14;
726,6;366,87;
726,922;423,83;
727,244;421,76;
727,566;386,03;
727,888;394,32;
728,21;372,05;
728,531;371,53;
728,853;383,96;
729,175;387,07;
729,496;412,44;
729,818;381,37;
730,139;389,14;
730,461;383,96;
730,782;393,28;
731,103;391,21;
731,425;357,03;
731,746;393,28;
732,067;366,35;
732,388;365,83;
732,709;334,76;
733,03;387,58;
733,351;367,91;
733,672;348,75;
733,993;363,76;
734,313;364,28;
734,634;378,78;
734,955;381,89;
735,275;382,92;
735,596;382,41;
735,916;381,37;
736,237;420,73;
736,557;387,58;
736,877;407,26;
737,198;414,51;
737,518;429,53;
737,838;384,48;
738,158;404,16;
738,478;432,64;
738,798;402,08;
739,118;383,44;
739,438;382,92;
739,758;399,5;
740,078;408,3;
740,397;389,14;
740,717;405,19;
741,036;418,14;
741,356;396,39;
741,675;408,3;
741,995;380,33;
742,314;394,83;
742,634;387,58;
742,953;361,69;
743,272;351,33;
743,591;335,28;
743,91;326,48;
744,229;352,37;
744,548;347,71;
744,867;324,92;
745,186;336,32;
745,505;337,35;
745,824;358,07;
746,142;379,3;
746,461;390,17;
746,78;412,96;
747,098;438,33;
747,417;443;
747,735;456,98;
748,053;474,07;
748,372;478,21;
748,69;467,85;
749,008;484,42;
749,326;481,84;
749,644;519,12;
749,962;501;
750,28;481,84;
750,598;536,21;
750,916;505,66;
751,234;535,17;
751,552;513,42;
751,869;493,75;
752,187;532,07;
752,504;510,32;
752,822;493,23;
753,139;505,14;
753,457;494,78;
753,774;524,3;
754,091;470,44;
754,409;506,69;
754,726;451,28;
755,043;440,41;
755,36;422,8;
755,677;394,32;
755,994;394,83;
756,311;393,8;
756,628;360,66;
756,944;345,12;
757,261;339,94;
757,578;364,28;
757,894;369,98;
758,211;336,32;
758,528;366,87;
758,844;318,71;
759,16;372,57;
759,477;446,62;
759,793;458,53;
760,109;497,89;
760,425;515,5;
760,741;541,39;
761,057;562,62;
761,373;572,98;
761,689;609,23;
762,005;639,26;
762,321;617,51;
762,637;658,42;
762,953;632,53;
763,268;626,32;
763,584;628,91;
763,899;657,39;
764,215;678,62;
764,53;658,42;
764,846;655,32;
765,161;643,92;
765,476;617,51;
765,791;637,71;
766,106;606,64;
766,421;627,35;
766,736;605,09;
767,051;607,16;
767,366;553,82;
767,681;598,35;
767,996;528,44;
768,311;468,37;
768,625;468,37;
768,94;423,83;
769,255;476,66;
769,569;486,5;
769,883;445,07;
770,198;479,76;
770,512;489,6;
770,826;487,53;
771,141;458,01;
771,455;466,82;
771,769;498,41;
772,083;513,94;
772,397;507,73;
772,711;517,57;
773,025;520,67;
773,339;514,46;
773,652;535,69;
773,966;498,41;
774,28;512,91;
774,593;509,28;
774,907;511,87;
775,22;472;
775,534;452,83;
775,847;469,41;
776,16;465,26;
776,474;462,16;
776,787;423,83;
777,1;362,73;
777,413;364,28;
777,726;363,76;
778,039;331,14;
778,352;329,07;
778,665;353,92;
778,977;360,14;
779,29;331,66;
779,603;331,66;
779,915;337,35;
780,228;352,37;
780,54;310,42;
780,853;372,57;
781,165;323,89;
781,477;329,58;
781,79;335,28;
782,102;327;
782,414;322,85;
782,726;343,57;
783,038;302,14;
783,35;357,55;
783,662;325,44;
783,974;339,94;
784,286;350,82;
784,597;358,07;
784,909;352,89;
785,221;336,83;
785,532;328,55;
785,844;338,91;
786,155;348,75;
786,467;366,87;
786,778;332,69;
787,089;322,33;
787,4;330,1;
787,712;314,57;
788,023;343,05;
788,334;326,48;
788,645;364,8;
788,956;312,5;
789,266;335,8;
789,577;292,3;
789,888;324,92;
790,199;355,48;
790,509;338,91;
790,82;371,53;
791,13;327,51;
791,441;370,5;
791,751;352,37;
792,061;347,19;
792,372;343,57;
792,682;365,32;
792,992;391,21;
793,302;379,82;
793,612;384,48;
793,922;381,89;
794,232;371,01;
794,542;389,66;
794,852;381,89;
795,162;359,62;
795,471;368,42;
795,781;374,64;
796,09;382,92;
796,4;383,44;
796,709;400,01;
797,019;398,98;
797,328;409,85;
797,637;431,6;
797,947;423,32;
798,256;388,62;
798,565;401,57;
798,874;434,71;
799,183;399,5;
799,492;407,78;
799,801;395,35;
800,109;407,26;
800,418;381,37;
800,727;406,75;
801,036;390,17;
801,344;422,28;
801,653;408,3;
801,961;401,57;
802,269;407,78;
802,578;413,48;
802,886;389,14;
803,194;395,87;
803,502;422,8;
803,811;413,48;
804,119;404,16;
804,427;392,76;
804,734;360,14;
805,042;366,87;
805,35;378,26;
805,658;371,01;
805,966;362,21;
806,273;362,21;
806,581;365,32;
806,888;348,23;
807,196;381,37;
807,503;375,67;
807,81;388,62;
808,118;423,83;
808,425;400,53;
808,732;402,08;
809,039;465,78;
809,346;435,23;
809,653;444,03;
809,96;446,1;
810,267;423,83;
810,574;435,75;
810,88;432,12;
811,187;482,87;
811,494;450,25;
811,8;493,23;
812,107;462,67;
812,413;493,23;
812,719;452,83;
813,026;463,71;
813,332;446,62;
813,638;448,69;
813,944;433,16;
814,25;464,23;
814,556;439,37;
814,862;423,32;
815,168;433,16;
815,474;401,05;
815,78;380,33;
816,086;384,48;
816,391;371,01;
816,697;363,76;
817,002;328,55;
817,308;349,78;
817,613;345,64;
817,919;305,25;
818,224;340,46;
818,529;366,87;
818,834;343,57;
819,139;333,21;
819,444;335,8;
819,749;337,87;
820,054;318,71;
820,359;326,48;
820,664;305,25;
820,969;324,92;
821,274;320,78;
821,578;334,76;
821,883;327;
822,187;340,46;
822,492;347,19;
822,796;352,89;
823,1;354,44;
823,405;366,87;
823,709;390,17;
824,013;367,39;
824,317;374,64;
824,621;400,01;
824,925;397,42;
825,229;388,62;
825,533;398,46;
825,837;366,35;
826,14;410,89;
826,444;365,32;
826,748;404,16;
827,051;382,41;
827,355;407,26;
827,658;417,62;
827,961;394,83;
828,265;426,94;
828,568;409,33;
828,871;394,32;
829,174;383,44;
829,477;408,3;
829,78;400,01;
830,083;353,92;
830,386;353,41;
830,689;382,41;
830,992;348,75;
831,294;321,82;
831,597;345,12;
831,9;335,8;
832,202;349,26;
832,505;312,5;
832,807;338,39;
833,109;308,35;
833,412;326,48;
833,714;324,92;
834,016;318,19;
834,318;319,75;
834,62;317,16;
834,922;315,6;
835,224;340,98;
835,526;329,07;
835,828;342,53;
836,129;326,48;
836,431;325,44;
836,733;347,19;
837,034;311,46;
837,336;341,5;
837,637;325,96;
837,938;372,57;
838,24;345,64;
838,541;344,08;
838,842;352,89;
839,143;361,17;
839,444;322,33;
839,745;352,37;
840,046;403,12;
840,347;393,28;
840,648;391,21;
840,949;400,53;
841,249;374,12;
841,55;394,32;
841,85;387,58;
842,151;404,16;
842,451;384,48;
842,752;391,73;
843,052;392,25;
843,352;382,41;
843,653;386,03;
843,953;393,28;
844,253;381,89;
844,553;378,26;
844,853;394,32;
845,153;349,26;
845,452;371,01;
845,752;334,25;
846,052;352,89;
846,352;348,23;
846,651;340,46;
846,951;335,28;
847,25;358,07;
847,549;340,46;
847,849;330,62;
848,148;316,64;
848,447;331,14;
848,746;356,51;
849,045;325,44;
849,345;340,46;
849,643;310,42;
849,942;479,25;
850,241;348,75;
850,54;316,12;
850,839;333,73;
851,137;308,35;
851,436;327;
851,734;321,3;
852,033;328,03;
852,331;331,14;
852,63;313,01;
852,928;337,87;
853,226;358,07;
853,524;311,98;
853,822;325,96;
854,12;331,14;
854,418;317,16;
854,716;336,32;
855,014;335,8;
855,312;313,01;
855,61;285,57;
855,907;323,89;
856,205;291,26;
856,502;312,5;
856,8;336,83;
857,097;324,41;
857,395;337,87;
857,692;346,67;
857,989;338,91;
858,286;324,41;
858,583;327,51;
858,88;308,35;
859,177;336,83;
859,474;353,92;
859,771;336,32;
860,068;331,66;
860,365;307,83;
860,661;335,8;
860,958;333,73;
861,255;329,07;
861,551;299,55;
861,847;339,42;
862,144;324,41;
862,44;310,94;
862,736;332,69;
863,032;341,5;
863,329;312,5;
863,625;325,96;
863,921;323,89;
864,216;299,03;
864,512;284,53;
864,808;332,17;
865,104;317,16;
865,399;317,16;
865,695;311,98;
865,991;333,21;
866,286;314,05;
866,581;347,71;
866,877;352,37;
867,172;322,33;
867,467;315,08;
867,762;320,78;
868,058;282,46;
868,353;311,98;
868,648;325,96;
868,942;344,08;
869,237;346,67;
869,532;333,21;
869,827;318,19;
870,121;312,5;
870,416;309,91;
870,711;307,83;
871,005;341,5;
871,299;327;
871,594;342,01;
871,888;330,1;
872,182;321,3;
872,476;292,82;
872,771;301,1;
873,065;357,03;
873,359;318,19;
873,652;337,35;
873,946;321,82;
874,24;334,76;
874,534;310,94;
874,827;319,23;
875,121;317,16;
875,414;331,66;
875,708;291,78;
876,001;320,26;
876,295;309,39;
876,588;331,14;
876,881;304,73;
877,174;322,85;
877,467;316,64;
877,76;313,53;
878,053;292,82;
878,346;324,41;
878,639;324,41;
878,932;324,41;
