wavelength;intensity;divided by 50
575,68;8192,55;
576,026;8666,91;
576,371;9096,22;
576,716;9460,27;
577,061;9721,27;
577,406;9878,7;
577,75;10041,31;
578,095;9992,11;
578,44;9972,43;
578,785;9971,4;
579,13;9932,04;
579,474;9846,59;
579,819;9781,34;
580,163;9723,34;
580,508;9584,04;
580,852;9242,25;
581,197;8620,31;
581,541;7805,2;
581,885;7267,14;
582,23;6646,23;
582,574;6309,1;
582,918;5850,8;
583,262;5020,15;
583,606;4002,56;
583,95;3282,74;
584,294;2695,49;
584,638;2242,36;
584,982;1862,25;
585,326;1588,82;
585,67;1292,09;
586,014;1152,27;
586,357;981,89;
586,701;801,68;
587,044;697,07;
587,388;647,36;
587,732;613,18;
588,075;617,84;
588,418;595,57;
588,762;546,89;
589,105;597,64;
589,448;584,18;
589,792;529,28;
590,135;579;
590,478;558,8;
590,821;559,32;
591,164;546,89;
591,507;573,82;
591,85;545,34;
592,193;551,03;
592,536;544,82;
592,878;559,84;
593,221;548,96;
593,564;583,14;
593,907;526,69;
594,249;552,07;
594,592;539,12;
594,934;557,77;
595,277;550,52;
595,619;530,32;
595,961;558,8;
596,304;562,94;
596,646;536,02;
596,988;552,59;
597,33;522,03;
597,672;536,53;
598,014;539,64;
598,357;530,84;
598,698;565,53;
599,04;558,28;
599,382;539,12;
599,724;539,12;
600,066;497,69;
600,408;524,11;
600,749;520,48;
601,091;513,23;
601,432;509,09;
601,774;526,18;
602,116;518,41;
602,457;532,39;
602,798;565,53;
603,14;550;
603,481;530,84;
603,822;534,46;
604,163;526,69;
604,505;515,82;
604,846;537,57;
605,187;501,32;
605,528;547,41;
605,869;494,07;
606,21;534,46;
606,55;566,57;
606,891;509,61;
607,232;498,21;
607,573;549,48;
607,913;501,32;
608,254;509,61;
608,594;539,64;
608,935;517,89;
609,275;485,27;
609,616;513,23;
609,956;521;
610,297;488,89;
610,637;497,69;
610,977;488,89;
611,317;476,98;
611,657;520,48;
611,997;525,66;
612,337;483,71;
612,677;515,3;
613,017;522,55;
613,357;530,32;
613,697;496,14;
614,037;496,14;
614,377;478,02;
614,716;494,59;
615,056;499,25;
615,395;511,68;
615,735;516,86;
616,074;488,89;
616,414;481,64;
616,753;474,39;
617,093;509,61;
617,432;497,18;
617,771;468,18;
618,11;481,64;
618,449;498,73;
618,789;495,11;
619,128;494,07;
619,467;493,03;
619,805;467,66;
620,144;500,8;
620,483;488,37;
620,822;491,48;
621,161;466,11;
621,499;449,02;
621,838;460,93;
622,177;468,69;
622,515;484,75;
622,854;480,09;
623,192;463,52;
623,531;488,37;
623,869;475,94;
624,207;469,21;
624,545;476,98;
624,884;487,34;
625,222;458,34;
625,56;449,53;
625,898;460,41;
626,236;492;
626,574;466,11;
626,912;451,61;
627,25;489,93;
627,587;496,66;
627,925;507,02;
628,263;476,98;
628,6;453,16;
628,938;473,36;
629,276;457,3;
629,613;489,93;
629,951;456,27;
630,288;492,52;
630,625;486,82;
630,963;403,96;
631,3;435,55;
631,637;474,91;
631,974;451,61;
632,311;456,27;
632,648;430,37;
632,985;435,55;
633,322;450,05;
633,659;444,87;
633,996;442,8;
634,333;485,78;
634,67;439,69;
635,006;494,59;
635,343;449,02;
635,68;447,98;
636,016;456,27;
636,353;480,61;
636,689;468,69;
637,025;441,25;
637,362;412,77;
637,698;443,32;
638,034;432,96;
638,371;434,52;
638,707;454,19;
639,043;468,69;
639,379;442,8;
639,715;430,89;
640,051;425,19;
640,387;427,78;
640,723;454,71;
641,058;430,89;
641,394;430,37;
641,73;418,98;
642,065;468,18;
642,401;469,21;
642,736;457,82;
643,072;477,5;
643,407;452,64;
643,743;468,69;
644,078;415,35;
644,413;403,96;
644,749;445,39;
645,084;442,28;
645,419;434,52;
645,754;442,8;
646,089;455,75;
646,424;393,6;
646,759;480,61;
647,094;449,53;
647,429;425,71;
647,764;471,28;
648,098;439,69;
648,433;450,57;
648,768;410,69;
649,102;428,82;
649,437;438,14;
649,771;423,12;
650,106;398,27;
650,44;436,07;
650,774;408,62;
651,108;442,28;
651,443;425,19;
651,777;445,91;
652,111;363,57;
652,445;447,46;
652,779;428,3;
653,113;403,44;
653,447;408,1;
653,781;424,68;
654,115;430,89;
654,448;438,14;
654,782;412,77;
655,116;429,85;
655,449;407,07;
655,783;408,1;
656,116;411,73;
656,45;420,02;
656,783;437,1;
657,117;407,59;
657,45;426,23;
657,783;413,28;
658,116;401,37;
658,449;392,05;
658,783;416,91;
659,116;403,44;
659,449;399,82;
659,782;446,43;
660,114;405,52;
660,447;405,52;
660,78;429,34;
661,113;413,8;
661,445;396,19;
661,778;435,03;
662,111;405;
662,443;412,25;
662,776;402,41;
663,108;399,82;
663,44;405;
663,773;434,52;
664,105;414,32;
664,437;404,48;
664,769;387,91;
665,102;419,5;
665,434;398,27;
665,766;416,91;
666,098;424,68;
666,429;387,91;
666,761;408,1;
667,093;401,89;
667,425;377,55;
667,757;405,52;
668,088;382,21;
668,42;405,52;
668,751;419,5;
669,083;417,43;
669,414;402,93;
669,746;429,85;
670,077;394,64;
670,408;410,18;
670,739;426,23;
671,071;374,44;
671,402;412,77;
671,733;422,09;
672,064;398,78;
672,395;403,96;
672,726;439,69;
673,057;377,55;
673,387;410,69;
673,718;393,6;
674,049;362,53;
674,38;385,84;
674,71;401,37;
675,041;399,3;
675,371;369,78;
675,702;369,78;
676,032;384,28;
676,362;386,35;
676,693;414,32;
677,023;375,48;
677,353;419,5;
677,683;398,27;
678,013;393,6;
678,343;397,75;
678,673;381,69;
679,003;377,55;
679,333;401,37;
679,663;385,84;
679,993;394,12;
680,322;400,85;
680,652;357,87;
680,982;376,52;
681,311;375,48;
681,641;409,14;
681,97;422,6;
682,3;414,84;
682,629;392,05;
682,958;372,89;
683,287;386,35;
683,617;381,18;
683,946;383,77;
684,275;389,98;
684,604;382,73;
684,933;377,03;
685,262;381,18;
685,591;385,84;
685,919;384,8;
686,248;357,35;
686,577;388,94;
686,906;402,41;
687,234;379,62;
687,563;356,84;
687,891;387,91;
688,22;403,44;
688,548;391,53;
688,876;381,69;
689,205;359,94;
689,533;379,62;
689,861;388,94;
690,189;383,77;
690,517;356,84;
690,845;400,34;
691,173;392,05;
691,501;395,68;
691,829;412,77;
692,157;405;
692,485;432,44;
692,812;434,52;
693,14;458,86;
693,468;492,52;
693,795;497,69;
694,123;522,03;
694,45;527,21;
694,778;518,41;
695,105;521,52;
695,432;499,77;
695,759;527,73;
696,087;533,94;
696,414;553,62;
696,741;520,48;
697,068;513,75;
697,395;526,69;
697,722;506,5;
698,048;511,16;
698,375;517,37;
698,702;536,02;
699,029;510,12;
699,355;515,82;
699,682;522,03;
700,008;510,12;
700,335;492;
700,661;500,8;
700,988;440,73;
701,314;429,34;
701,64;436,07;
701,966;383,77;
702,293;381,69;
702,619;408,1;
702,945;369,78;
703,271;387,91;
703,597;357,35;
703,923;378,07;
704,248;383,25;
704,574;372,37;
704,9;385,84;
705,226;400,34;
705,551;396,19;
705,877;389,98;
706,202;377,03;
706,528;393,09;
706,853;398,78;
707,179;406,55;
707,504;384,28;
707,829;386,87;
708,154;382,73;
708,479;394,64;
708,804;389,46;
709,129;386,87;
709,454;392,57;
709,779;369,27;
710,104;380,66;
710,429;394,12;
710,754;387,39;
711,078;410,69;
711,403;384,28;
711,728;385,84;
712,052;374,44;
712,377;392,57;
712,701;371,85;
713,026;330,94;
713,35;359,94;
713,674;344,93;
713,998;331,46;
714,322;363,05;
714,647;355,28;
714,971;316,44;
715,295;368,23;
715,619;349,07;
715,942;366,68;
716,266;367,71;
716,59;342,85;
716,914;388,94;
717,237;365,12;
717,561;356,32;
717,885;362,53;
718,208;364,6;
718,532;344,93;
718,855;327,84;
719,178;331,98;
719,502;380,14;
719,825;359,43;
720,148;345,96;
720,471;319,03;
720,794;354,25;
721,117;368,23;
721,44;344,41;
721,763;343,37;
722,086;362,53;
722,409;329,91;
722,731;323,18;
723,054;352,18;
723,377;340,78;
723,699;352,69;
724,022;362,53;
724,344;366,68;
724,667;341,82;
724,989;374,96;
725,311;370,82;
725,634;377,55;
725,956;373,41;
726,278;366,16;
726,6;380,66;
726,922;350,62;
727,244;351,66;
727,566;375,48;
727,888;363,57;
728,21;373,41;
728,531;423,12;
728,853;380,66;
729,175;374,44;
729,496;371,34;
729,818;391,53;
730,139;344,41;
730,461;354,77;
730,782;363,57;
731,103;343,89;
731,425;376;
731,746;368,23;
732,067;384,8;
732,388;331,46;
732,709;322,14;
733,03;358,91;
733,351;352,18;
733,672;335,09;
733,993;352,18;
734,313;355,8;
734,634;362,53;
734,955;360,98;
735,275;362,02;
735,596;366,68;
735,916;394,64;
736,237;371,34;
736,557;393,6;
736,877;432,44;
737,198;372,37;
737,518;402,41;
737,838;392,57;
738,158;354,25;
738,478;394,12;
738,798;365,12;
739,118;364,6;
739,438;373,93;
739,758;416,91;
740,078;401,37;
740,397;389,98;
740,717;382,73;
741,036;399,3;
741,356;395,68;
741,675;376;
741,995;373,41;
742,314;384,8;
742,634;368,75;
742,953;353,21;
743,272;355,28;
743,591;346,48;
743,91;362,02;
744,229;326,8;
744,548;340,27;
744,867;341,82;
745,186;322,66;
745,505;329,39;
745,824;341,3;
746,142;359,94;
746,461;376,52;
746,78;380,66;
747,098;393,6;
747,417;416,91;
747,735;436,07;
748,053;465,07;
748,372;473,87;
748,69;452,12;
749,008;443,84;
749,326;464,55;
749,644;481,12;
749,962;479,57;
750,28;484,75;
750,598;515,82;
750,916;489,93;
751,234;495,11;
751,552;527,73;
751,869;500,28;
752,187;508,05;
752,504;508,05;
752,822;464,03;
753,139;487,86;
753,457;469,21;
753,774;457,3;
754,091;498,21;
754,409;473,36;
754,726;453,16;
755,043;437,1;
755,36;390,5;
755,677;385,84;
755,994;379,1;
756,311;329,39;
756,628;370,82;
756,944;329,91;
757,261;299,87;
757,578;287,96;
757,894;336,12;
758,211;345,96;
758,528;312,3;
758,844;333,53;
759,16;333,53;
759,477;384,28;
759,793;439,18;
760,109;487,86;
760,425;504,94;
760,741;541,71;
761,057;524,11;
761,373;562,94;
761,689;561,91;
762,005;570,71;
762,321;586,77;
762,637;597,64;
762,953;594,02;
763,268;604,89;
763,584;600,23;
763,899;604,89;
764,215;630,78;
764,53;614,73;
764,846;641,66;
765,161;613,18;
765,476;604,89;
765,791;582,62;
766,106;583,66;
766,421;583,14;
766,736;573,82;
767,051;554,66;
767,366;550;
767,681;519,44;
767,996;477,5;
768,311;474,91;
768,625;421,57;
768,94;426,23;
769,255;430,89;
769,569;476,98;
769,883;447,98;
770,198;427,78;
770,512;467,14;
770,826;489,93;
771,141;470,25;
771,455;471,8;
771,769;455,23;
772,083;471,8;
772,397;503,91;
772,711;492;
773,025;481,64;
773,339;471,28;
773,652;459,37;
773,966;476,98;
774,28;496,14;
774,593;456,27;
774,907;484,23;
775,22;460,93;
775,534;473,87;
775,847;436,07;
776,16;440,21;
776,474;432,96;
776,787;424,68;
777,1;370,82;
777,413;363,57;
777,726;324,73;
778,039;364,6;
778,352;314,37;
778,665;325,25;
778,977;312,3;
779,29;335,09;
779,603;313,34;
779,915;351,66;
780,228;354,25;
780,54;340,78;
780,853;319,03;
781,165;313,85;
781,477;349,07;
781,79;326,28;
782,102;315,41;
782,414;304,53;
782,726;322,14;
783,038;318;
783,35;324,21;
783,662;281,75;
783,974;313,85;
784,286;302,98;
784,597;325,77;
784,909;307,64;
785,221;293,66;
785,532;323,18;
785,844;329,91;
786,155;323,18;
786,467;328,35;
786,778;300,91;
787,089;308,68;
787,4;291,07;
787,712;322,14;
788,023;338,19;
788,334;307,64;
788,645;338,19;
788,956;319,03;
789,266;316,96;
789,577;332,5;
789,888;330,94;
790,199;335,6;
790,509;349,07;
790,82;341,82;
791,13;344,41;
791,441;340,78;
791,751;326,8;
792,061;355,8;
792,372;340,27;
792,682;362,02;
792,992;373,93;
793,302;354,25;
793,612;370,82;
793,922;353,73;
794,232;370,82;
794,542;357,87;
794,852;358,91;
795,162;369,78;
795,471;362,53;
795,781;356,32;
796,09;337,16;
796,4;370,82;
796,709;375,48;
797,019;403,44;
797,328;412,77;
797,637;415,35;
797,947;396,19;
798,256;431,41;
798,565;406,55;
798,874;409,14;
799,183;404,48;
799,492;439,69;
799,801;376,52;
800,109;367,71;
800,418;408,1;
800,727;394,64;
801,036;383,25;
801,344;400,85;
801,653;414,84;
801,961;349,59;
802,269;396,19;
802,578;395,68;
802,886;385,32;
803,194;377,03;
803,502;391,53;
803,811;388,94;
804,119;405;
804,427;382,21;
804,734;346,48;
805,042;388,43;
805,35;344,41;
805,658;359,94;
805,966;346,48;
806,273;348,55;
806,581;341,3;
806,888;353,73;
807,196;384,28;
807,503;386,87;
807,81;398,78;
808,118;373,41;
808,425;408,62;
808,732;426,75;
809,039;396,19;
809,346;403,44;
809,653;404,48;
809,96;415,35;
810,267;436,59;
810,574;433,48;
810,88;400,85;
811,187;423,64;
811,494;408,1;
811,8;440,21;
812,107;451,09;
812,413;440,21;
812,719;454,71;
813,026;440,73;
813,332;398,27;
813,638;411,73;
813,944;427,27;
814,25;410,69;
814,556;429,85;
814,862;413,28;
815,168;414,84;
815,474;391,53;
815,78;370,82;
816,086;369,27;
816,391;325,25;
816,697;345,96;
817,002;329,39;
817,308;338,19;
817,613;333,02;
817,919;333,53;
818,224;315,93;
818,529;329,39;
818,834;317,48;
819,139;306,6;
819,444;277,09;
819,749;318;
820,054;307,12;
820,359;310,75;
820,664;335,09;
820,969;341,82;
821,274;335,6;
821,578;304,53;
821,883;353,73;
822,187;341,3;
822,492;306,09;
822,796;312,82;
823,1;354,25;
823,405;345,44;
823,709;358,91;
824,013;387,39;
824,317;394,64;
824,621;377,03;
824,925;379,62;
825,229;350,62;
825,533;392,05;
825,837;395,16;
826,14;371,85;
826,444;414,84;
826,748;401,37;
827,051;396,71;
827,355;402,41;
827,658;408,62;
827,961;395,68;
828,265;409,66;
828,568;400,85;
828,871;400,34;
829,174;407,07;
829,477;390,5;
829,78;378,59;
830,083;362,53;
830,386;368,23;
830,689;385,84;
830,992;351,66;
831,294;315,93;
831,597;326,8;
831,9;334,05;
832,202;329,91;
832,505;310,75;
832,807;283,82;
833,109;307,64;
833,412;299,87;
833,714;304,53;
834,016;296,25;
834,318;344,93;
834,62;320,07;
834,922;313,85;
835,224;324,21;
835,526;318,52;
835,828;313,85;
836,129;298,84;
836,431;326,28;
836,733;344,93;
837,034;343,37;
837,336;327,84;
837,637;334,57;
837,938;339,23;
838,24;338,19;
838,541;363,57;
838,842;325,77;
839,143;325,25;
839,444;328,87;
839,745;387,91;
840,046;406,03;
840,347;364,6;
840,648;348,55;
840,949;352,18;
841,249;357,35;
841,55;357,35;
841,85;365,64;
842,151;374,44;
842,451;398,78;
842,752;372,89;
843,052;354,25;
843,352;389,46;
843,653;383,25;
843,953;404,48;
844,253;391,53;
844,553;344,41;
844,853;397,75;
845,153;352,69;
845,452;366,68;
845,752;356,32;
846,052;378,07;
846,352;349,07;
846,651;342,85;
846,951;343,37;
847,25;344,93;
847,549;294,18;
847,849;321,62;
848,148;345,96;
848,447;344,93;
848,746;343,89;
849,045;356,32;
849,345;354,77;
849,643;300,91;
849,942;456,78;
850,241;321,1;
850,54;326,28;
850,839;320,59;
851,137;302,98;
851,436;355,28;
851,734;348,03;
852,033;323,69;
852,331;324,21;
852,63;296,25;
852,928;327,84;
853,226;330,43;
853,524;348,03;
853,822;366,16;
854,12;296,77;
854,418;330,43;
854,716;332,5;
855,014;318;
855,312;336,12;
855,61;337,16;
855,907;324,73;
856,205;323,69;
856,502;331,46;
856,8;324,73;
857,097;336,12;
857,395;320,07;
857,692;311,78;
857,989;329,91;
858,286;321,1;
858,583;309,19;
858,88;341,82;
859,177;308,68;
859,474;294,69;
859,771;309,19;
860,068;319,03;
860,365;368,23;
860,661;295,73;
860,958;294,18;
861,255;306,09;
861,551;325,77;
861,847;325,25;
862,144;305,05;
862,44;293,66;
862,736;312,82;
863,032;313,34;
863,329;309,19;
863,625;326,28;
863,921;304,02;
864,216;314,89;
864,512;337,68;
864,808;308,68;
865,104;306,09;
865,399;321,1;
865,695;323,18;
865,991;309,71;
866,286;299,87;
866,581;312,3;
866,877;337,68;
867,172;314,89;
867,467;317,48;
867,762;327,84;
868,058;313,85;
868,353;317,48;
868,648;334,57;
868,942;326,8;
869,237;292,62;
869,532;321,62;
869,827;307,12;
870,121;312,3;
870,416;345,44;
870,711;327,84;
871,005;320,59;
871,299;322,66;
871,594;300,39;
871,888;323,69;
872,182;287,44;
872,476;311,27;
872,771;316,96;
873,065;328,87;
873,359;305,05;
873,652;341,3;
873,946;322,14;
874,24;306,09;
874,534;331,46;
874,827;320,07;
875,121;307,64;
875,414;322,66;
875,708;302,46;
876,001;322,14;
876,295;310,23;
876,588;319,55;
876,881;340,27;
877,174;313,34;
877,467;334,57;
877,76;323,18;
878,053;308,16;
878,346;318;
878,639;318;
878,932;318;
