wavelength;intensity;divided by 50
212,489;339;6,78
212,873;329,16;6,5832
213,256;314,66;6,2932
213,64;312,59;6,2518
214,023;303,79;6,0758
214,406;315,18;6,3036
214,79;290,84;5,8168
215,173;286,18;5,7236
215,556;345,22;6,9044
215,94;334,86;6,6972
216,323;337,97;6,7594
216,706;354,02;7,0804
217,089;335,9;6,718
217,472;311,04;6,2208
217,856;302,75;6,055
218,239;310;6,2
218,622;324,5;6,49
219,005;328,13;6,5626
219,388;345,74;6,9148
219,771;308,97;6,1794
220,154;343,66;6,8732
220,537;351,43;7,0286
220,919;354,02;7,0804
221,302;340,56;6,8112
221,685;332,79;6,6558
222,068;354,54;7,0908
222,451;354,02;7,0804
222,833;315,7;6,314
223,216;325,54;6,5108
223,599;352,99;7,0598
223,981;348,84;6,9768
224,364;333,82;6,6764
224,746;328,65;6,573
225,129;345,74;6,9148
225,512;350,91;7,0182
225,894;367,49;7,3498
226,276;340,04;6,8008
226,659;320,36;6,4072
227,041;337,45;6,749
227,424;333,31;6,6662
227,806;328,13;6,5626
228,188;333,82;6,6764
228,57;350,91;7,0182
228,953;324,5;6,49
229,335;357,65;7,153
229,717;337,97;6,7594
230,099;361,79;7,2358
230,481;359,72;7,1944
230,863;328,65;6,573
231,245;367,49;7,3498
231,627;374,22;7,4844
232,009;387,16;7,7432
232,391;349,88;6,9976
232,773;335,38;6,7076
233,155;350,91;7,0182
233,537;368;7,36
233,919;376,29;7,5258
234,301;362,82;7,2564
234,682;360,75;7,215
235,064;353,5;7,07
235,446;349,36;6,9872
235,828;369,04;7,3808
236,209;343,15;6,863
236,591;352,99;7,0598
236,972;367,49;7,3498
237,354;354,54;7,0908
237,736;374,74;7,4948
238,117;334,34;6,6868
238,498;332,27;6,6454
238,88;355,06;7,1012
239,261;362,31;7,2462
239,643;366,97;7,3394
240,024;366,97;7,3394
240,405;349,88;6,9976
240,787;388,2;7,764
241,168;372,15;7,443
241,549;358,68;7,1736
241,93;342,11;6,8422
242,311;383,54;7,6708
242,692;370,07;7,4014
243,073;397,52;7,9504
243,455;394,93;7,8986
243,836;390,79;7,8158
244,217;433,25;8,665
244,597;444,65;8,893
244,978;452,41;9,0482
245,359;484,52;9,6904
245,74;492,81;9,8562
246,121;491,25;9,825
246,502;509,38;10,1876
246,883;522,33;10,4466
247,263;546,15;10,923
247,644;578,77;11,5754
248,025;647,13;12,9426
248,405;830,45;16,609
248,786;1373,17;27,4634
249,166;2761,03;55,2206
249,547;5215,16;104,3032
249,927;8537,22;170,7444
250,308;13143,57;262,8714
250,688;17163,71;343,2742
251,069;20053,88;401,0776
251,449;22331,42;446,6284
251,83;23394,58;467,8916
252,21;24342,26;486,8452
252,59;24905,7;498,114
252,97;25768,45;515,369
253,351;26574,24;531,4848
253,731;26928,45;538,569
254,111;27830,56;556,6112
254,491;28246,92;564,9384
254,871;28548,31;570,9662
255,251;28977,62;579,5524
255,631;29618,73;592,3746
256,011;29681,9;593,638
256,391;30102,92;602,0584
256,771;29811,89;596,2378
257,151;29843,48;596,8696
257,531;29144,37;582,8874
257,911;27247,97;544,9594
258,291;24089,03;481,7806
258,67;20227,36;404,5472
259,05;15165,81;303,3162
259,43;10709,12;214,1824
259,81;6865,57;137,3114
260,189;3565,26;71,3052
260,569;1575,13;31,5026
260,948;948,52;18,9704
261,328;746,04;14,9208
261,707;680,27;13,6054
262,087;660,08;13,2016
262,466;621,24;12,4248
262,846;605,7;12,114
263,225;545,11;10,9022
263,605;538,38;10,7676
263,984;540,45;10,809
264,363;516,11;10,3222
264,742;518,18;10,3636
265,122;528,54;10,5708
265,501;501,09;10,0218
265,88;494,36;9,8872
266,259;508,86;10,1772
266,638;492,81;9,8562
267,017;501,09;10,0218
267,396;486,59;9,7318
267,775;497,47;9,9494
268,154;491,25;9,825
268,533;479,86;9,5972
268,912;465,36;9,3072
269,291;451,9;9,038
269,67;485,04;9,7008
270,049;502,13;10,0426
270,427;480,9;9,618
270,806;486,59;9,7318
271,185;458,11;9,1622
271,563;494,36;9,8872
271,942;467,95;9,359
272,321;508,34;10,1668
272,699;482,45;9,649
273,078;462,25;9,245
273,456;461,74;9,2348
273,835;510,41;10,2082
274,213;497,47;9,9494
274,592;502,65;10,053
274,97;520,77;10,4154
275,348;507,83;10,1566
275,727;506,27;10,1254
276,105;520,25;10,405
276,483;540,97;10,8194
276,861;524,4;10,488
277,24;507,31;10,1462
277,618;518,18;10,3636
277,996;569,45;11,389
278,374;526,99;10,5398
278,752;541,49;10,8298
279,13;536,83;10,7366
279,508;574,11;11,4822
279,886;592,75;11,855
280,264;537,34;10,7468
280,642;554,43;11,0886
281,02;582,91;11,6582
281,397;572,04;11,4408
281,775;551,84;11,0368
282,153;587,58;11,7516
282,531;547,18;10,9436
282,908;561,16;11,2232
283,286;555,99;11,1198
283,664;566,86;11,3372
284,041;538,38;10,7676
284,419;554,95;11,099
284,796;578,25;11,565
285,174;567,38;11,3476
285,551;580,33;11,6066
285,929;563,75;11,275
286,306;575,66;11,5132
286,683;552,88;11,0576
287,061;597,93;11,9586
287,438;591,72;11,8344
287,815;550,29;11,0058
288,192;544,08;10,8816
288,569;551,33;11,0266
288,947;558,06;11,1612
289,324;564,27;11,2854
289,701;518,18;10,3636
290,078;534,75;10,695
290,455;567,38;11,3476
290,832;549,77;10,9954
291,209;576,18;11,5236
291,586;578,77;11,5754
291,963;622,79;12,4558
292,339;681,83;13,6366
292,716;827,34;16,5468
293,093;911,75;18,235
293,47;920,56;18,4112
293,846;1039,15;20,783
294,223;1075,4;21,508
294,6;1072,81;21,4562
294,976;1094,04;21,8808
295,353;1095,59;21,9118
295,729;1101,81;22,0362
296,106;1111,65;22,233
296,482;1139,61;22,7922
296,859;1118,9;22,378
297,235;1117,86;22,3572
297,612;1163,95;23,279
297,988;1161,36;23,2272
298,364;1185,18;23,7036
298,741;1173,27;23,4654
299,117;1197,09;23,9418
299,493;1204,86;24,0972
299,869;1169,13;23,3826
300,245;1217,29;24,3458
300,621;1094,04;21,8808
300,997;1096,63;21,9326
301,373;989,95;19,799
301,749;868,25;17,365
302,125;776,59;15,5318
302,501;747,59;14,9518
302,877;651,79;13,0358
303,253;611,4;12,228
303,629;587,06;11,7412
304,005;566,34;11,3268
304,38;535,79;10,7158
304,756;594,83;11,8966
305,132;558,58;11,1716
305,508;566,34;11,3268
305,883;580,33;11,6066
306,259;523,36;10,4672
306,634;543,04;10,8608
307,01;537,34;10,7468
307,385;575,15;11,503
307,761;632,63;12,6526
308,136;896,74;17,9348
308,512;1261,31;25,2262
308,887;1889,47;37,7894
309,262;2531,1;50,622
309,637;3050,51;61,0102
310,013;3417,15;68,343
310,388;3611,87;72,2374
310,763;3830,41;76,6082
311,138;3950,55;79,011
311,513;3923,1;78,462
311,888;4080,01;81,6002
312,263;4062,92;81,2584
312,638;4115,23;82,3046
313,013;4168,57;83,3714
313,388;4160,8;83,216
313,763;4144,75;82,895
314,138;4160,8;83,216
314,513;4198,6;83,972
314,888;4147,33;82,9466
315,262;4157,69;83,1538
315,637;4094;81,88
316,012;4017,35;80,347
316,386;3845,42;76,9084
316,761;3646,05;72,921
317,136;3193,96;63,8792
317,51;2839,74;56,7948
317,885;2293,92;45,8784
318,259;1813,86;36,2772
318,634;1390,26;27,8052
319,008;1030,86;20,6172
319,382;756,92;15,1384
319,757;565,83;11,3166
320,131;509,9;10,198
320,505;476,75;9,535
320,88;421,34;8,4268
321,254;396,49;7,9298
321,628;440,5;8,81
322,002;415,65;8,313
322,376;432,74;8,6548
322,75;435,84;8,7168
323,124;405,81;8,1162
323,498;411,5;8,23
323,872;385,09;7,7018
324,246;363,86;7,2772
324,62;380,95;7,619
324,994;391,31;7,8262
325,368;385,09;7,7018
325,741;416,16;8,3232
326,115;389,24;7,7848
326,489;376,29;7,5258
326,862;388,2;7,764
327,236;384,06;7,6812
327,61;409,95;8,199
327,983;392,86;7,8572
328,357;415,65;8,313
328,73;391,82;7,8364
329,104;395,97;7,9194
329,477;395,45;7,909
329,851;400,11;8,0022
330,224;418,75;8,375
330,597;437,91;8,7582
330,97;443,61;8,8722
331,344;491,77;9,8354
331,717;503,68;10,0736
332,09;487,11;9,7422
332,463;506,27;10,1254
332,836;453,45;9,069
333,209;493,33;9,8666
333,582;475,72;9,5144
333,955;478,31;9,5662
334,328;503,16;10,0632
334,701;481,41;9,6282
335,074;467,95;9,359
335,447;486,59;9,7318
335,82;516,11;10,3222
336,193;484;9,68
336,565;495,4;9,908
336,938;488,66;9,7732
337,311;509,38;10,1876
337,683;489,18;9,7836
338,056;475,2;9,504
338,429;477,79;9,5558
338,801;468,99;9,3798
339,174;450,86;9,0172
339,546;399,07;7,9814
339,918;405,81;8,1162
340,291;422,38;8,4476
340,663;405,81;8,1162
341,036;424,45;8,489
341,408;365,41;7,3082
341,78;427,04;8,5408
342,152;375,77;7,5154
342,524;394,93;7,8986
342,897;401,15;8,023
343,269;406,84;8,1368
343,641;393,38;7,8676
344,013;376,81;7,5362
344,385;387,68;7,7536
344,757;403,74;8,0748
345,129;390,27;7,8054
345,501;406,32;8,1264
345,872;390,79;7,8158
346,244;398,04;7,9608
346,616;370,59;7,4118
346,988;436,36;8,7272
347,359;407,88;8,1576
347,731;404,25;8,085
348,103;400,63;8,0126
348,474;403,74;8,0748
348,846;393,38;7,8676
349,217;403,22;8,0644
349,589;448,27;8,9654
349,96;421,86;8,4372
350,332;419,27;8,3854
350,703;420,82;8,4164
351,074;427,56;8,5512
351,446;420,82;8,4164
351,817;436,88;8,7376
352,188;454,49;9,0898
352,559;443,09;8,8618
352,931;478,31;9,5662
353,302;432,22;8,6444
353,673;458,63;9,1726
354,044;457,07;9,1414
354,415;476,75;9,535
354,786;471,06;9,4212
355,157;452,93;9,0586
355,528;491,25;9,825
355,898;502,13;10,0426
356,269;504,2;10,084
356,64;491,25;9,825
357,011;508,86;10,1772
357,382;555,99;11,1198
357,752;535,79;10,7158
358,123;577,22;11,5444
358,493;581,88;11,6376
358,864;575,15;11,503
359,235;589,65;11,793
359,605;654,38;13,0876
359,976;806,63;16,1326
360,346;1201,76;24,0352
360,716;1828,36;36,5672
361,087;2592,21;51,8442
361,457;3317,73;66,3546
361,827;4068,1;81,362
362,198;4642,93;92,8586
362,568;4966,59;99,3318
362,938;5258,66;105,1732
363,308;5414,02;108,2804
363,678;5545,55;110,911
364,048;5635,14;112,7028
364,418;5610,29;112,2058
364,788;5685,37;113,7074
365,158;5739,75;114,795
365,528;5739,75;114,795
365,898;5711,79;114,2358
366,268;5730,43;114,6086
366,637;5657,41;113,1482
367,007;5729,39;114,5878
367,377;5680,2;113,604
367,747;5617,02;112,3404
368,116;5608,73;112,1746
368,486;5452,86;109,0572
368,855;5128,68;102,5736
369,225;4726,82;94,5364
369,595;4246,76;84,9352
369,964;3615,49;72,3098
370,333;3085,72;61,7144
370,703;2574,6;51,492
371,072;2149,44;42,9888
371,441;1815,94;36,3188
371,811;1529,56;30,5912
372,18;1354,52;27,0904
372,549;1218,84;24,3768
372,918;1164,47;23,2894
373,287;1185,18;23,7036
373,656;1144,27;22,8854
374,026;1170,68;23,4136
374,395;1189,84;23,7968
374,764;1162,92;23,2584
375,132;1153,08;23,0616
375,501;1213,67;24,2734
375,87;1229,2;24,584
376,239;1209,01;24,1802
376,608;1242,67;24,8534
376,977;1241,11;24,8222
377,345;1309,99;26,1998
377,714;1348,83;26,9766
378,083;1311,54;26,2308
378,451;1366,95;27,339
378,82;1350,38;27,0076
379,188;1381,45;27,629
379,557;1408,9;28,178
379,925;1389,22;27,7844
380,294;1415,11;28,3022
380,662;1484,51;29,6902
381,03;1449,81;28,9962
381,399;1468,45;29,369
381,767;1445,67;28,9134
382,135;1465,86;29,3172
382,503;1501,08;30,0216
382,871;1526,97;30,5394
383,24;1586,01;31,7202
383,608;1565,29;31,3058
383,976;1506,77;30,1354
384,344;1533,18;30,6636
384,712;1581,86;31,6372
385,079;1623,29;32,4658
385,447;1636,76;32,7352
385,815;1615,52;32,3104
386,183;1610,35;32,207
386,551;1624,33;32,4866
386,918;1669,38;33,3876
387,286;1663,17;33,2634
387,654;1641,94;32,8388
388,021;1673,52;33,4704
388,389;1646,08;32,9216
388,757;1713,4;34,268
389,124;1705,63;34,1126
389,491;1693,72;33,8744
389,859;1694,24;33,8848
390,226;1692,17;33,8434
390,594;1696,31;33,9262
390,961;1686,99;33,7398
391,328;1734,63;34,6926
391,695;1742,92;34,8584
392,063;1740,33;34,8066
392,43;1753,27;35,0654
392,797;1765,7;35,314
393,164;1729,97;34,5994
393,531;1747,58;34,9516
393,898;1732,04;34,6408
394,265;1768,81;35,3762
394,632;1741,36;34,8272
394,999;1757,94;35,1588
395,366;1741,88;34,8376
395,732;1739,29;34,7858
396,099;1776,06;35,5212
396,466;1776,58;35,5316
396,833;1756,38;35,1276
397,199;1799,36;35,9872
397,566;1776,58;35,5316
397,932;1791,6;35,832
398,299;1773,99;35,4798
398,665;1748,1;34,962
399,032;1800,92;36,0184
399,398;1976,99;39,5398
399,765;2332,24;46,6448
400,131;3080,03;61,6006
400,497;4014,25;80,285
400,864;5149,39;102,9878
401,23;5942,75;118,855
401,596;6674,48;133,4896
401,962;7056,66;141,1332
402,328;7256,56;145,1312
402,694;7393,27;147,8654
403,06;7508,75;150,175
403,426;7440,4;148,808
403,792;7651,17;153,0234
404,158;7720,56;154,4112
404,524;7626,83;152,5366
404,89;7721,08;154,4216
405,256;7661,01;153,2202
405,622;7673,95;153,479
405,987;7658,42;153,1684
406,353;7604,56;152,0912
406,719;7437,29;148,7458
407,084;7553,81;151,0762
407,45;7430,56;148,6112
407,815;7267,95;145,359
408,181;6992,97;139,8594
408,546;6514,47;130,2894
408,912;5775,48;115,5096
409,277;5071,19;101,4238
409,642;4330,66;86,6132
410,008;3703,53;74,0706
410,373;3254,03;65,0806
410,738;2862,01;57,2402
411,103;2468,96;49,3792
411,468;2219,87;44,3974
411,834;2025,67;40,5134
412,199;1882,22;37,6444
412,564;1753,79;35,0758
412,929;1695,27;33,9054
413,294;1654,36;33,0872
413,658;1687,51;33,7502
414,023;1630,54;32,6108
414,388;1636,24;32,7248
414,753;1544,06;30,8812
415,118;1577,72;31,5544
415,482;1539,4;30,788
415,847;1498,49;29,9698
416,212;1513,51;30,2702
416,576;1504,7;30,094
416,941;1520,24;30,4048
417,305;1465,86;29,3172
417,67;1514,54;30,2908
418,034;1511,43;30,2286
418,399;1454,47;29,0894
418,763;1444,63;28,8926
419,127;1468,97;29,3794
419,491;1422,36;28,4472
419,856;1395,43;27,9086
420,22;1403,72;28,0744
420,584;1418,22;28,3644
420,948;1388,18;27,7636
421,312;1405,27;28,1054
421,676;1392,33;27,8466
422,04;1381,97;27,6394
422,404;1360,74;27,2148
422,768;1381,45;27,629
423,132;1322,42;26,4484
423,496;1325,52;26,5104
423,86;1346,76;26,9352
424,223;1341,58;26,8316
424,587;1320,86;26,4172
424,951;1278,4;25,568
425,314;1287,2;25,744
425,678;1265,97;25,3194
426,041;1299,11;25,9822
426,405;1309,47;26,1894
426,768;1299,63;25,9926
427,132;1258,2;25,164
427,495;1253,02;25,0604
427,859;1244,22;24,8844
428,222;1280,47;25,6094
428,585;1261,83;25,2366
428,948;1232,31;24,6462
429,312;1283,06;25,6612
429,675;1296,52;25,9304
430,038;1336,4;26,728
430,401;1555,97;31,1194
430,764;2318,26;46,3652
431,127;4358,1;87,162
431,49;7644,43;152,8886
431,853;11279,8;225,596
432,216;14528,85;290,577
432,579;17047,19;340,9438
432,941;19239,29;384,7858
433,304;20429,84;408,5968
433,667;21034,7;420,694
434,029;21631,28;432,6256
434,392;21761,26;435,2252
434,755;21867,42;437,3484
435,117;21958,04;439,1608
435,48;21692,9;433,858
435,842;21819,78;436,3956
436,205;21937,33;438,7466
436,567;21618,85;432,377
436,929;21553,08;431,0616
437,292;21272,4;425,448
437,654;21419,47;428,3894
438,016;21305,02;426,1004
438,378;20852,42;417,0484
438,74;20526,68;410,5336
439,103;20053,88;401,0776
439,465;19040,43;380,8086
439,827;16775,32;335,5064
440,189;13780,02;275,6004
440,551;10846,35;216,927
440,913;8639,76;172,7952
441,274;6820;136,4
441,636;5420,75;108,415
441,998;4300,62;86,0124
442,36;3319,28;66,3856
442,721;2440,99;48,8198
443,083;1818,01;36,3602
443,445;1352,45;27,049
443,806;1092,49;21,8498
444,168;1037,08;20,7416
444,529;949,04;18,9808
444,891;959,92;19,1984
445,252;922,11;18,4422
445,614;905,02;18,1004
445,975;921,59;18,4318
446,336;911,24;18,2248
446,697;881,2;17,624
447,059;908,13;18,1626
447,42;882,75;17,655
447,781;844,43;16,8886
448,142;871,88;17,4376
448,503;877,58;17,5516
448,864;843,4;16,868
449,225;862,04;17,2408
449,586;871,88;17,4376
449,947;825,27;16,5054
450,308;837,18;16,7436
450,668;828,9;16,578
451,029;828,9;16,578
451,39;796,79;15,9358
451,751;830,97;16,6194
452,111;791,61;15,8322
452,472;776,08;15,5216
452,832;784,88;15,6976
453,193;743,97;14,8794
453,553;795,24;15,9048
453,914;792,13;15,8426
454,274;762,61;15,2522
454,634;785,92;15,7184
454,995;776,59;15,5318
455,355;767,27;15,3454
455,715;740,86;14,8172
456,075;774,52;15,4904
456,436;730,5;14,61
456,796;733,09;14,6618
457,156;724,29;14,4858
457,516;726,88;14,5376
457,876;720,15;14,403
458,236;743,97;14,8794
458,596;718,08;14,3616
458,955;714,97;14,2994
459,315;717,56;14,3512
459,675;694,77;13,8954
460,035;712,9;14,258
460,394;707,72;14,1544
460,754;666,81;13,3362
461,114;705,65;14,113
461,473;718,59;14,3718
461,833;694,77;13,8954
462,192;709,79;14,1958
462,552;716;14,32
462,911;699,95;13,999
463,27;711,86;14,2372
463,63;700,47;14,0094
463,989;696,33;13,9266
464,348;726,88;14,5376
464,707;703,58;14,0716
465,066;654,38;13,0876
465,425;680,27;13,6054
465,785;712,38;14,2476
466,144;695,29;13,9058
466,503;685,45;13,709
466,861;697,88;13,9576
467,22;652,83;13,0566
467,579;670,43;13,4086
467,938;695,81;13,9162
468,297;651,27;13,0254
468,655;670,43;13,4086
469,014;670,43;13,4086
469,373;683,9;13,678
469,731;651,79;13,0358
470,09;648,16;12,9632
470,448;652,83;13,0566
470,807;676,65;13,533
471,165;664,22;13,2844
471,524;661,63;13,2326
471,882;678,72;13,5744
472,24;698,91;13,9782
472,599;706,68;14,1336
472,957;657,49;13,1498
473,315;655,41;13,1082
473,673;662,15;13,243
474,031;683,9;13,678
474,389;669,4;13,388
474,747;698,91;13,9782
475,105;669,91;13,3982
475,463;656,45;13,129
475,821;679,75;13,595
476,179;689,59;13,7918
476,537;685,45;13,709
476,894;689,59;13,7918
477,252;683,9;13,678
477,61;690,11;13,8022
477,967;661,11;13,2222
478,325;674,58;13,4916
478,683;692,7;13,854
479,04;716,52;14,3304
479,398;682,34;13,6468
479,755;700,99;14,0198
480,112;710,83;14,2166
480,47;677,16;13,5432
480,827;694,25;13,885
481,184;706,68;14,1336
481,541;684,41;13,6882
481,899;679,75;13,595
482,256;665,25;13,305
482,613;689,08;13,7816
482,97;695,81;13,9162
483,327;704,09;14,0818
483,684;708,24;14,1648
484,041;706,68;14,1336
484,397;719,11;14,3822
484,754;676,13;13,5226
485,111;685,97;13,7194
485,468;723,25;14,465
485,824;696,33;13,9266
486,181;686,49;13,7298
486,538;689,08;13,7816
486,894;662,66;13,2532
487,251;713,41;14,2682
487,607;710,83;14,2166
487,964;685,97;13,7194
488,32;708,24;14,1648
488,676;746,56;14,9312
489,033;716;14,32
489,389;716,52;14,3304
489,745;729,47;14,5894
490,101;707,2;14,144
490,457;730,5;14,61
490,814;709,27;14,1854
491,17;682,34;13,6468
491,526;710,31;14,2062
491,882;719,11;14,3822
492,237;718,59;14,3718
492,593;711,86;14,2372
492,949;712,38;14,2476
493,305;705,65;14,113
493,661;722,22;14,4444
494,016;714,97;14,2994
494,372;718,59;14,3718
494,728;710,31;14,2062
495,083;714,97;14,2994
495,439;667,84;13,3568
495,794;696,33;13,9266
496,15;673,02;13,4604
496,505;695,29;13,9058
496,86;645,58;12,9116
497,216;687;13,74
497,571;658;13,16
497,926;641,43;12,8286
498,281;680,27;13,6054
498,637;653,34;13,0668
498,992;678,72;13,5744
499,347;645,06;12,9012
499,702;612,95;12,259
500,057;662,66;13,2532
500,412;614,5;12,29
500,766;656,97;13,1394
501,121;667,33;13,3466
501,476;649,72;12,9944
501,831;676,65;13,533
502,185;663,7;13,274
502,54;657,49;13,1498
502,895;654,9;13,098
503,249;612,43;12,2486
503,604;660,08;13,2016
503,958;670,43;13,4086
504,313;625,9;12,518
504,667;626,93;12,5386
505,022;625,38;12,5076
505,376;640,4;12,808
505,73;648,68;12,9736
506,084;595,86;11,9172
506,438;596,38;11,9276
506,793;615,54;12,3108
507,147;622,27;12,4454
507,501;618,13;12,3626
507,855;649,2;12,984
508,209;621,24;12,4248
508,563;654,9;13,098
508,917;626,93;12,5386
509,27;622,27;12,4454
509,624;602,08;12,0416
509,978;639,36;12,7872
510,332;604,66;12,0932
510,685;645,06;12,9012
511,039;644,54;12,8908
511,392;617,61;12,3522
511,746;620,2;12,404
512,099;627,45;12,549
512,453;654,9;13,098
512,806;641,43;12,8286
513,16;613,47;12,2694
513,513;640,91;12,8182
513,866;625,9;12,518
514,219;629;12,58
514,572;640,91;12,8182
514,926;596,9;11,938
515,279;640,91;12,8182
515,632;625,9;12,518
515,985;632,63;12,6526
516,338;626,41;12,5282
516,69;664,74;13,2948
517,043;603,11;12,0622
517,396;638,33;12,7666
517,749;633,15;12,663
518,102;635,74;12,7148
518,454;664,74;13,2948
518,807;616,58;12,3316
519,16;671,99;13,4398
519,512;638,33;12,7666
519,865;622,79;12,4558
520,217;670,43;13,4086
520,569;652,83;13,0566
520,922;647,13;12,9426
521,274;641,95;12,839
521,626;650,24;13,0048
521,979;616,58;12,3316
522,331;635,22;12,7044
522,683;619,68;12,3936
523,035;634,7;12,694
523,387;640,4;12,808
523,739;653,34;13,0668
524,091;646,09;12,9218
524,443;640,4;12,808
524,795;595,86;11,9172
525,147;659,56;13,1912
525,499;624,34;12,4868
525,85;659,56;13,1912
526,202;608,81;12,1762
526,554;633,15;12,663
526,905;646,61;12,9322
527,257;643,5;12,87
527,608;639,36;12,7872
527,96;604,66;12,0932
528,311;618,65;12,373
528,663;607,77;12,1554
529,014;663,7;13,274
529,365;635,22;12,7044
529,717;620,2;12,404
530,068;623,31;12,4662
530,419;605,7;12,114
530,77;599,49;11,9898
531,121;628,49;12,5698
531,472;639,36;12,7872
531,823;620,72;12,4144
532,174;639,36;12,7872
532,525;648,16;12,9632
532,876;649,2;12,984
533,227;607,77;12,1554
533,577;640,91;12,8182
533,928;617,61;12,3522
534,279;623,31;12,4662
534,629;599,49;11,9898
534,98;631,59;12,6318
535,33;656,45;13,129
535,681;667,33;13,3466
536,031;647,13;12,9426
536,382;616,06;12,3212
536,732;614,5;12,29
537,082;649,72;12,9944
537,433;674,06;13,4812
537,783;631,08;12,6216
538,133;675,61;13,5122
538,483;663,7;13,274
538,833;685,45;13,709
539,183;721,18;14,4236
539,533;736,72;14,7344
539,883;778,67;15,5734
540,233;782,29;15,6458
540,583;824,75;16,495
540,933;1195,54;23,9108
541,282;3555,94;71,1188
541,632;10157,6;203,152
541,982;17802,23;356,0446
542,331;24496,59;489,9318
542,681;30444,19;608,8838
543,031;35190,37;703,8074
543,38;38879,59;777,5918
543,729;42177,83;843,5566
544,079;43989,82;879,7964
544,428;45281,88;905,6376
544,778;45985,13;919,7026
545,127;45851;917,02
545,476;46533,02;930,6604
545,825;46385,43;927,7086
546,174;46791,95;935,839
546,523;46128,57;922,5714
546,872;45965,45;919,309
547,221;45724,64;914,4928
547,57;45216,11;904,3222
547,919;45045,73;900,9146
548,268;44554,8;891,096
548,617;43965,48;879,3096
548,966;43272,07;865,4414
549,314;42697,24;853,9448
549,663;41459,04;829,1808
550,012;37613,43;752,2686
550,36;30422,96;608,4592
550,709;23708,41;474,1682
551,057;18874,2;377,484
551,406;15156,49;303,1298
551,754;12319,14;246,3828
552,102;9935,96;198,7192
552,451;7876,95;157,539
552,799;6288,68;125,7736
553,147;4752,71;95,0542
553,495;3606,17;72,1234
553,843;2489,15;49,783
554,191;1627,44;32,5488
554,539;1093,01;21,8602
554,887;855,31;17,1062
555,235;747,08;14,9416
555,583;714,45;14,289
555,931;640,4;12,808
556,279;652,31;13,0462
556,626;659,56;13,1912
556,974;684,41;13,6882
557,322;661,11;13,2222
557,669;670,43;13,4086
558,017;637,29;12,7458
558,364;657,49;13,1498
558,712;653,86;13,0772
559,059;625,38;12,5076
559,407;617,61;12,3522
559,754;640,91;12,8182
560,101;623,31;12,4662
560,449;634,18;12,6836
560,796;656,45;13,129
561,143;653,34;13,0668
561,49;673,02;13,4604
561,837;653,86;13,0772
562,184;661,63;13,2326
562,531;640,91;12,8182
562,878;603,63;12,0726
