wavelength;intensity;divided by 50
272,699;397,72;7,9544
273,078;410,14;8,2028
273,456;387,36;7,7472
273,835;404,45;8,089
274,213;423,61;8,4722
274,592;416,88;8,3376
274,97;407,55;8,151
275,348;421,02;8,4204
275,727;403,93;8,0786
276,105;454,68;9,0936
276,483;416,88;8,3376
276,861;403,93;8,0786
277,24;408,07;8,1614
277,618;421,02;8,4204
277,996;445,36;8,9072
278,374;419,47;8,3894
278,752;424,13;8,4826
279,13;456,23;9,1246
279,508;452,09;9,0418
279,886;418,43;8,3686
280,264;440,7;8,814
280,642;433,45;8,669
281,02;462,45;9,249
281,397;438,11;8,7622
281,775;428,79;8,5758
282,153;418,43;8,3686
282,531;419,98;8,3996
282,908;444,32;8,8864
283,286;425,68;8,5136
283,664;436,04;8,7208
284,041;436,55;8,731
284,419;413,77;8,2754
284,796;468,66;9,3732
285,174;469,7;9,394
285,551;423,61;8,4722
285,929;459,86;9,1972
286,306;456,23;9,1246
286,683;426,72;8,5344
287,061;446,91;8,9382
287,438;447,43;8,9486
287,815;420,5;8,41
288,192;455,2;9,104
288,569;432,41;8,6482
288,947;425,68;8,5136
289,324;459,34;9,1868
289,701;448,47;8,9694
290,078;465,55;9,311
290,455;437,59;8,7518
290,832;432,93;8,6586
291,209;447,43;8,9486
291,586;482,64;9,6528
291,963;484,2;9,684
292,339;551;11,02
292,716;573,27;11,4654
293,093;666,48;13,3296
293,47;673,73;13,4746
293,846;742,09;14,8418
294,223;758,14;15,1628
294,6;810,45;16,209
294,976;807,34;16,1468
295,353;816,66;16,3332
295,729;787,66;15,7532
296,106;775,75;15,515
296,482;798,54;15,9708
296,859;807,34;16,1468
297,235;818,73;16,3746
297,612;854,47;17,0894
297,988;841,52;16,8304
298,364;837,9;16,758
298,741;852,4;17,048
299,117;867,93;17,3586
299,493;825,98;16,5196
299,869;847,73;16,9546
300,245;842,56;16,8512
300,621;852,4;17,048
300,997;769,54;15,3908
301,373;701,7;14,034
301,749;659,23;13,1846
302,125;610,56;12,2112
302,501;594,5;11,89
302,877;504,91;10,0982
303,253;486,79;9,7358
303,629;487,3;9,746
304,005;457,79;9,1558
304,38;464,52;9,2904
304,756;498,18;9,9636
305,132;488,86;9,7772
305,508;456,75;9,135
305,883;439,14;8,7828
306,259;479,54;9,5908
306,634;450,54;9,0108
307,01;438,11;8,7622
307,385;460,89;9,2178
307,761;490,93;9,8186
308,136;678,39;13,5678
308,512;936,29;18,7258
308,887;1345,91;26,9182
309,262;1696,5;33,93
309,637;2094,22;41,8844
310,013;2293,08;45,8616
310,388;2450,51;49,0102
310,763;2573,76;51,4752
311,138;2634,35;52,687
311,513;2692,86;53,8572
311,888;2727,56;54,5512
312,263;2748,28;54,9656
312,638;2766,4;55,328
313,013;2778,31;55,5662
313,388;2848,22;56,9644
313,763;2807,83;56,1566
314,138;2758,63;55,1726
314,513;2801,1;56,022
314,888;2811,97;56,2394
315,262;2721,35;54,427
315,637;2747,76;54,9552
316,012;2700,63;54,0126
316,386;2608,45;52,169
316,761;2440,67;48,8134
317,136;2179,15;43,583
317,51;1932,13;38,6426
317,885;1562,38;31,2476
318,259;1257,36;25,1472
318,634;1012,93;20,2586
319,008;794,4;15,888
319,382;612,11;12,2422
319,757;478,5;9,57
320,131;446,39;8,9278
320,505;409,11;8,1822
320,88;388,39;7,7678
321,254;403,41;8,0682
321,628;371,3;7,426
322,002;414,29;8,2858
322,376;375,45;7,509
322,75;369,75;7,395
323,124;356,29;7,1258
323,498;373,89;7,4778
323,872;353,18;7,0636
324,246;358,36;7,1672
324,62;367,16;7,3432
324,994;369,23;7,3846
325,368;363,54;7,2708
325,741;365,61;7,3122
326,115;363,54;7,2708
326,489;349,04;6,9808
326,862;374,41;7,4882
327,236;349,04;6,9808
327,61;355,77;7,1154
327,983;371,82;7,4364
328,357;356,8;7,136
328,73;350,59;7,0118
329,104;357,32;7,1464
329,477;348;6,96
329,851;383,73;7,6746
330,224;399,27;7,9854
330,597;382,18;7,6436
330,97;409,11;8,1822
331,344;400,3;8,006
331,717;406,52;8,1304
332,09;417,91;8,3582
332,463;396,68;7,9336
332,836;410,14;8,2028
333,209;404,97;8,0994
333,582;420,5;8,41
333,955;428,79;8,5758
334,328;442,77;8,8554
334,701;429,82;8,5964
335,074;390,47;7,8094
335,447;433,97;8,6794
335,82;403,93;8,0786
336,193;406;8,12
336,565;398,75;7,975
336,938;380,63;7,6126
337,311;438,63;8,7726
337,683;446,91;8,9382
338,056;399,79;7,9958
338,429;401,34;8,0268
338,801;374,41;7,4882
339,174;364,05;7,281
339,546;345,93;6,9186
339,918;355,25;7,105
340,291;379,07;7,5814
340,663;355,77;7,1154
341,036;377,52;7,5504
341,408;379,07;7,5814
341,78;339,2;6,784
342,152;339,2;6,784
342,524;356,29;7,1258
342,897;366,13;7,3226
343,269;310,72;6,2144
343,641;354,73;7,0946
344,013;372,86;7,4572
344,385;355,77;7,1154
344,757;362,5;7,25
345,129;380,63;7,6126
345,501;350,59;7,0118
345,872;369,23;7,3846
346,244;380,11;7,6022
346,616;353,18;7,0636
346,988;374,41;7,4882
347,359;341,27;6,8254
347,731;380,63;7,6126
348,103;361,98;7,2396
348,474;352,66;7,0532
348,846;378,55;7,571
349,217;360,95;7,219
349,589;381,66;7,6332
349,96;385,29;7,7058
350,332;350,07;7,0014
350,703;375,97;7,5194
351,074;374,41;7,4882
351,446;364,57;7,2914
351,817;369,23;7,3846
352,188;364,05;7,281
352,559;358,88;7,1776
352,931;388,91;7,7782
353,302;383,73;7,6746
353,673;355,25;7,105
354,044;390,98;7,8196
354,415;365,09;7,3018
354,786;422,57;8,4514
355,157;418,43;8,3686
355,528;411,7;8,234
355,898;407,55;8,151
356,269;384,77;7,6954
356,64;408,59;8,1718
357,011;431,89;8,6378
357,382;407,04;8,1408
357,752;430,86;8,6172
358,123;429,82;8,5964
358,493;448,98;8,9796
358,864;398,75;7,975
359,235;460,89;9,2178
359,605;496,63;9,9326
359,976;563,95;11,279
360,346;810,97;16,2194
360,716;1168,81;23,3762
361,087;1642,65;32,853
361,457;2085,42;41,7084
361,827;2469,15;49,383
362,198;2837,86;56,7572
362,568;3063,65;61,273
362,938;3220,56;64,4112
363,308;3264,06;65,2812
363,678;3370,22;67,4044
364,048;3409,58;68,1916
364,418;3404,4;68,088
364,788;3525,06;70,5012
365,158;3459,3;69,186
365,528;3404,92;68,0984
365,898;3467,06;69,3412
366,268;3486,74;69,7348
366,637;3428,22;68,5644
367,007;3458,78;69,1756
367,377;3377,99;67,5598
367,747;3470,69;69,4138
368,116;3360,38;67,2076
368,486;3328,28;66,5656
368,855;3162,04;63,2408
369,225;2835,28;56,7056
369,595;2610,01;52,2002
369,964;2229,38;44,5876
370,333;1878,27;37,5654
370,703;1586,72;31,7344
371,072;1327,27;26,5454
371,441;1136,7;22,734
371,811;986,52;19,7304
372,18;862,75;17,255
372,549;791,81;15,8362
372,918;741,57;14,8314
373,287;742,61;14,8522
373,656;712,06;14,2412
374,026;718,79;14,3758
374,395;715,68;14,3136
374,764;740,54;14,8108
375,132;728,11;14,5622
375,501;719,31;14,3862
375,87;786,63;15,7326
376,239;764,88;15,2976
376,608;780,93;15,6186
376,977;793,36;15,8672
377,345;786,11;15,7222
377,714;780,41;15,6082
378,083;820,29;16,4058
378,451;798,02;15,9604
378,82;797,5;15,95
379,188;809,93;16,1986
379,557;865,34;17,3068
379,925;850,84;17,0168
380,294;845,15;16,903
380,662;876,73;17,5346
381,03;856,02;17,1204
381,399;877,25;17,545
381,767;852,91;17,0582
382,135;901,07;18,0214
382,503;908,32;18,1664
382,871;888,65;17,773
383,24;891,75;17,835
383,608;885,02;17,7004
383,976;894,34;17,8868
384,344;924,9;18,498
384,712;936,81;18,7362
385,079;941,98;18,8396
385,447;955,97;19,1194
385,815;920,75;18,415
386,183;983,93;19,6786
386,551;933,7;18,674
386,918;968,91;19,3782
387,286;968,91;19,3782
387,654;959,07;19,1814
388,021;977,72;19,5544
388,389;997,91;19,9582
388,757;964,25;19,285
389,124;1010,86;20,2172
389,491;990,15;19,803
389,859;993,25;19,865
390,226;1005,68;20,1136
390,594;992,22;19,8444
390,961;986;19,72
391,328;997,91;19,9582
391,695;1030,54;20,6108
392,063;993,77;19,8754
392,43;1015;20,3
392,797;1005,16;20,1032
393,164;1019,15;20,383
393,531;1051,25;21,025
393,898;1043,48;20,8696
394,265;1032,61;20,6522
394,632;1013,45;20,269
394,999;997,91;19,9582
395,366;1059,54;21,1908
395,732;1016,04;20,3208
396,099;1031,06;20,6212
396,466;1004,65;20,093
396,833;1023,81;20,4762
397,199;1058,5;21,17
397,566;1022,25;20,445
397,932;1054,88;21,0976
398,299;1058,5;21,17
398,665;1050,74;21,0148
399,032;1028,47;20,5694
399,398;1140,32;22,8064
399,765;1361,45;27,229
400,131;1818,2;36,364
400,497;2421,51;48,4302
400,864;2984,42;59,6884
401,23;3482,08;69,6416
401,596;3920,19;78,4038
401,962;4049,14;80,9828
402,328;4241,78;84,8356
402,694;4344,32;86,8864
403,06;4421,48;88,4296
403,426;4428,73;88,5746
403,792;4444,78;88,8956
404,158;4448,92;88,9784
404,524;4376,94;87,5388
404,89;4500,71;90,0142
405,256;4421,99;88,4398
405,622;4549,39;90,9878
405,987;4484,66;89,6932
406,353;4528,16;90,5632
406,719;4368,65;87,373
407,084;4415,26;88,3052
407,45;4311,69;86,2338
407,815;4249,03;84,9806
408,181;4056,9;81,138
408,546;3837,85;76,757
408,912;3419,42;68,3884
409,277;2929,01;58,5802
409,642;2590,85;51,817
410,008;2171,9;43,438
410,373;1894,84;37,8968
410,738;1656,63;33,1326
411,103;1468,65;29,373
411,468;1297,24;25,9448
411,834;1225,25;24,505
412,199;1096,82;21,9364
412,564;1025,36;20,5072
412,929;1020,7;20,414
413,294;978,23;19,5646
413,658;998,95;19,979
414,023;934,73;18,6946
414,388;967,88;19,3576
414,753;930,59;18,6118
415,118;900,56;18,0112
415,482;951,31;19,0262
415,847;894,86;17,8972
416,212;904,7;18,094
416,576;895,9;17,918
416,941;899;17,98
417,305;889,68;17,7936
417,67;905,73;18,1146
418,034;941,98;18,8396
418,399;892,27;17,8454
418,763;897,45;17,949
419,127;893,82;17,8764
419,491;870;17,4
419,856;879,84;17,5968
420,22;841,52;16,8304
420,584;883,98;17,6796
420,948;864,31;17,2862
421,312;831,68;16,6336
421,676;864,31;17,2862
422,04;813,04;16,2608
422,404;848,77;16,9754
422,768;854,47;17,0894
423,132;844,11;16,8822
423,496;809,93;16,1986
423,86;801,13;16,0226
424,223;815,11;16,3022
424,587;837,38;16,7476
424,951;815,11;16,3022
425,314;819,77;16,3954
425,678;782,48;15,6496
426,041;812;16,24
426,405;832,72;16,6544
426,768;817,7;16,354
427,132;810,97;16,2194
427,495;776,27;15,5254
427,859;818,22;16,3644
428,222;764,88;15,2976
428,585;823,4;16,468
428,948;800,61;16,0122
429,312;794,4;15,888
429,675;837,9;16,758
430,038;858,61;17,1722
430,401;967,36;19,3472
430,764;1488,33;29,7666
431,127;2811,45;56,229
431,49;4958,5;99,17
431,853;7183,22;143,6644
432,216;9261,38;185,2276
432,579;10897,3;217,946
432,941;12150;243
433,304;12911,25;258,225
433,667;13205,91;264,1182
434,029;13629,52;272,5904
434,392;13794,72;275,8944
434,755;13789,02;275,7804
435,117;13971,31;279,4262
435,48;13935,57;278,7114
435,842;13767,27;275,3454
436,205;13941,27;278,8254
436,567;13894,66;277,8932
436,929;13734,64;274,6928
437,292;13511,97;270,2394
437,654;13554,95;271,099
438,016;13643,5;272,87
438,378;13244,75;264,895
438,74;13141,18;262,8236
439,103;12724,3;254,486
439,465;12016,91;240,3382
439,827;10611,96;212,2392
440,189;8792,2;175,844
440,551;7058,41;141,1682
440,913;5544,71;110,8942
441,274;4421,99;88,4398
441,636;3573,22;71,4644
441,998;2818,19;56,3638
442,36;2157,92;43,1584
442,721;1615,2;32,304
443,083;1216,97;24,3394
443,445;854,47;17,0894
443,806;704,29;14,0858
444,168;651,98;13,0396
444,529;657,16;13,1432
444,891;670,11;13,4022
445,252;630,23;12,6046
445,614;618,84;12,3768
445,975;591,91;11,8382
446,336;624,02;12,4804
446,697;626,61;12,5322
447,059;616,77;12,3354
447,42;599,68;11,9936
447,781;606,93;12,1386
448,142;584,66;11,6932
448,503;595,54;11,9108
448,864;601,75;12,035
449,225;565,5;11,31
449,586;565,5;11,31
449,947;553,59;11,0718
450,308;574,82;11,4964
450,668;607,97;12,1594
451,029;566,54;11,3308
451,39;588,29;11,7658
451,751;569,64;11,3928
452,111;555,14;11,1028
452,472;577,41;11,5482
452,832;551;11,02
453,193;570,68;
453,553;507,5;
453,914;549,97;
454,274;534,95;
454,634;534,95;
454,995;577,41;
455,355;552,04;
455,715;567,06;
456,075;532,88;
456,436;555,14;
456,796;539,09;
457,156;513,72;
457,516;524,59;
457,876;545,31;
458,236;561,36;
458,596;514,75;
458,955;542,72;
459,315;526,66;
459,675;519,93;
460,035;523,55;
460,394;513,72;
460,754;520,97;
461,114;543,75;
461,473;513,2;
461,833;525,11;
462,192;514,75;
462,552;523,04;
462,911;541,16;
463,27;510,09;
463,63;475,91;
463,989;495,59;
464,348;504,39;
464,707;510,61;
465,066;500,25;
465,425;497,14;
465,785;547,38;
466,144;502,32;
466,503;516,3;
466,861;521,48;
467,22;505,95;
467,579;539,09;
467,938;497,66;
468,297;515,79;
468,655;490,93;
469,014;477,47;
469,373;512,68;
469,731;531,84;
470,09;506,47;
470,448;534,95;
470,807;505,43;
471,165;504,39;
471,524;528,22;
471,882;484,72;
472,24;490,93;
472,599;501,29;
472,957;528,73;
473,315;520,45;
473,673;503,88;
474,031;488,34;
474,389;527,18;
474,747;530,81;
475,105;533,39;
475,463;543,75;
475,821;518,38;
476,179;515,79;
476,537;515,79;
476,894;509,57;
477,252;479,02;
477,61;537,02;
477,967;531,32;
478,325;503,36;
478,683;547,38;
479,04;512,16;
479,398;499,22;
479,755;517,34;
480,112;502,32;
480,47;543,23;
480,827;520,97;
481,184;516,3;
481,541;502,84;
481,899;504,91;
482,256;514,23;
482,613;484,2;
482,97;497,14;
483,327;496,11;
483,684;496,11;
484,041;534,43;
484,397;495,59;
484,754;540,13;
485,111;524,59;
485,468;540,64;
485,824;519,93;
486,181;529,77;
486,538;508,02;
486,894;522,52;
487,251;529,77;
487,607;530,29;
487,964;529,77;
488,32;511,13;
488,676;519,41;
489,033;523,04;
489,389;556,7;
489,745;507,5;
490,101;547,89;
490,457;559,81;
490,814;542,2;
491,17;508,02;
491,526;540,13;
491,882;582,59;
492,237;554,63;
492,593;553,59;
492,949;522,52;
493,305;512,16;
493,661;537,02;
494,016;537,02;
494,372;524,07;
494,728;537,54;
495,083;540,64;
495,439;533,91;
495,794;489,89;
496,15;525,11;
496,505;508,54;
496,86;541,16;
497,216;509,05;
497,571;507,5;
497,926;522,52;
498,281;518,38;
498,637;530,81;
498,992;504,39;
499,347;498,7;
499,702;496,63;
500,057;509,05;
500,412;485,23;
500,766;506,47;
501,121;471,77;
501,476;514,75;
501,831;517,34;
502,185;488,34;
502,54;503,88;
502,895;496,63;
503,249;477,98;
503,604;519,93;
503,958;516,3;
504,313;520,45;
504,667;500,25;
505,022;503,36;
505,376;458,3;
505,73;510,09;
506,084;525,11;
506,438;496,11;
506,793;494,55;
507,147;487,82;
507,501;472,29;
507,855;488,86;
508,209;493;
508,563;518,89;
508,917;494,04;
509,27;467,11;
509,624;482,13;
509,978;504,39;
510,332;521,48;
510,685;522;
511,039;513,72;
511,392;466,07;
511,746;495,07;
512,099;488,86;
512,453;493,52;
512,806;487,82;
513,16;544,27;
513,513;509,05;
513,866;497,66;
514,219;510,09;
514,572;505,43;
514,926;502,84;
515,279;478,5;
515,632;503,88;
515,985;489,38;
516,338;511,13;
516,69;485,75;
517,043;505,43;
517,396;477,98;
517,749;486,79;
518,102;511,64;
518,454;473,32;
518,807;496,11;
519,16;503,36;
519,512;501,29;
519,865;477,98;
520,217;520,97;
520,569;528,22;
520,922;482,64;
521,274;493,52;
521,626;497,14;
521,979;479,02;
522,331;487,3;
522,683;523,55;
523,035;497,14;
523,387;525,63;
523,739;483,68;
524,091;504,91;
524,443;513,72;
524,795;487,82;
525,147;495,07;
525,499;510,61;
525,85;544,79;
526,202;516,82;
526,554;517,34;
526,905;490,41;
527,257;500,25;
527,608;484,2;
527,96;490,93;
528,311;501,8;
528,663;483,16;
529,014;516,82;
529,365;489,38;
529,717;490,93;
530,068;507,5;
530,419;525,11;
530,77;496,11;
531,121;497,66;
531,472;482,13;
531,823;529,25;
532,174;483,16;
532,525;493,52;
532,876;513,2;
533,227;478,5;
533,577;511,13;
533,928;516,3;
534,279;540,64;
534,629;509,05;
534,98;509,05;
535,33;495,59;
535,681;532,36;
536,031;529,25;
536,382;498,7;
536,732;498,7;
537,082;548,93;
537,433;524,59;
537,783;530,29;
538,133;535,47;
538,483;500,25;
538,833;515,79;
539,183;508,54;
539,533;598,64;
539,883;561,36;
540,233;602,27;
540,583;632,82;
540,933;796,47;
541,282;2281,17;
541,632;6131,96;
541,982;10524,96;
542,331;14489,16;
542,681;17982,64;
543,031;20909,06;
543,38;23076,81;
543,729;24659,39;
544,079;25963,36;
544,428;26811,61;
544,778;27181,88;
545,127;27155,98;
545,476;27516,41;
545,825;27408,18;
546,174;27687,31;
546,523;27242,47;
546,872;27351,22;
547,221;27020,31;
547,57;26638,13;
547,919;26486,39;
548,268;26173,09;
548,617;25958,7;
548,966;25384,39;
549,314;25091,8;
549,663;24396,32;
550,012;22040,58;
550,36;17988,33;
550,709;14205,38;
551,057;11228,73;
551,406;9001,42;
551,754;7281,61;
552,102;6030,46;
552,451;4826,96;
552,799;3788,14;
553,147;2995,81;
553,495;2261,49;
553,843;1665,43;
554,191;1117,02;
554,539;759,7;
554,887;623,5;
555,235;583,11;
555,583;566,02;
555,931;550,48;
556,279;519,41;
556,626;535,98;
556,974;517,86;
557,322;505,95;
557,669;530,81;
558,017;515,79;
558,364;534,43;
558,712;502,32;
559,059;512,68;
559,407;529,77;
559,754;475,39;
560,101;463,48;
560,449;510,61;
560,796;509,57;
561,143;506,98;
561,49;480,57;
561,837;480,05;
562,184;528,22;
562,531;486,79;
562,878;510,09;
563,225;496,11;
563,572;477,47;
563,918;499,73;
564,265;521,48;
564,612;489,38;
564,958;470,22;
565,305;500,77;
565,651;525,11;
565,998;469,7;
566,344;487,82;
566,691;520,45;
567,037;489,89;
567,383;491,45;
567,73;513,72;
568,076;529,77;
568,422;504,39;
568,768;504,39;
569,114;503,88;
569,46;502,84;
569,806;481,09;
570,152;512,68;
570,498;515,27;
570,844;471,25;
571,19;507,5;
571,535;510,61;
571,881;534,95;
572,227;660,27;
572,572;1050,22;
572,918;1464,5;
573,263;1793,86;
573,609;2138,24;
573,954;2380,6;
574,3;2736,88;
574,645;3354,17;
574,99;3953,85;
575,335;4457,73;
575,68;4888,58;
576,026;5262,48;
576,371;5414,21;
576,716;5687,64;
577,061;5805,19;
577,406;5956,93;
577,75;5993,18;
578,095;5950,71;
578,44;5975,05;
578,785;5941,39;
579,13;5858,53;
579,474;5909,8;
579,819;5826,94;
580,163;5761,18;
580,508;5794,84;
580,852;5522,96;
581,197;5157,87;
581,541;4653,48;
581,885;4291,49;
582,23;4052,24;
582,574;3847,69;
582,918;3565,97;
583,262;3074,53;
583,606;2558,22;
583,95;2035,7;
584,294;1722,4;
584,638;1456,74;
584,982;1250,63;
585,326;1082,84;
585,67;931,63;
586,014;796,47;
586,357;713,61;
586,701;624,02;
587,044;574,82;
587,388;521,48;
587,732;513,72;
588,075;484,2;
588,418;494,04;
588,762;458,3;
589,105;500,77;
589,448;463,48;
589,792;495,59;
590,135;500,25;
590,478;470,73;
590,821;471,77;
591,164;442,77;
591,507;459,86;
591,85;483,68;
592,193;452,09;
592,536;439,66;
592,878;438,11;
593,221;436,04;
593,564;456,75;
593,907;495,07;
594,249;467,11;
594,592;478,5;
594,934;456,23;
595,277;467,63;
595,619;461,93;
595,961;482,64;
596,304;477,98;
596,646;459,34;
596,988;454,68;
597,33;444,32;
597,672;447,95;
598,014;469,18;
598,357;472,8;
598,698;451,05;
599,04;442,25;
599,382;466,59;
599,724;456,23;
600,066;440,18;
600,408;486,27;
600,749;482,64;
601,091;436,04;
601,432;438,11;
601,774;471,25;
602,116;455,72;
602,457;437,07;
602,798;457,79;
603,14;441,73;
603,481;453,64;
603,822;427,75;
604,163;435;
604,505;462,45;
604,846;421,54;
605,187;473,84;
605,528;439,66;
605,869;422,57;
606,21;430,34;
606,55;440,18;
606,891;431,89;
607,232;465,04;
607,573;435,52;
607,913;478,5;
608,254;453,64;
608,594;462,45;
608,935;475,39;
609,275;444,32;
609,616;480,57;
609,956;424,13;
610,297;416,88;
610,637;430,86;
610,977;442,77;
611,317;440,18;
611,657;434,48;
