Data from USB2H144621__10__12-06-30-768.txt Node

Date: Tue Apr 23 12:06:30 CEST 2024
User: experimenter
Spectrometer: USB2+H14462
Trigger mode: 0
Integration Time (sec): 5,000000E-2
Scans to average: 5
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
171,283	-65,74
171,67	-65,74
172,056	-65,74
172,443	-120,11
172,829	-69,88
173,216	-82,83
173,602	-115,97
173,989	-114,41
174,375	-100,95
174,762	-53,31
175,148	-66,77
175,534	-36,22
175,921	-31,56
176,307	2,62
176,693	-17,06
177,08	36,8
177,466	13,5
177,852	61,14
178,238	79,26
178,624	96,35
179,01	113,96
179,396	132,6
179,782	138,3
180,168	187,5
180,554	161,6
180,94	239,28
181,326	206,66
181,712	223,23
182,098	251,71
182,484	243,43
182,87	256,37
183,255	255,85
183,641	282,27
184,027	277,09
184,413	283,3
184,798	317,48
185,184	324,73
185,57	308,68
185,955	310,75
186,341	292,1
186,726	263,62
187,112	326,8
187,497	342,34
187,883	301,43
188,268	312,82
188,653	330,94
189,039	341,3
189,424	323,69
189,809	291,07
190,195	320,07
190,58	329,91
190,965	362,02
191,35	306,09
191,735	296,25
192,12	327,32
192,505	308,16
192,891	320,07
193,276	294,18
193,661	284,34
194,046	305,57
194,43	281,23
194,815	304,02
195,2	299,35
195,585	284,85
195,97	312,82
196,355	323,69
196,739	301,94
197,124	286,41
197,509	292,62
197,894	306,6
198,278	308,16
198,663	284,34
199,047	313,34
199,432	313,85
199,816	289
200,201	291,07
200,585	286,41
200,97	289
201,354	291,59
201,739	276,57
202,123	286,93
202,507	309,19
202,892	310,75
203,276	312,82
203,66	264,66
204,044	284,34
204,428	274,5
204,813	298,84
205,197	302,46
205,581	292,1
205,965	297,8
206,349	330,43
206,733	288,48
207,117	318
207,501	276,57
207,885	282,78
208,269	325,77
208,652	286,93
209,036	305,05
209,42	279,16
209,804	310,23
210,187	295,21
210,571	270,35
210,955	297,28
211,338	321,1
211,722	324,73
212,106	308,68
212,489	283,3
212,873	309,19
213,256	321,62
213,64	302,46
214,023	303,5
214,406	319,03
214,79	279,16
215,173	304,02
215,556	320,59
215,94	312,82
216,323	341,3
216,706	333,53
217,089	301,43
217,472	328,35
217,856	292,62
218,239	317,48
218,622	307,12
219,005	309,71
219,388	336,64
219,771	320,07
220,154	318
220,537	343,89
220,919	298,32
221,302	331,46
221,685	311,78
222,068	328,35
222,451	339,23
222,833	332,5
223,216	318,52
223,599	333,02
223,981	328,87
224,364	319,03
224,746	314,89
225,129	345,44
225,512	322,66
225,894	317,48
226,276	340,27
226,659	319,03
227,041	305,57
227,424	320,59
227,806	321,1
228,188	311,78
228,57	311,27
228,953	324,73
229,335	322,66
229,717	352,69
230,099	337,68
230,481	324,73
230,863	314,37
231,245	342,85
231,627	330,94
232,009	346,48
232,391	332,5
232,773	363,05
233,155	333,53
233,537	346,48
233,919	360,46
234,301	336,12
234,682	327,32
235,064	339,23
235,446	352,69
235,828	328,87
236,209	326,8
236,591	360,46
236,972	343,37
237,354	351,66
237,736	360,98
238,117	330,43
238,498	314,37
238,88	360,98
239,261	315,41
239,643	339,23
240,024	333,53
240,405	332,5
240,787	365,12
241,168	376,52
241,549	343,37
241,93	351,66
242,311	369,27
242,692	370,82
243,073	412,77
243,455	350,1
243,836	379,62
244,217	394,12
244,597	397,23
244,978	432,44
245,359	450,05
245,74	490,44
246,121	472,32
246,502	456,27
246,883	524,11
247,263	551,03
247,644	583,14
248,025	656,16
248,405	832,75
248,786	1412,75
249,166	2719,31
249,547	5314,81
249,927	8699,54
250,308	13298,12
250,688	17382,99
251,069	20333,23
251,449	22659,97
251,83	23758,86
252,21	24698,26
252,59	25267,39
252,97	25864,48
253,351	26790,41
253,731	27225,93
254,111	28264,75
254,491	28679,04
254,871	29114,04
255,251	29472,4
255,631	29787,77
256,011	30278,7
256,391	30443,9
256,771	30380,72
257,151	30164,78
257,531	29333,09
257,911	27501,95
258,291	24418,1
258,67	20308,89
259,05	15175,36
259,43	10702,62
259,81	6904,12
260,189	3656,63
260,569	1595,55
260,948	894,37
261,328	825,5
261,707	678,43
262,087	657,71
262,466	593,5
262,846	598,16
263,225	543,27
263,605	560,87
263,984	511,68
264,363	517,37
264,742	507,02
265,122	545,86
265,501	527,73
265,88	531,87
266,259	491,48
266,638	493,55
267,017	517,89
267,396	464,03
267,775	468,18
268,154	496,14
268,533	493,55
268,912	503,39
269,291	509,09
269,67	495,62
270,049	508,57
270,427	506,5
270,806	481,12
271,185	445,39
271,563	473,36
271,942	479,05
272,321	470,25
272,699	459,37
273,078	487,86
273,456	455,23
273,835	448,5
274,213	471,8
274,592	505,46
274,97	488,37
275,348	520,48
275,727	512,19
276,105	506,5
276,483	519,96
276,861	496,14
277,24	511,68
277,618	527,21
277,996	528,25
278,374	550,52
278,752	538,09
279,13	576,41
279,508	543,27
279,886	517,89
280,264	497,69
280,642	545,34
281,02	536,02
281,397	581,07
281,775	553,11
282,153	527,73
282,531	549,48
282,908	564,5
283,286	555,18
283,664	533,94
284,041	505,98
284,419	533,43
284,796	575,89
285,174	538,61
285,551	552,07
285,929	553,62
286,306	512,19
286,683	550,52
287,061	540,16
287,438	549,48
287,815	584,69
288,192	550,52
288,569	529,28
288,947	517,89
289,324	560,36
289,701	526,69
290,078	529,8
290,455	510,64
290,832	503,91
291,209	519,44
291,586	545,86
291,963	584,18
292,339	701,73
292,716	784,07
293,093	880,91
293,47	948,75
293,846	1010,89
294,223	1064,23
294,6	1102,04
294,976	1066,82
295,353	1056,98
295,729	1074,07
296,106	1107,21
296,482	1108,25
296,859	1107,73
297,235	1125,86
297,612	1126,89
297,988	1128,96
298,364	1168,32
298,741	1200,43
299,117	1176,61
299,493	1165,73
299,869	1158,48
300,245	1127,93
300,621	1111,36
300,997	1078,73
301,373	981,37
301,749	847,77
302,125	751,45
302,501	675,32
302,877	679,98
303,253	594,02
303,629	560,87
304,005	542,23
304,38	519,96
304,756	525,14
305,132	529,28
305,508	549,48
305,883	506,5
306,259	542,23
306,634	516,86
307,01	510,64
307,385	525,66
307,761	599,19
308,136	898,52
308,512	1246,52
308,887	1872,61
309,262	2446,91
309,637	2933,7
310,013	3292,58
310,388	3495,06
310,763	3694,95
311,138	3778,33
311,513	3882,94
311,888	3936,28
312,263	3974,6
312,638	3958,54
313,013	4062,11
313,388	4057,45
313,763	4005,67
314,138	3977,19
314,513	4005,67
314,888	4050,2
315,262	3958,54
315,637	3877,24
316,012	3895,88
316,386	3722,4
316,761	3531,83
317,136	3158,97
317,51	2705,84
317,885	2262,56
318,259	1797
318,634	1415,86
319,008	1004,68
319,382	722,45
319,757	586,25
320,131	495,11
320,505	458,34
320,88	444,87
321,254	412,25
321,628	403,96
322,002	428,3
322,376	399,82
322,75	411,73
323,124	368,23
323,498	381,69
323,872	396,71
324,246	399,82
324,62	392,05
324,994	380,14
325,368	369,78
325,741	360,46
326,115	382,73
326,489	339,75
326,862	363,05
327,236	392,05
