Data from USB2H144621__6__11-42-47-545.txt Node

Date: Tue Apr 23 11:42:47 CEST 2024
User: experimenter
Spectrometer: USB2+H14462
Trigger mode: 0
Integration Time (sec): 5,000000E-2
Scans to average: 5
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
171,283	-91,63
171,67	-91,63
172,056	-91,63
172,443	-104,06
172,829	-89,04
173,216	-119,08
173,602	-94,74
173,989	-117,52
174,375	-69,36
174,762	-82,31
175,148	-58,49
175,534	-42,43
175,921	-19,13
176,307	-13,43
176,693	-3,59
177,08	16,6
177,466	39,91
177,852	66,32
178,238	79,78
178,624	66,84
179,01	120,18
179,396	111,37
179,782	155,39
180,168	140,37
180,554	217,02
180,94	185,43
181,326	216,5
181,712	251,19
182,098	270,35
182,484	252,75
182,87	264,14
183,255	261,03
183,641	276,57
184,027	301,43
184,413	307,12
184,798	307,64
185,184	304,02
185,57	298,32
185,955	302,98
186,341	279,16
186,726	299,35
187,112	290,03
187,497	327,32
187,883	320,59
188,268	292,1
188,653	308,16
189,039	318,52
189,424	338,71
189,809	311,78
190,195	299,35
190,58	304,53
190,965	322,66
191,35	324,21
191,735	310,75
192,12	288,48
192,505	298,84
192,891	289
193,276	278,12
193,661	304,53
194,046	301,94
194,43	296,77
194,815	278,12
195,2	295,73
195,585	283,82
195,97	281,75
196,355	264,66
196,739	324,21
197,124	295,73
197,509	311,78
197,894	313,34
198,278	291,59
198,663	311,27
199,047	295,73
199,432	297,8
199,816	280,71
200,201	277,09
200,585	294,18
200,97	253,78
201,354	281,75
201,739	279,68
202,123	264,14
202,507	288,48
202,892	285,89
203,276	283,3
203,66	280,19
204,044	290,03
204,428	296,77
204,813	240,32
205,197	297,28
205,581	274,5
205,965	273,46
206,349	280,19
206,733	277,6
207,117	295,73
207,501	277,6
207,885	271,39
208,269	312,3
208,652	280,71
209,036	328,87
209,42	283,82
209,804	278,12
210,187	247,05
210,571	305,57
210,955	287,96
211,338	273,98
211,722	286,41
212,106	297,8
212,489	291,59
212,873	285,37
213,256	255,85
213,64	288,48
214,023	284,34
214,406	314,37
214,79	345,96
215,173	307,64
215,556	298,32
215,94	300,91
216,323	281,23
216,706	287,44
217,089	302,46
217,472	306,6
217,856	296,25
218,239	293,66
218,622	290,55
219,005	302,98
219,388	276,57
219,771	287,44
220,154	311,78
220,537	337,16
220,919	292,1
221,302	293,14
221,685	296,77
222,068	282,27
222,451	300,39
222,833	328,87
223,216	307,64
223,599	336,64
223,981	295,21
224,364	324,21
224,746	297,28
225,129	327,32
225,512	279,16
225,894	290,03
226,276	312,3
226,659	300,91
227,041	336,12
227,424	320,07
227,806	302,98
228,188	308,16
228,57	304,02
228,953	312,3
229,335	273,46
229,717	301,94
230,099	337,16
230,481	296,77
230,863	322,14
231,245	315,41
231,627	325,25
232,009	321,62
232,391	322,14
232,773	281,75
233,155	329,91
233,537	332,5
233,919	306,6
234,301	292,1
234,682	314,89
235,064	326,8
235,446	319,03
235,828	301,43
236,209	297,28
236,591	316,44
236,972	304,53
237,354	333,02
237,736	321,62
