Data from USB2H144621__16__12-34-38-946.txt Node

Date: Tue Apr 23 12:34:38 CEST 2024
User: experimenter
Spectrometer: USB2+H14462
Trigger mode: 0
Integration Time (sec): 5,000000E-2
Scans to average: 5
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
171,283	-71,24
171,67	-71,24
172,056	-71,24
172,443	-77,97
172,829	-102,83
173,216	-138,56
173,602	-110,08
173,989	-93,51
174,375	-97,65
174,762	-86,77
175,148	-30,33
175,534	-48,45
175,921	-24,63
176,307	-15,31
176,693	7,99
177,08	48,91
177,466	28,71
177,852	57,19
178,238	58,23
178,624	95,51
179,01	59,26
179,396	150,92
179,782	177,85
180,168	196,49
180,554	208,41
180,94	199,6
181,326	225,5
181,712	236,37
182,098	247,76
182,484	271,07
182,87	249,32
183,255	309,39
183,641	276,25
184,027	294,37
184,413	296,44
184,798	314,05
185,184	295,41
185,57	338,39
185,955	310,42
186,341	335,28
186,726	329,58
187,112	360,66
187,497	351,33
187,883	344,6
188,268	299,55
188,653	336,32
189,039	347,71
189,424	320,78
189,809	348,75
190,195	359,1
190,58	322,85
190,965	328,55
191,35	348,23
191,735	295,92
192,12	332,17
192,505	308,35
192,891	337,87
193,276	295,41
193,661	343,05
194,046	331,66
194,43	298
194,815	322,85
195,2	318,71
195,585	306,28
195,97	306,8
196,355	311,98
196,739	291,78
197,124	334,76
197,509	285,57
197,894	297,48
198,278	323,37
198,663	334,25
199,047	291,78
199,432	278,32
199,816	322,85
200,201	329,58
200,585	335,8
200,97	297,48
201,354	311,98
201,739	321,82
202,123	305,76
202,507	324,92
202,892	331,14
203,276	303,69
203,66	320,26
204,044	300,07
204,428	269
204,813	328,03
205,197	335,8
205,581	258,64
205,965	271,07
206,349	317,67
206,733	334,25
207,117	314,05
207,501	318,71
207,885	303,17
208,269	288,67
208,652	302,66
209,036	296,96
209,42	282,46
209,804	269,51
210,187	291,78
210,571	331,14
210,955	314,05
211,338	328,03
211,722	318,19
212,106	315,08
212,489	332,17
212,873	319,75
213,256	328,55
213,64	308,87
214,023	322,33
214,406	334,76
214,79	295,41
215,173	298
215,556	340,46
215,94	334,25
216,323	330,62
216,706	300,58
217,089	292,3
217,472	333,73
217,856	335,28
218,239	316,12
218,622	321,3
219,005	329,07
219,388	352,37
219,771	334,25
220,154	353,41
220,537	355,48
220,919	328,55
221,302	372,57
221,685	362,73
222,068	374,12
222,451	310,94
222,833	330,1
223,216	311,98
223,599	337,87
223,981	333,73
224,364	315,6
224,746	356,51
225,129	368,42
225,512	382,41
225,894	359,62
226,276	315,6
226,659	350,82
227,041	335,8
227,424	345,64
227,806	347,71
228,188	341,5
228,57	368,42
228,953	326,48
229,335	352,37
229,717	354,96
230,099	341,5
230,481	331,66
230,863	347,19
231,245	343,05
231,627	320,78
232,009	354,44
232,391	345,12
232,773	365,32
233,155	346,16
233,537	362,21
233,919	359,62
234,301	350,3
234,682	357,55
235,064	380,33
235,446	362,21
235,828	363,76
236,209	357,55
236,591	384,48
236,972	370,5
237,354	368,42
237,736	364,28
238,117	392,76
238,498	353,92
238,88	382,92
239,261	374,12
239,643	356,51
240,024	363,25
240,405	373,08
240,787	373,6
241,168	362,21
241,549	346,16
241,93	366,87
242,311	414,51
242,692	410,37
243,073	359,62
243,455	429,01
243,836	436,78
244,217	456,46
244,597	459,05
244,978	503,07
245,359	513,94
245,74	536,21
246,121	534,66
246,502	579,71
246,883	589,03
247,263	634,6
247,644	686,91
248,025	785,3
248,405	1019,37
248,786	1764,05
249,166	3668,22
249,547	7164,8
249,927	12016,1
250,308	18361,94
250,688	24212,7
251,069	28230,77
251,449	31205,87
251,83	33165,44
252,21	34427,98
252,59	35122,95
252,97	36141,58
253,351	37597,79
253,731	38258,58
254,111	39099,07
254,491	40274,09
254,871	40601,37
255,251	41101,62
255,631	41724,09
256,011	41951,95
256,391	42719,41
256,771	42526,25
257,151	42074,68
257,531	41136,32
257,911	38541,33
258,291	34315,09
258,67	28381,46
259,05	21256,25
259,43	15009,32
259,81	9424,73
260,189	4977,37
260,569	2115,68
260,948	1215,12
261,328	1005,39
261,707	871,26
262,087	842,26
262,466	772,87
262,846	733
263,225	715,91
263,605	654,28
263,984	644,44
264,363	619,59
264,742	581,78
265,122	590,59
265,501	599,91
265,88	569,35
266,259	586,44
266,638	548,64
267,017	568,84
267,396	526,37
267,775	570,39
268,154	519,64
268,533	588
268,912	545,53
269,291	536,73
269,67	525,34
270,049	523,78
270,427	528,44
270,806	519,64
271,185	527,41
271,563	518,6
271,942	507,73
272,321	537,25
272,699	531,55
273,078	510,32
273,456	529,48
273,835	524,82
274,213	522,23
274,592	567,8
274,97	517,05
275,348	571,42
275,727	563,14
276,105	589,03
276,483	580,23
276,861	558,48
277,24	596,28
277,618	598,35
277,996	599,91
278,374	596,28
278,752	576,09
279,13	639,26
279,508	607,67
279,886	603,53
280,264	629,94
280,642	635,64
281,02	612,85
281,397	588,51
281,775	596,28
282,153	570,91
282,531	603,01
282,908	612,34
283,286	581,26
283,664	599,91
284,041	592,14
284,419	607,67
284,796	579,19
285,174	586,96
285,551	615,44
285,929	626,84
286,306	634,6
286,683	627,87
287,061	600,42
287,438	613,37
287,815	591,1
288,192	586,96
288,569	624,76
288,947	588,51
289,324	614,92
289,701	563,66
290,078	576,6
290,455	565,73
290,832	609,75
291,209	597,32
291,586	623,73
291,963	676,03
292,339	768,21
292,716	900,78
293,093	1030,77
293,47	1117,77
293,846	1159,71
294,223	1202,69
294,6	1232,73
294,976	1319,73
295,353	1333,19
295,729	1265,87
296,106	1287,11
296,482	1302,12
296,859	1314,03
297,235	1328,53
297,612	1305,23
297,988	1393,27
298,364	1385,5
298,741	1409,32
299,117	1407,25
299,493	1388,09
299,869	1385,5
300,245	1356,5
300,621	1320,25
300,997	1274,68
301,373	1175,25
301,749	1041,12
302,125	918,39
302,501	829,84
302,877	738,69
303,253	632,53
303,629	599,39
304,005	611,82
304,38	624,25
304,756	597,84
305,132	581,78
305,508	565,21
305,883	625,28
306,259	603,53
306,634	561,59
307,01	571,94
307,385	574,53
307,761	702,96
308,136	935,48
308,512	1463,69
308,887	2204,75
309,262	2899,72
309,637	3429,49
310,013	3874,84
310,388	4130,67
310,763	4368,88
311,138	4431,54
311,513	4506,63
311,888	4639,72
312,263	4664,06
312,638	4673,9
313,013	4726,72
313,388	4796,11
313,763	4745,36
314,138	4747,44
314,513	4767,11
314,888	4720,51
315,262	4678,56
315,637	4634,02
316,012	4516,99
316,386	4451,74
316,761	4090,27
317,136	3738,13
317,51	3141,04
317,885	2670,31
318,259	2040,07
318,634	1565,71
319,008	1112,07
319,382	793,07
319,757	621,14
320,131	519,64
320,505	503,59
320,88	454,39
321,254	434,71
321,628	439,37
322,002	426,94
322,376	412,96
322,75	397,94
323,124	427,98
323,498	421,76
323,872	394,83
324,246	383,96
324,62	401,05
324,994	402,08
325,368	412,96
325,741	392,25
326,115	389,14
326,489	395,87
326,862	425,39
327,236	399,5
327,61	417,62
327,983	425,39
328,357	420,21
328,73	396,39
329,104	419,17
329,477	429,01
329,851	401,57
330,224	440,92
330,597	495,3
330,97	543,46
331,344	495,82
331,717	489,09
332,09	509,28
332,463	524,82
332,836	520,67
333,209	513,42
333,582	505,66
333,955	530,51
334,328	547,09
334,701	523,78
335,074	526,37
335,447	530
335,82	520,16
336,193	535,69
336,565	502,55
336,938	509,28
337,311	539,32
337,683	520,67
338,056	502,03
338,429	502,55
338,801	464,75
339,174	488,57
339,546	479,76
339,918	445,07
340,291	418,14
340,663	406,75
341,036	412,44
341,408	403,12
341,78	405,19
342,152	404,67
342,524	386,03
342,897	367,91
343,269	392,76
343,641	412,44
344,013	373,6
344,385	380,85
344,757	444,03
345,129	423,32
345,501	405,71
345,872	425,91
346,244	416,07
346,616	388,1
346,988	451,8
347,359	436,78
347,731	450,25
348,103	439,89
348,474	446,1
348,846	436,26
349,217	448,17
349,589	454,91
349,96	429,53
350,332	441,96
350,703	437,3
351,074	453,87
351,446	459,05
351,817	499,96
352,188	473,55
352,559	476,14
352,931	473,03
353,302	498,41
353,673	519,12
354,044	484,42
354,415	501
354,786	546,05
355,157	549,67
355,528	567,8
355,898	564,69
356,269	563,14
356,64	572,46
357,011	609,75
357,382	614,41
357,752	609,75
358,123	646
358,493	602,5
358,864	672,92
359,235	672,41
359,605	784,78
359,976	964,48
360,346	1448,68
360,716	2216,66
361,087	3190,75
361,457	4180,38
361,827	5115,63
362,198	5735,51
362,568	6368,85
362,938	6626,74
363,308	6799,71
363,678	6921,41
364,048	7027,57
364,418	7080,39
364,788	7195,35
365,158	7164,28
365,528	7203,12
365,898	7181,37
366,268	7353,3
366,637	7088,67
367,007	7268,89
367,377	7213,48
367,747	7159,1
368,116	7094,89
368,486	6907,42
368,855	6513,85
369,225	6012,05
369,595	5391,13
369,964	4519,06
370,333	3838,08
370,703	3289,15
371,072	2739,18
371,441	2239,45
371,811	1915,79
372,18	1644,43
372,549	1516
372,918	1455,41
373,287	1455,41
373,656	1384,98
374,026	1460,59
374,395	1490,62
374,764	1437,28
375,132	1484,41
375,501	1508,23
375,87	1500,98
376,239	1534,12
376,608	1582,8
376,977	1587,46
377,345	1572,96
377,714	1663,07
378,083	1678,61
378,451	1683,78
378,82	1670,32
379,188	1697,25
379,557	1721,59
379,925	1751,62
380,294	1754,73
380,662	1814,8
381,03	1797,71
381,399	1836,55
381,767	1873,32
382,135	1869,7
382,503	1943,75
382,871	1923,55
383,24	1937,02
383,608	1954,62
383,976	1913,71
384,344	1977,93
384,712	2025,05
385,079	2038
385,447	2065,96
385,815	2034,37
386,183	2047,32
386,551	2109,98
386,918	2075,29
387,286	2112,57
387,654	2118,79
388,021	2084,61
388,389	2101,7
388,757	2128,11
389,124	2161,77
389,491	2151,41
389,859	2125
390,226	2175,75
390,594	2216,14
390,961	2142,61
391,328	2146,75
391,695	2206,82
392,063	2213,55
392,43	2170,05
392,797	2205,79
393,164	2202,16
393,531	2250,84
393,898	2244,11
394,265	2259,13
394,632	2220,29
394,999	2210,45
395,366	2229,09
395,732	2250,84
396,099	2254,98
396,466	2206,3
396,833	2262,23
397,199	2219,77
397,566	2259,13
397,932	2259,64
398,299	2256,54
398,665	2287,61
399,032	2277,77
399,398	2469,89
399,765	2974,29
400,131	3918,86
400,497	5040,54
400,864	6463,1
401,23	7491,57
401,596	8401,45
401,962	8828,16
402,328	9205,16
402,694	9391,07
403,06	9459,95
403,426	9458,4
403,792	9544,36
404,158	9654,15
404,524	9754,09
404,89	9844,72
405,256	9610,13
405,622	9825,56
405,987	9744,25
406,353	9744,77
406,719	9513,29
407,084	9558,34
407,45	9338,77
407,815	9133,18
408,181	8755,66
408,546	8353,29
408,912	7417,51
409,277	6374,55
409,642	5551,15
410,008	4693,06
410,373	4069,04
410,738	3606,08
411,103	3217,16
411,468	2849,48
411,834	2593,66
412,199	2397,39
412,564	2214,59
412,929	2193,88
413,294	2140,02
413,658	2124,48
414,023	2026,61
414,388	2067,52
414,753	1988,8
415,118	1972,75
415,482	1931,84
415,847	1896,62
416,212	1866,59
416,576	1880,05
416,941	1860,89
417,305	1807,55
417,67	1884,2
418,034	1851,57
418,399	1821,54
418,763	1829,3
419,127	1838,62
419,491	1780,62
419,856	1789,43
420,22	1797,2
420,584	1815,84
420,948	1787,87
421,312	1753,18
421,676	1752,14
422,04	1695,7
422,404	1674,46
422,768	1661,52
423,132	1702,95
423,496	1636,14
423,86	1612,32
424,223	1640,28
424,587	1632
424,951	1620,61
425,314	1577,11
425,678	1609,73
426,041	1565,2
426,405	1542,41
426,768	1552,25
427,132	1557,43
427,495	1567,78
427,859	1533,61
428,222	1551,73
428,585	1525,84
428,948	1527,91
429,312	1547,59
429,675	1567,78
430,038	1644,43
430,401	1845,87
430,764	2745,39
431,127	4977,37
431,49	8712,68
431,853	12720,39
432,216	16579,99
432,579	19540,58
432,941	21869,91
433,304	23072,9
433,667	23759,58
434,029	24527,04
434,392	24521,35
434,755	24798,92
435,117	24753,35
435,48	24629,58
435,842	24664,79
436,205	25060,96
436,567	24653,4
436,929	24317,31
437,292	24109,13
437,654	24302,81
438,016	24091,52
438,378	23672,06
438,74	23282,11
439,103	22711,43
439,465	21443,2
439,827	19049,14
440,189	15788,18
440,551	12366,17
440,913	9830,74
441,274	7766,55
441,636	6209,87
441,998	4892,95
442,36	3732,43
442,721	2832,91
443,083	2089,79
443,445	1540,86
443,806	1288,14
444,168	1177,32
444,529	1145,73
444,891	1111,55
445,252	1093,43
445,614	1092,91
445,975	1065,98
446,336	1075,82
446,697	1084,62
447,059	1076,34
447,42	1029,73
447,781	1011,09
448,142	1036,46
448,503	1014,71
448,864	1002,8
449,225	1027,14
449,586	1008,5
449,947	982,09
450,308	950,5
450,668	931,85
451,029	996,07
451,39	948,43
451,751	965
452,111	944,28
452,472	904,93
452,832	907
453,193	900,78
453,553	885,25
453,914	879,55
454,274	897,16
454,634	908,03
454,995	880,59
455,355	876,44
455,715	843,82
456,075	850,03
456,436	864,53
456,796	879,03
457,156	856,76
457,516	845,89
457,876	866,6
458,236	838,12
458,596	835,53
458,955	832,43
459,315	831,91
459,675	823,62
460,035	827,25
460,394	839,16
460,754	811,19
461,114	813,26
461,473	803,43
461,833	772,35
462,192	785,3
462,552	792,55
462,911	791
463,27	780,12
463,63	773,39
463,989	793,07
464,348	786,34
464,707	753,19
465,066	751,12
465,425	780,64
465,785	784,78
466,144	770,28
466,503	757,34
466,861	767,69
467,22	764,07
467,579	784,26
467,938	781,68
468,297	729,89
468,655	761,48
469,014	766,66
469,373	733
469,731	756,82
470,09	733
470,448	735,59
470,807	765,1
471,165	757,34
471,524	750,09
471,882	806,01
472,24	760,96
472,599	740,25
472,957	764,07
473,315	750,6
473,673	756,82
474,031	742,32
474,389	733
474,747	796,69
475,105	800,32
475,463	766,66
475,821	768,21
476,179	794,62
476,537	767,18
476,894	768,73
477,252	737,66
477,61	762
477,967	760,44
478,325	766,14
478,683	761,48
479,04	808,6
479,398	796,18
479,755	820,51
480,112	750,09
480,47	760,44
480,827	780,64
481,184	780,12
481,541	809,12
481,899	787,89
482,256	758,37
482,613	759,93
482,97	791
483,327	779,6
483,684	772,35
484,041	771,32
484,397	789,44
484,754	766,66
485,111	771,84
485,468	783,23
485,824	801,35
486,181	777,53
486,538	752,16
486,894	789,96
487,251	740,76
487,607	777,01
487,964	826,73
488,32	787,89
488,676	789,96
489,033	796,18
489,389	818,44
489,745	820,51
490,101	817,41
490,457	814,82
490,814	770,8
491,17	828,28
491,526	802,39
491,882	809,12
492,237	821,03
492,593	805,5
492,949	787,37
493,305	820,51
493,661	794,1
494,016	831,91
494,372	781,68
494,728	804,46
495,083	724,71
495,439	757,85
495,794	746,46
496,15	756,82
496,505	722,64
496,86	726,26
497,216	734,55
497,571	727,82
497,926	741,8
498,281	747,5
498,637	733
498,992	692,6
499,347	729,37
499,702	751,64
500,057	706,07
500,412	725,23
500,766	699,34
501,121	698,3
501,476	672,41
501,831	702,96
502,185	684,84
502,54	708,66
502,895	717,98
503,249	697,26
503,604	736,62
503,958	704
504,313	663,09
504,667	669,3
505,022	690,53
505,376	676,55
505,73	665,67
506,084	721,09
506,438	703,48
506,793	678,62
507,147	663,6
507,501	689,5
507,855	678,1
508,209	667,23
508,563	665,16
508,917	655,32
509,27	666,19
509,624	653,25
509,978	677,59
510,332	683,8
510,685	704
511,039	698,82
511,392	659,46
511,746	713,84
512,099	687,94
512,453	672,41
512,806	698,82
513,16	677,07
513,513	692,09
513,866	692,09
514,219	719,01
514,572	713,32
514,926	708,14
515,279	727,82
515,632	727,82
515,985	699,34
516,338	695,19
516,69	698,3
517,043	709,17
517,396	702,96
517,749	676,55
518,102	700,37
518,454	688,98
518,807	725,23
519,16	722,64
519,512	694,67
519,865	712,28
520,217	705,55
520,569	684,32
520,922	693,12
521,274	675,51
521,626	665,67
521,979	722,12
522,331	703,48
522,683	654,8
523,035	682,76
523,387	697,26
523,739	672,41
524,091	668,78
524,443	686,91
524,795	695,19
525,147	734,03
525,499	713,32
525,85	674,48
526,202	684,32
526,554	671,89
526,905	651,69
527,257	661,53
527,608	673,96
527,96	701,92
528,311	697,78
528,663	676,55
529,014	685,35
529,365	721,09
529,717	678,62
530,068	697,78
530,419	711,25
530,77	670,85
531,121	660,5
531,472	677,07
531,823	688,98
532,174	647,03
532,525	688,98
532,876	681,73
533,227	677,59
533,577	675
533,928	670,34
534,279	666,19
534,629	674,48
534,98	668,78
535,33	685,35
535,681	675,51
536,031	706,59
536,382	675
536,732	696,75
537,082	701,92
537,433	700,37
537,783	675,51
538,133	760,96
538,483	739,73
538,833	767,18
539,183	796,69
539,533	803,94
539,883	860,39
540,233	859,87
540,583	982,09
540,933	1330,09
541,282	4282,4
541,632	12643,23
541,982	22279,54
542,331	30415,1
542,681	38213,01
543,031	44132,13
543,38	48710,52
543,729	52399,23
544,079	54781,89
544,428	56223,09
544,778	57106,56
545,127	57047,52
545,476	57528,62
545,825	57441,62
546,174	57682,94
546,523	56933,08
546,872	57009,2
547,221	56596,99
547,57	56094,67
547,919	55702,13
548,268	55454,07
548,617	54657,61
548,966	53698,02
549,314	52962,14
549,663	51808,35
550,012	47221,16
550,36	38199,54
550,709	29828,36
551,057	23555,54
551,406	18912,94
551,754	15123,77
552,102	12257,94
552,451	9811,06
552,799	7667,64
553,147	5858,24
553,495	4247,18
553,843	3015,2
554,191	1937,54
554,539	1253,44
554,887	969,66
555,235	807,57
555,583	752,68
555,931	746,98
556,279	751,12
556,626	736,1
556,974	713,84
557,322	720,57
557,669	734,03
558,017	682,25
558,364	692,09
558,712	689,5
559,059	720,57
559,407	701,41
559,754	712,8
560,101	692,09
560,449	682,76
560,796	700,89
561,143	661,01
561,49	669,3
561,837	695,71
562,184	722,64
562,531	674,48
562,878	679,14
563,225	681,21
563,572	688,98
563,918	740,25
564,265	682,76
564,612	701,41
564,958	664,12
565,305	691,05
565,651	690,53
565,998	713,32
566,344	665,67
566,691	680,69
567,037	690,53
567,383	707,1
567,73	699,34
568,076	673,96
568,422	668,78
568,768	676,55
569,114	666,19
569,46	691,05
569,806	679,14
570,152	703,48
570,498	722,64
570,844	654,8
571,19	751,12
571,535	697,26
571,881	734,55
572,227	1030,25
572,572	1915,27
572,918	2818,41
573,263	3674,43
573,609	4388,04
573,954	5038,99
574,3	5877,4
574,645	7151,85
574,99	8602,89
575,335	9727,16
575,68	10692,45
576,026	11460,44
576,371	11979,85
576,716	12551,56
577,061	12895,94
577,406	13076,16
577,75	13189,05
578,095	13224,26
578,44	13277,6
578,785	13255,85
579,13	13091,17
579,474	13101,01
579,819	12965,33
580,163	12799,1
580,508	12663,94
580,852	12228,94
581,197	11382,76
581,541	10186,5
581,885	9471,34
582,23	8761,88
582,574	8261,62
582,918	7609,12
583,262	6465,17
583,606	5220,24
583,95	4228,02
584,294	3407,74
584,638	2830,84
584,982	2309,88
585,326	1971,2
585,67	1630,96
586,014	1374,11
586,357	1143,14
586,701	994
587,044	856,25
587,388	767,69
587,732	695,19
588,075	671,89
588,418	643,41
588,762	643,92
589,105	625,8
589,448	608,71
589,792	630,46
590,135	605,09
590,478	641,34
590,821	601,98
591,164	617,51
591,507	600,42
591,85	609,75
592,193	608,71
592,536	598,87
592,878	610,78
593,221	619,07
593,564	599,91
593,907	615,96
594,249	617
594,592	609,23
594,934	620,1
595,277	591,1
595,619	606,64
595,961	606,64
596,304	599,39
596,646	609,75
596,988	595,25
597,33	597,32
597,672	577,64
598,014	597,84
598,357	579,71
598,698	583,34
599,04	585,92
599,382	560,55
599,724	551,23
600,066	574,53
600,408	598,87
600,749	586,96
601,091	596,8
601,432	587,48
601,774	580,75
602,116	562,1
602,457	582,82
602,798	565,73
603,14	569,87
603,481	576,6
603,822	598,35
604,163	585,41
604,505	580,75
604,846	577,64
605,187	572,46
