Data from USB2H144621__20__14-00-03-384.txt Node

Date: Tue Apr 23 14:00:03 CEST 2024
User: experimenter
Spectrometer: USB2+H14462
Trigger mode: 0
Integration Time (sec): 4,500000E-2
Scans to average: 5
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
171,283	-64,12
171,67	-64,12
172,056	-64,12
172,443	-80,69
172,829	-86,39
173,216	-113,83
173,602	-126,26
173,989	-108,14
174,375	-104,51
174,762	-68,78
175,148	-72,4
175,534	-28,9
175,921	-11,3
176,307	-50,14
176,693	28,06
177,08	38,42
177,466	48,26
177,852	65,35
178,238	74,15
178,624	92,79
179,01	94,35
179,396	129,04
179,782	134,74
180,168	178,24
180,554	221,22
180,94	175,65
181,326	219,15
181,712	245,04
182,098	259,03
182,484	242,97
182,87	295,28
183,255	312,88
183,641	290,62
184,027	315,99
184,413	266,79
184,798	346,54
185,184	306,67
185,57	325,83
185,955	321,17
186,341	331,53
186,726	330,49
187,112	342,4
187,497	368,81
187,883	337,22
188,268	334,63
188,653	317,54
189,039	361,56
189,424	317,03
189,809	301,49
190,195	322,72
190,58	336,71
190,965	335,67
191,35	326,87
191,735	349,13
192,12	329,46
192,505	315,99
192,891	336,71
193,276	290,62
193,661	312,37
194,046	344,47
194,43	337,22
194,815	318,06
195,2	284,4
195,585	308,74
195,97	301,49
196,355	335,15
196,739	343,44
197,124	285,96
197,509	331,53
197,894	297,35
198,278	289,06
198,663	294,24
199,047	321,17
199,432	310,29
199,816	307,71
200,201	291,65
200,585	310,29
200,97	318,58
201,354	311,85
201,739	306,15
202,123	314,44
202,507	297,87
202,892	284,4
203,276	321,17
203,66	321,17
204,044	312,37
204,428	325,83
204,813	318,06
205,197	312,37
205,581	309,26
205,965	267,31
206,349	315,47
206,733	318,06
207,117	325,31
207,501	298,9
207,885	318,06
208,269	308,74
208,652	306,67
209,036	310,29
209,42	324,79
209,804	309,78
210,187	342,92
210,571	325,31
210,955	322,72
211,338	299,94
211,722	327,9
212,106	310,29
212,489	334,12
212,873	307,19
213,256	326,35
213,64	322,72
214,023	341,88
214,406	347,06
214,79	296,31
215,173	346,03
215,556	368,81
215,94	283,37
216,323	340,33
216,706	346,03
217,089	306,15
217,472	309,26
217,856	291,65
218,239	340,33
218,622	323,76
219,005	323,24
219,388	325,31
219,771	329,46
220,154	340,33
220,537	349,65
220,919	329,97
221,302	330,49
221,685	358,46
222,068	360,53
222,451	333,6
222,833	339,29
223,216	350,69
223,599	379,69
223,981	346,03
224,364	347,58
224,746	346,54
225,129	354,31
225,512	319,62
225,894	349,65
226,276	365,19
226,659	363,12
227,041	330,49
227,424	343,44
227,806	350,69
228,188	339,81
228,57	365,19
228,953	359,49
229,335	350,69
229,717	318,06
230,099	339,29
230,481	342,4
230,863	354,31
231,245	382,79
231,627	366,22
232,009	358,97
232,391	362,6
232,773	351,72
233,155	374,51
233,537	372,96
233,919	366,74
234,301	375,54
234,682	385,9
235,064	347,06
235,446	371,4
235,828	370,88
236,209	380,21
236,591	354,83
236,972	333,6
237,354	370,88
237,736	357,94
238,117	389,53
238,498	369,33
238,88	374,51
239,261	344,99
239,643	357,94
240,024	355,35
240,405	372,96
240,787	394,19
241,168	395,22
241,549	408,17
241,93	407,13
242,311	427,33
242,692	405,58
243,073	392,63
243,455	456,85
243,836	437,17
244,217	486,88
244,597	464,62
244,978	525,72
245,359	549,55
245,74	532,97
246,121	594,6
246,502	611,69
246,883	604,44
247,263	691,44
247,644	774,3
248,025	893,92
248,405	1105,73
248,786	1981,94
249,166	4055,45
249,547	7925,4
249,927	13269,19
250,308	20029,83
250,688	26078,42
251,069	30642,31
251,449	33896,53
251,83	35904,78
252,21	37470,27
252,59	38110,86
252,97	39276,56
253,351	40500,78
253,731	41377,51
254,111	42705,3
254,491	43412,18
254,871	43785,04
255,251	44410,09
255,631	45299,26
256,011	45444,77
256,391	46153,72
256,771	45848,19
257,151	45461,86
257,531	44249,56
257,911	41752,96
258,291	36949,3
258,67	30352,3
259,05	22978
259,43	16342,68
259,81	10290,46
260,189	5568,11
260,569	2349,62
260,948	1342,9
261,328	1080,87
261,707	960,21
262,087	879,42
262,466	843,69
262,846	807,96
263,225	742,19
263,605	709,56
263,984	734,42
264,363	661,4
264,742	645,87
265,122	661,92
265,501	609,1
265,88	629,81
266,259	609,62
266,638	593,56
267,017	578,03
267,396	580,1
267,775	543,33
268,154	596,67
268,533	567,15
268,912	574,4
269,291	586,83
269,67	576,47
270,049	598,22
270,427	520,54
270,806	540,22
271,185	543,33
271,563	536,6
271,942	561,97
272,321	526,76
272,699	561,46
273,078	544,88
273,456	567,15
273,835	569,74
274,213	577,51
274,592	573,37
274,97	574,92
275,348	546,96
275,727	593,05
276,105	563,53
276,483	580,62
276,861	566,63
277,24	598,74
277,618	645,35
277,996	608,58
278,374	617,38
278,752	659,85
279,13	639,13
279,508	636,03
279,886	636,03
280,264	627,74
280,642	636,55
281,02	602,37
281,397	680,05
281,775	619,97
282,153	635,51
282,531	619,97
282,908	599,78
283,286	622,05
283,664	589,42
284,041	588,9
284,419	616,35
284,796	613,24
285,174	657,26
285,551	628,78
285,929	639,65
286,306	613,24
286,683	626,71
287,061	606,51
287,438	630,33
287,815	634,99
288,192	619,97
288,569	593,56
288,947	624,63
289,324	588,9
289,701	570,78
290,078	600,81
290,455	614,28
290,832	620,49
291,209	588,38
291,586	630,33
291,963	648,97
292,339	801,74
292,716	941,05
293,093	1081,9
293,47	1203,6
293,846	1308,73
294,223	1312,35
294,6	1331,51
294,976	1387,44
295,353	1384,33
295,729	1355,33
296,106	1402,46
296,482	1402,46
296,859	1431,98
297,235	1445,96
297,612	1449,07
297,988	1485,83
298,364	1483,76
298,741	1509,65
299,117	1560,92
299,493	1517,94
299,869	1567,14
300,245	1500,33
300,621	1401,94
300,997	1383,3
301,373	1205,67
301,749	1138,35
302,125	990,76
302,501	879,42
302,877	785,69
303,253	725,1
303,629	652,6
304,005	636,03
304,38	656,74
304,756	634,99
305,132	626,19
305,508	616,35
305,883	603,92
306,259	597,71
306,634	599,26
307,01	570,78
307,385	619,97
307,761	720,44
308,136	1067,4
308,512	1609,08
308,887	2301,46
309,262	3043,55
309,637	3703,3
310,013	4141,41
310,388	4492,52
310,763	4707,43
311,138	4792,88
311,513	4925,45
311,888	5027,47
312,263	5074,08
312,638	5146,06
313,013	5111,36
313,388	5147,61
313,763	5161,59
314,138	5108,25
314,513	5118,61
314,888	5079,77
315,262	5076,15
315,637	4934,25
316,012	4936,84
316,386	4724,52
316,761	4414,32
317,136	3988,13
317,51	3391,03
317,885	2797,57
318,259	2141,44
318,634	1646,37
319,008	1235,71
319,382	876,31
319,757	632,92
320,131	545,4
320,505	474,46
