Device number: ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf14;98;87,2;0;10,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44,2;44,8;48,1;45,2;0;0;0;0;0;0;0;0;66,5;79,4;86,4;96,9;93,8;93,6;98,5;97,1;92;99,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf15;89,2;55,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,8;2,2;1,5;0,1;0;0;0;0;0;0;0;0;37,1;60;65;88,6;77,1;80;94,4;83;73;96,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf16;91,6;63,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;5,3;12,6;60,5;65,7;73,3;96,2;88,4;68,5;97,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf17;94,7;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;0,1;0,5;0;0;0;0;0;0;0;0;0;0;0,1;1,2;41;54,3;65;88,8;91,8;72,7;98,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf18;90,5;55,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,6;1,9;2,5;0,3;0;0;0;0;0;0;0;0;21,3;46,8;58,6;87;77;80,7;96,7;85,2;72;97,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf19;97,5;65,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,9;23,8;0;0;0;0;0;0;0;0;7,1;43,5;59,6;91,5;81,3;77,1;89,9;93,4;70,8;98,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf20;91;54,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;27,7;36,9;79,1;52;67,9;93;85,8;26,8;92,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf21;93,7;50,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;7,6;0;0;0;0;0;0;0;0;2,4;33,1;56,8;93,6;73,8;74,2;90,5;89,8;64;99,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf22;89,1;25,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;0,2;0;0;0;0;0;0;0;0;1,9;28,5;48,1;89;65,1;68,1;92,6;82,3;50,8;98,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf23;92,3;57,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,8;28;54,1;67,4;0;0;0;0;0;0;0;0;48,3;66,8;80,4;95;81,3;85,8;98,9;88,3;79,3;98,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf24;92,5;52,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;14,6;67,4;0;0;0;0;0;0;0;0;24,4;53,6;77;94,7;76,6;81,6;95;88,5;68,1;97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf25;91,8;60,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,4;44,1;0;0;0;0;0;0;0;0;2,2;28,4;62,7;92;71,2;75,7;91;88,7;55,5;96,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf26;88,1;47,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,8;32,8;0;0;0;0;0;0;0;0;11,6;44,7;69,4;90,9;64,9;73,7;97;81,6;50,7;96,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf27;80,9;13,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,8;20,2;55,7;74,6;0;0;0;0;0;0;0;0;53,7;61,8;78,7;89,7;68,6;75,7;93,6;70,7;67,9;98,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf28;94,1;70,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,4;15;49,5;95,7;0;0;0;0;0;0;0;0;61,4;74,1;93,3;94,5;87,2;93,9;97,4;92,4;77,9;95,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf29;78,4;14,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,3;41,1;0;0;0;0;0;0;0;0;5,7;44,5;67,1;85,5;45,5;62,6;97;66,1;32,8;94,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf30;74,2;10,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,4;13,8;48,7;41,8;0;0;0;0;0;0;0;0;18,7;67,3;71,5;87,4;43,7;56,7;91,4;57,7;39,9;97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf31;79,9;15,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19,9;53,3;0;0;0;0;0;0;0;0;8,3;47,5;75;85,1;50;66,7;97,1;68,4;33,9;95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf32;83,7;36,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,3;30,9;0;0;0;0;0;0;0;0;0;3,2;33,6;77,1;49,8;69,5;98,8;76,8;37,5;93,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf33;81,2;27,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;5,9;49,5;60;0;0;0;0;0;0;0;0;20,3;66,9;77,9;88,3;48,9;66,2;96,1;69,7;39,7;96,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf34;88,3;51,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,4;60,6;0;0;0;0;0;0;0;0;23,3;51,1;90;87,3;71,1;83,4;97,1;84,1;52,5;92,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf35;93,9;74,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,6;14,6;41,7;53,5;0;0;0;0;0;0;0;0;64,6;77,6;96,7;93,2;85,8;93,1;98;92,1;78,6;95,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf36;73,8;0,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52,5;66,3;84;75,1;0;0;0;0;0;0;0;0;62,8;62,2;80,6;85,2;62,7;66,4;87;59,4;69,8;98,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf37;89,1;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,6;2,5;19;58,3;0;0;0;0;0;0;0;0;0;0;0,2;22;30,3;64,5;90,2;89,5;76;92,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf38;70,5;5,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;18,9;66,9;77;0;0;0;0;0;0;0;0;18,4;63,7;76,8;83,6;40,5;55,3;86,5;53,1;39,2;97,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf39;94,2;79,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49,5;62,2;83;65,2;0;0;0;0;0;0;0;0;60;81,2;94,7;94,7;88,2;93,4;96;91,4;80,1;98,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf40;91,7;72,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,9;25,1;66,3;39,7;0;0;0;0;0;0;0;0;26,6;64,2;93,1;91,8;84,4;91,4;92,7;88,3;67,5;96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf41;87,4;52,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,4;56,7;85;60,2;0;0;0;0;0;0;0;0;22,5;46,9;62,8;84,5;65,7;78,8;95,1;80,1;62,9;98,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf42;86,8;54,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;2,7;0;0;0;0;0;0;0;0;8,1;20,9;64,1;75,3;64,6;86,8;92,4;84,4;45,9;89,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf43;86,3;54,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;0,4;0;0;0;0;0;0;0;0;1,1;46,3;86;82,5;63,4;80,3;92,4;79,8;31,5;91,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf44;98,5;92,3;0;55,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89,7;92,1;96,8;92,7;0;0;0;0;0;0;0;0;91,4;94,8;96,8;98,3;97,3;98,6;99;97,9;96,5;99,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf45;88,4;57,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;0,6;0;0;0;0;0;0;0;0;17,9;57,1;88,7;87,1;72,8;84,3;92,1;83,4;49,3;92,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf46;88,3;54,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;0,6;2,1;1,2;0;0;0;0;0;0;0;0;21,5;64,9;80,1;87,4;66,8;80,8;94,9;81,7;51,5;94,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf47;83,3;45,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,4;27,1;77,7;20,6;0;0;0;0;0;0;0;0;0;0,2;4,7;49,9;45,4;71,1;93,6;73,9;38;96,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf48;76,4;19,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;40,6;50,3;78,7;45;60,3;89,8;63;40,7;95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf49;88,3;43,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;0,4;1,7;6,4;0;0;0;0;0;0;0;0;14,6;61,5;90,5;86,1;65,8;82,7;94,5;82,5;47,9;94,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf50;87,8;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;1;5,1;37;0;0;0;0;0;0;0;0;12,2;52,6;83,6;87,3;73,1;84,2;91,1;82,5;60,8;95,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf51;87,2;53,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,4;3,7;21,6;71,7;0;0;0;0;0;0;0;0;8,2;48,3;83,8;87,2;72,4;84,5;90,6;81,8;60,1;95,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf52;91,5;78,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;0,1;1;25,4;0;0;0;0;0;0;0;0;4,1;44,8;80,4;89,1;82,2;87,7;90,8;88,4;62,3;94,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf53;86,6;59,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,9;42,6;77,6;84,6;68,2;83,3;89,9;80,3;51,6;93,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf54;87;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,7;3,7;2,7;4,2;0;0;0;0;0;0;0;0;63,1;78;93,9;90,2;75;81,9;93,7;79,7;78,1;97,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf55;83,6;31,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,9;1,5;2;8,1;0;0;0;0;0;0;0;0;43,1;70,3;91,3;88,3;70,4;80,8;91;75;71,9;97,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf56;85;37,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,5;51,3;79;85;65,2;81,2;90,7;76,3;59,6;95,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf57;82,2;41,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,3;47,1;77,9;83,4;61;78,7;88;72,3;54,3;95,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf58;83,4;40,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,4;50,7;79,3;84,6;63,3;80,8;89,3;73,8;57,1;95,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf59;93,9;33,5;0;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,1;4,1;5,1;12,2;0;0;0;0;0;0;0;0;36,8;59,6;80,3;92,2;90,2;92,6;94,9;90,3;88,3;97,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf60;88,6;45,6;0;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52,1;55,4;64,8;89;0;0;0;0;0;0;0;0;72,2;80,8;94,6;92,1;84,4;89,1;93,5;83,1;86,2;99,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf61;89,3;40,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,9;7,4;16,1;43,6;0;0;0;0;0;0;0;0;31,9;56,7;83,3;92,1;89,3;91,3;90,7;84,7;89,3;98,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf62;77,2;22,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;58,4;69,3;49,6;0;0;0;0;0;0;0;0;0,1;0,1;0,4;16,9;38,7;60,3;85,8;64,1;64,1;98,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf63;88,1;40,7;0;6,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74,6;73,9;64,1;78,8;0;0;0;0;0;0;0;0;54,4;52,4;51,5;60,7;67;75,7;88,6;79,9;66;95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf64;87,9;49;0;6,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,6;37,9;73,8;87,7;77;87,4;88,4;80;68,1;98,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf65;89,6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;0,2;0,1;0;0;0;0;0;0;0;0;0;12,2;38,5;63,1;84,8;78,1;85,3;98,1;81,8;71,9;97,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf66;87,8;49,7;0;10,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2;0;0;0;0;0;0;0;0;0,7;29,1;75,9;88,4;75,6;86;89,1;78,6;61,1;97,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf67;88,1;47,1;0;7,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7;0;0;0;0;0;0;0;0;0,7;27,6;74,8;88,4;77,2;86,5;89;79;63,2;97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf68;90,8;45,4;0;15,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;4,4;44,8;0;0;0;0;0;0;0;0;10,5;40,1;77,1;93,1;89,6;90,7;88,3;86;88,3;98,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf69;89,5;41,5;0;38,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,9;25,9;55,9;48,5;0;0;0;0;0;0;0;0;21;52;87;94,8;89,4;92,4;87,8;84,3;90,1;96,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf70;92,7;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,2;20,2;0;0;0;0;0;0;0;0;14,4;39,6;75,7;93,6;87,2;90,3;90,3;88,7;86,6;96,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf71;84;20;0;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;7;84,1;0;0;0;0;0;0;0;0;4,9;12,6;38,5;70,5;77,2;81;87,9;72,6;70,9;94,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf72;94,8;56,3;0;50,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33,5;40,9;58,6;87;0;0;0;0;0;0;0;0;65,9;78,4;93,6;97,8;94,7;95,9;95,6;92,2;94,3;98,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf73;90,1;35,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;25,7;0;0;0;0;0;0;0;0;39,3;38;33,8;55,7;80,9;86,6;87,3;85;83,3;94,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf74;90,4;60,1;0;45,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74,5;77,2;72,7;30,7;0;0;0;0;0;0;0;0;0;0;0;0,6;7,7;31,7;62,7;71,3;83,8;98,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf75;88,2;31,3;0;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4;11,4;87,7;0;0;0;0;0;0;0;0;21,8;37,2;54,1;77,7;84;85,3;91,6;79,6;75,2;93,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf76;90,9;55,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,4;47,4;0;0;0;0;0;0;0;0;13,9;27,4;77,4;95,6;73,5;86;93;86,3;78,6;92,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf77;93,4;23,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7;24,7;0,1;0;0;0;0;0;0;0;0;0;0,8;4,7;54,9;90,8;92,8;93,3;88,4;84,5;95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf78;91,7;56,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,6;57,6;0;0;0;0;0;0;0;0;14,4;2,2;2,5;25,3;68,6;78,8;86,2;82,9;74,8;92,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf79;94,5;67,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,4;5,3;34,7;4,1;0;0;0;0;0;0;0;0;0,8;7,1;7,3;50,2;84,6;89,3;97,5;88;83,1;96,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf80;93,4;61,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;1,6;22,2;2,8;0;0;0;0;0;0;0;0;0,5;2,4;2,6;39,8;77,5;85,8;92,6;86,5;76,7;94,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf81;91,5;49,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;0,7;0;0;0;0;0;0;0;0;0;0,1;2,3;0,4;33,6;68,9;76,3;96;80,9;67,9;94,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf82;97,3;85,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37,3;48,2;66,1;60,1;0;0;0;0;0;0;0;0;25,8;43;54,2;77,3;90,9;95;97,2;94,9;87,1;97,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rf83;92,7;71,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,9;15,5;46,1;37;0;0;0;0;0;0;0;0;1,4;11,2;26,2;63,7;75,7;86,3;95,6;87,9;71,1;96,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
